au.net.causal.shoelaces	shoelaces-apphome-integration-tests-standalone	2.0		N/A
software.amazon.awssdk	apigateway	2.16.14		b7a461f6c328fa3b5bb80c0d0aef35fd9373a2f1
software.amazon.awssdk	apigateway	2.16.15		168132e305c8f724c03f9e48a248f3cd5726c871
software.amazon.awssdk	apigateway	2.16.16		9ce383e1141d159bca9249a3f8332171ed6b14e2
software.amazon.awssdk	apigateway	2.16.17		deec7bede44d91d50685653fa95581abf704578d
software.amazon.awssdk	apigateway	2.16.18		8468fd2d6cb3759378ef5b7fc23004fd28e1032a
software.amazon.awssdk	apigateway	2.16.19		32f6c127533c9efedf15e5a2a94b98abc3d1c9b5
software.amazon.awssdk	apigateway	2.16.2		aa13345696c87b200e3fde466b2e1f03860b9312
software.amazon.awssdk	apigateway	2.16.20		0110e9bc5a454198d27487c96e3299b5a80f7bd1
software.amazon.awssdk	apigateway	2.16.21		b9b628c6b07648a6c90a6f505449a15af0d89631
software.amazon.awssdk	apigateway	2.16.22		15d2ea115aed6c3c5eaf16a2d94f63b5f40503e1
software.amazon.awssdk	apigateway	2.16.23		5c2bf2ae0cbaa063adbe65d948da7766e8c9aed6
software.amazon.awssdk	apigateway	2.16.24		b8c6a264c5f04256f07602db3f9fa882320906e5
software.amazon.awssdk	apigateway	2.16.25		2b3bf75ccb6b71c05dc8d88d2b4243b5e57c476b
software.amazon.awssdk	apigateway	2.16.26		7091571950d11c4365e32dfef32f7a8e4cac4dbd
software.amazon.awssdk	apigateway	2.16.27		8597a1992a5cc38ba8f19a2a3732b4637707b903
software.amazon.awssdk	apigateway	2.16.28		c19b5443472b6d6a034b0cd42dcfa2a2c8b77bf6
software.amazon.awssdk	apigateway	2.16.29		33e0776fd91471fb64e8b64d4e2e3283e48751b1
software.amazon.awssdk	apigateway	2.16.3		cf3880a3ad3954d1ac9dd89f331154288d1318e5
software.amazon.awssdk	apigateway	2.16.30		6b20eb6238e1956551e6b3d878ec563faa78163f
software.amazon.awssdk	apigateway	2.16.31		60bfd2264c8b109dc1b2aaddee68919ee5ed9deb
software.amazon.awssdk	apigateway	2.16.32		b455efd1f663f5b1e91051aafc7016aedb9f5b5d
software.amazon.awssdk	apigateway	2.16.33		cfd820a5e1d0806990fa7317bb3dfa3aa91d8a4f
software.amazon.awssdk	apigateway	2.16.34		685ae622adc80ab8c58984fc5b4c24c11ef984c9
software.amazon.awssdk	apigateway	2.16.35		b7d82261f547bc717bc995c853a3c00c9d592646
software.amazon.awssdk	apigateway	2.16.36		f78e59e90cc8551cf308041c9c9176714b20bfef
software.amazon.awssdk	apigateway	2.16.37		adc65e113472de3140e94253b3e7974da558e187
software.amazon.awssdk	apigateway	2.16.38		85ac7915ad5fb8077a6f33beb6cc7ff75e25cbe3
software.amazon.awssdk	apigateway	2.16.39		8a804f597974673ae1973e6cd314a7fb197bcdce
software.amazon.awssdk	apigateway	2.16.4		81076014a83466fa2fe704f60aaf3270037a9c1b
software.amazon.awssdk	apigateway	2.16.40		3094233c58e2c4d0495c46a46e44ea849693ade1
software.amazon.awssdk	apigateway	2.16.41		1e0840c115c99f516ed4e596df8d812d075da1c4
software.amazon.awssdk	apigateway	2.16.42		805f3f4e316512c7a50d72f60d5265f375816414
software.amazon.awssdk	apigateway	2.16.43		3854fe0feaa61797c05e789d2fab73e5fb557e1c
software.amazon.awssdk	apigateway	2.16.44		0831321ee27889c073d21cc53f233b744e99bb48
software.amazon.awssdk	apigateway	2.16.45		f068d36f109a10ea6ea09d52a123d67f8a923a76
software.amazon.awssdk	apigateway	2.16.46		59a6e4e94d5e09bb8da2339ce43f48b253df6c9f
software.amazon.awssdk	apigateway	2.16.47		58e38f6e4b3d09365fa77a4c45e4a482cdce099c
software.amazon.awssdk	apigateway	2.16.48		32bdbfd419641a681d69d190c0935a46674498b7
software.amazon.awssdk	apigateway	2.16.49		ea3c8ecd61be5076665911c8e9a47c7e32702898
software.amazon.awssdk	apigateway	2.16.5		8568fbfa6d2823940143eceb7968fde00c7a5edc
software.amazon.awssdk	apigateway	2.16.50		50728b776ee2253b28d4b3b31c302e9278805177
software.amazon.awssdk	apigateway	2.16.51		84d0ca09f2fd80340d219c36a695a2af5adf3cbc
software.amazon.awssdk	apigateway	2.16.52		5ebc4d6642848033a06a90df3f600f63ed995c24
software.amazon.awssdk	apigateway	2.16.53		a35768b2c719f98258e848490ad36712e5c243bb
software.amazon.awssdk	apigateway	2.16.54		7d30b2d3d51731426030d0f7032f0fdab915931d
software.amazon.awssdk	apigateway	2.16.55		025b4fc24f1f10be0d69e4a9ef55cdddbc59438e
software.amazon.awssdk	apigateway	2.16.56		d9065cf3aa7a4c735791807cf5cafdb160c829ef
software.amazon.awssdk	apigateway	2.16.57		b7db8569589b6345bf1e332bf183efa2d0a50d2b
software.amazon.awssdk	apigateway	2.16.58		6fbf549061a0004338e437792297bb2898b124d3
software.amazon.awssdk	apigateway	2.16.59		69866749a402ed83eaeaf9d2d242d81fa4a6d4da
software.amazon.awssdk	apigateway	2.16.6		3e836c0abff902a92bb851fb19b9f23633ad04d9
software.amazon.awssdk	apigateway	2.16.60		f824e3c723920a46ea5585a62a6429fe3c4d3353
software.amazon.awssdk	apigateway	2.16.61		f033b935cd0e5cf50b585f11f137c6460745c44a
software.amazon.awssdk	apigateway	2.16.62		b92d941f51cb2e563de0a4f6249c81afb70a7f27
software.amazon.awssdk	apigateway	2.16.63		2dc02ce9faad77516d6d89bfa1c62adf79ef99f7
software.amazon.awssdk	apigateway	2.16.64		92935cade12645a9bd9f86593b25b0ff0ab07e1e
software.amazon.awssdk	apigateway	2.16.65		f3e50ffbfb0391b93561d6e20eeb10ee97ca483c
software.amazon.awssdk	apigateway	2.16.66		23b3b0999e1b24cb028844d4fe0810305c5d7654
software.amazon.awssdk	apigateway	2.16.67		5c37753d87b5d5f609689003cae4f684823f8264
software.amazon.awssdk	apigateway	2.16.68		20198bae44b64d01b202247d5e8086e24a2dfa23
software.amazon.awssdk	apigateway	2.16.69		3a2cea29c2a32a6c1fc3f3d58d8aa61033fa0468
software.amazon.awssdk	apigateway	2.16.7		e77309f789e5c9c0e7d99da99066941245c92616
software.amazon.awssdk	apigateway	2.16.70		ddbfcfe5b12ee41a542e7ce1a54661089f781378
software.amazon.awssdk	apigateway	2.16.71		ca3ba021988f2781c6741163135720df32cec613
software.amazon.awssdk	apigateway	2.16.72		d5cd06ed3b108fa410ec65a5d51bfa76a7c21668
software.amazon.awssdk	apigateway	2.16.73		b1a3924f395163fc28fd30487207420d296f9f0a
software.amazon.awssdk	apigateway	2.16.74		8b4ce86f21a671ff4ac9216cbe84fd1bb4b71e8d
software.amazon.awssdk	apigateway	2.16.75		74892854648a1c590e2c0fdab9d1ba4c39499927
software.amazon.awssdk	apigateway	2.16.76		b7bca4bfab690e4cc54e9ba4e0b84a358d02cb44
software.amazon.awssdk	apigateway	2.16.77		166fe0fe9ad2bb0eb981babae94fe0150394aea1
software.amazon.awssdk	apigateway	2.16.78		998d5e0d0c31284f09e0e917ec08273a6cc9e050
software.amazon.awssdk	apigateway	2.16.79		8c04680c978d24dec2dc863db9d6f39fb8385793
software.amazon.awssdk	apigateway	2.16.8		955e9b3b1e9bda42baac700b4a55e781350da8cc
software.amazon.awssdk	apigateway	2.16.80		767d4f43fd752a50e4d1944f18ebf654b1ee9069
software.amazon.awssdk	apigateway	2.16.81		0996222ef497d229e2df496f30835cb778db55ba
software.amazon.awssdk	apigateway	2.16.82		354430bbc7e7a5b6fb40a440c3850d14a4b9f6b5
software.amazon.awssdk	apigateway	2.16.83		27d17cb717ee99d6977625c1e6394f2ef2bb7cb3
software.amazon.awssdk	apigateway	2.16.84		72639181088105041fc1e67d0bf72d54653a1b4b
software.amazon.awssdk	apigateway	2.16.85		a93ad90401ea6860e2036f559ab763832c3a0fec
software.amazon.awssdk	apigateway	2.16.86		23d451f972fdd7c585e70d5615d46682750bf768
software.amazon.awssdk	apigateway	2.16.87		7b2b0f2f4958f9d2ebd2fe82aa7f056714e01f3e
software.amazon.awssdk	apigateway	2.16.88		d6f3ee4caa016715af788782af52b2a47882bd39
software.amazon.awssdk	apigateway	2.16.89		956185e834f39420d9603f05c65ad291cae373d2
software.amazon.awssdk	apigateway	2.16.9		aea7d3aaf908d7d77b2435b7958c27b3bdc5153c
software.amazon.awssdk	apigateway	2.16.90		b607bbf2e6f824273012c2fc3fb4de6fb3c3e7b4
software.amazon.awssdk	apigateway	2.16.91		fa3d0edfa8c281c785587ba9dbf956fea8e7d5b5
software.amazon.awssdk	apigateway	2.16.92		30d38ec423c65caca4f2692b3111a2bb180e43fd
software.amazon.awssdk	apigateway	2.16.93		fcaca3f4a81f1991f86b1322353faa9650e330d9
software.amazon.awssdk	apigateway	2.16.94		9b95a64ac4fa1911db0664c08ed7d54c5a02013c
software.amazon.awssdk	apigateway	2.16.95		47f319fbbe4860b0f3e5baee0cb65363d72c1074
software.amazon.awssdk	apigateway	2.16.96		89d8b868f57dfad91a59161ed1e48d03be069782
software.amazon.awssdk	apigateway	2.16.97		140711d8bc695bdabe3d25c11e06909aa7249e9a
software.amazon.awssdk	apigateway	2.16.98		b4c138ecb5f1fe1cdfff4812262d07408dca71a6
software.amazon.awssdk	apigateway	2.16.99		cada4b3bf23613dedb22e55cb18c1d24e1f6bbda
software.amazon.awssdk	apigateway	2.17.0		1a8bb3e68c8b7c5469dc27596fd54ff056afdf3c
software.amazon.awssdk	apigateway	2.17.1		4cc4bfb6ce5f7b27c745e951ac1c8737d4488dce
software.amazon.awssdk	apigateway	2.17.10		ac57f31341cbd6ce3647afe463ed19ae3689281c
software.amazon.awssdk	apigateway	2.17.100		7b2bb96de594ec6b3225de4989d917f764970732
software.amazon.awssdk	apigateway	2.17.101		876f361ec5924e7f6a8215996e742060bc2b14c6
software.amazon.awssdk	apigateway	2.17.102		46e15efd604446fc56ee32de3943aa32c59b4a49
software.amazon.awssdk	apigateway	2.17.103		bbcd2b40f58d9df35641fe0eee81c777e90a2ce3
software.amazon.awssdk	apigateway	2.17.104		44f1b815bcf304cc3ff8092104c4dd7ac2a1bb9c
software.amazon.awssdk	apigateway	2.17.105		fb7e28b8321f6c091dae2d821d62df98a1c56d12
software.amazon.awssdk	apigateway	2.17.106		acd13ce2e70d73d369cd4d738e1e6f497ef28520
software.amazon.awssdk	apigateway	2.17.107		e610a475aebab722f8736d696fab6959da5b92d0
software.amazon.awssdk	apigateway	2.17.108		e473647c883bfd339489e9460eb073130669f154
software.amazon.awssdk	apigateway	2.17.109		95cda918221799b2d504bc8919c7d3ea996bdffe
software.amazon.awssdk	apigateway	2.17.11		594dcb8fd9704746ed9836d55114d6de7bded824
software.amazon.awssdk	apigateway	2.17.110		20454fcc6537e03faf5a8a0e99b2faa477854f29
software.amazon.awssdk	apigateway	2.17.111		72ebdf86c77450144f94c93405bc6c108c0b69d5
software.amazon.awssdk	apigateway	2.17.112		f6b41898ddeecd8717960c24e49ed6d654c611fe
software.amazon.awssdk	apigateway	2.17.113		93f3bcb0b9e1e200171d061957b236821d87f78f
software.amazon.awssdk	apigateway	2.17.114		51fe756810275cd01de91550dc7abf945c074302
software.amazon.awssdk	apigateway	2.17.115		cbb713bd1c4bd5643daa046085d47dc65a2bfa3c
software.amazon.awssdk	apigateway	2.17.116		5c68c98a0703fb8e481d9a180427df05b54830c0
software.amazon.awssdk	apigateway	2.17.117		38b6c0114fcfae044a992a49087335291ae39f41
software.amazon.awssdk	apigateway	2.17.118		bbb8faedc8c65bef6e66bdca45f089aa8b7bd6b9
software.amazon.awssdk	apigateway	2.17.119		8474198a6aa40fa1538087bd8cf058c28e1e8846
software.amazon.awssdk	apigateway	2.17.12		365e406ad912cff6da7e56ddad5dfc146c743251
software.amazon.awssdk	apigateway	2.17.120		02db74707b536e484126358dac4e3d5b22f3a0d4
software.amazon.awssdk	apigateway	2.17.121		e678ebfb7c31299cecbc83422f75c67e7b4b3669
software.amazon.awssdk	apigateway	2.17.122		2ac6f30a121cccab426bd44d64caf1e8bf608c78
software.amazon.awssdk	apigateway	2.17.123		adbdd7164525082c47bc8d5609973c5e208595be
software.amazon.awssdk	apigateway	2.17.124		f5b8f3ffd8fe9619a62224dc29559899c833637f
software.amazon.awssdk	apigateway	2.17.125		dfe221441ab88283c82fe3bec4a37d4635f802c9
software.amazon.awssdk	apigateway	2.17.126		e7f1c838cc4b8d085be5fba4df7e3f2c81ffcfd6
software.amazon.awssdk	apigateway	2.17.127		435c2e0ccc6e92b4d73abccd5a9140707a4cef71
software.amazon.awssdk	apigateway	2.17.128		ffeea8e7c0fddc9e04952c9409c2b3ef08bc2114
software.amazon.awssdk	apigateway	2.17.129		0bc5123c3c90062efbd0ad73cd9a365f1e428f13
software.amazon.awssdk	apigateway	2.17.13		7b1b66e552a950570bfdf6533e7849cce3e154f8
software.amazon.awssdk	apigateway	2.17.130		4fbf816a76c45d283f6ac50708aabc039d169ec4
software.amazon.awssdk	apigateway	2.17.131		935b18640a0fef767103380818cf8a62523ff056
software.amazon.awssdk	apigateway	2.17.132		08ded5fe98092ac63e29d9cd631cd05d255a133d
software.amazon.awssdk	apigateway	2.17.133		cf945efb811ea29b7a19c08413588f95d480a235
software.amazon.awssdk	apigateway	2.17.134		2409d7205d96c980acadf71855aa11583e04d5a7
software.amazon.awssdk	apigateway	2.17.135		ed2f065d1ba221785ec74616b862665748dd5559
software.amazon.awssdk	apigateway	2.17.136		92dcb8376dd819d31366c15b0b7c0852b165c471
software.amazon.awssdk	apigateway	2.17.137		6baa8f71af7118781aa7e37ba19161270a2f2014
software.amazon.awssdk	apigateway	2.17.138		88ecf7e43071efd9a7e430c0d68630fd877e0fbc
software.amazon.awssdk	apigateway	2.17.139		376ec10a2f67984d834c401894df23f7c7633a9c
software.amazon.awssdk	apigateway	2.17.14		0eaef8c0d853cab7899ade4e5b93936f9ca1620a
software.amazon.awssdk	apigateway	2.17.140		b48694cad70cdafc6f163a6d0d98cb11ab0763b1
software.amazon.awssdk	apigateway	2.17.141		b7723b0e61d04d41faa81f705510fb03e7d669a2
software.amazon.awssdk	apigateway	2.17.142		b14f6ca9441d7b9d680537fb115318edef25655d
software.amazon.awssdk	apigateway	2.17.143		84735ecfe408ed7e33c518c18d564776fb95579a
software.amazon.awssdk	apigateway	2.17.144		fd1bbcba4abeba5f9bbce2c514ee0c83ab237760
software.amazon.awssdk	apigateway	2.17.145		6fecbfb5d654219b2fe8d510bb5184c7dbe808ad
software.amazon.awssdk	apigateway	2.17.146		0cc6b5f8699a68abd2ad5497e89778962ddccc5f
software.amazon.awssdk	apigateway	2.17.147		e81933a0bf987563c978771fe0ef338016342788
software.amazon.awssdk	apigateway	2.17.148		5a2b5514b37c2825943e29b5a1e72b756aa1f832
software.amazon.awssdk	apigateway	2.17.149		9a527628d5f5f09ea6b9039bfbdee2de2b49a8b2
software.amazon.awssdk	apigateway	2.17.15		2703319bd2e297c2fd9669cecf6ad5b83f8db08c
software.amazon.awssdk	apigateway	2.17.150		029755bfe65cbbddc4df00a91d5fda817dbf8c73
software.amazon.awssdk	apigateway	2.17.151		ea1659f1a7f96f9f1851ade78dc9c67cd1d12876
software.amazon.awssdk	apigateway	2.17.152		7bd67814117574032755b61e47a5d90437ef3398
software.amazon.awssdk	apigateway	2.17.153		033e7574c1bc43e2fc4988aaae966ed1edcc1bf1
software.amazon.awssdk	apigateway	2.17.154		b69d9e2f8752d05f282eaa003943f779fe1e52a6
software.amazon.awssdk	apigateway	2.17.155		b1e7e3380618ebccc39e2dc7edb721b692f92678
software.amazon.awssdk	apigateway	2.17.156		135adf92523369d6e2453c703124d48599b8a9eb
software.amazon.awssdk	apigateway	2.17.157		49cfc20ce357b402347e366abdbd16236a7bb046
software.amazon.awssdk	apigateway	2.17.158		335e8d6b667c4627a5cb4a9cabec8ccea40ec595
software.amazon.awssdk	apigateway	2.17.159		06aaa5e1371907ab1665a03b0d07fba83b2cf67e
software.amazon.awssdk	apigateway	2.17.16		cde2831153f626d4f239cb9db85d7f9b66ecc36f
software.amazon.awssdk	apigateway	2.17.160		52cc5ce471b987cd87efd2def49112f3344a3568
software.amazon.awssdk	apigateway	2.17.161		b77e94563fc165bb56afc4881083f055fa595836
software.amazon.awssdk	apigateway	2.17.162		d95952728205ca98a5a9c99aa30ce188958185c7
software.amazon.awssdk	apigateway	2.17.163		8659d0f417acf1c5c08a39fb631cfffa3ead97ae
software.amazon.awssdk	apigateway	2.17.164		812c26b6d313c558f5c1fad7e293c8ed69a8ff9f
software.amazon.awssdk	apigateway	2.17.165		87904c5caa92b2a5e77abd7a91eacb7d914d8539
software.amazon.awssdk	apigateway	2.17.166		e181601819039a48c98918bf8a0a20097130ebad
software.amazon.awssdk	apigateway	2.17.167		b1b612c321a70f164c9a6c77e9b5c677bc6800a2
software.amazon.awssdk	apigateway	2.17.168		f872bd0628c2095f749de9af9f35cb8598ed1510
software.amazon.awssdk	apigateway	2.17.169		3bc55f7194de9d8be0f89f0636de9c3cb157d3f6
software.amazon.awssdk	apigateway	2.17.17		fd1b7ac24c765ab7214fd8fcd863342f370f81db
software.amazon.awssdk	apigateway	2.17.170		17ee64cbd46896822b07d3429e33747edf1041dc
software.amazon.awssdk	apigateway	2.17.171		b587bf970aec4f6e981a71330a5a4ad7f809b1fc
software.amazon.awssdk	apigateway	2.17.172		3d3e5548bef5d1ebef826ccd38ec1853815d840c
software.amazon.awssdk	apigateway	2.17.173		52e1c9ca3b6af178753f0ddfe3aeff8a5dec2971
software.amazon.awssdk	apigateway	2.17.174		ca1c9c1a965ab165be7547794176105fd519c83b
software.amazon.awssdk	apigateway	2.17.175		791cc90f21b19e6c1b2954cbe0dd9597f3cb2352
software.amazon.awssdk	apigateway	2.17.176		fb6aed124f1364740141798c15461c4eee8da4c5
software.amazon.awssdk	apigateway	2.17.177		5daf758d43fb75d0a29e4726e833ad0450391aea
software.amazon.awssdk	apigateway	2.17.178		9b027cbbbecf2a7c60275d308828f5b3fc2bb50d
software.amazon.awssdk	apigateway	2.17.179		bca8c08a3be8af5ff2145248937960e60d66d2c1
software.amazon.awssdk	apigateway	2.17.18		5db7534767e08b74651fd9aba5ef7c74c01c2e5e
software.amazon.awssdk	apigateway	2.17.180		c480f3647f898915cff74c7141f0cd22cd1a181e
software.amazon.awssdk	apigateway	2.17.181		4056ed17eadf380e60ce10224e11d9cec13b0375
software.amazon.awssdk	apigateway	2.17.182		6dbb18fed7b1147b7b0519dd2c4c5891dd9e8894
software.amazon.awssdk	apigateway	2.17.183		8e0edc19139bb79423b428129f4984915f1764d3
software.amazon.awssdk	apigateway	2.17.184		8f645dff8eca3d19633677aebd24fe443a8f5e6f
software.amazon.awssdk	apigateway	2.17.185		1b6d9eb60b927604e553bab90222eee8fdaaa0de
software.amazon.awssdk	apigateway	2.17.186		82be472d0e19c5e44e8f95a178f63171d3babda5
software.amazon.awssdk	apigateway	2.17.187		40d24b8a4dd660f6e4113a66271f22b8b6655a3a
software.amazon.awssdk	apigateway	2.17.188		9e9d9e2f4ab6a8ba893464b0509a6285a5b0cde6
software.amazon.awssdk	apigateway	2.17.189		081ccb6fc8ceb9d4d3f72208e368229890c3146a
software.amazon.awssdk	apigateway	2.17.19		ea902d1420e37f9f4e12bc4188491a8be405b487
software.amazon.awssdk	apigateway	2.17.190		5cbb21e14027941b59eecc493f0886cd52b87ea4
software.amazon.awssdk	apigateway	2.17.191		b964033789c2054aa2aea5305fb00a4a65e18372
software.amazon.awssdk	apigateway	2.17.192		86e9322534e8c970bac9302685d7a3ace58ad252
software.amazon.awssdk	apigateway	2.17.193		67c9a278832740e4a514adbf3e70084a59cd2538
software.amazon.awssdk	apigateway	2.17.194		5536a540d74c6794a1dddcc8f209eeac1b868b3d
software.amazon.awssdk	apigateway	2.17.195		bf22b167003eb3ecf847427043fcb3460563e4d5
software.amazon.awssdk	apigateway	2.17.196		7900ae3d683507ed8bc1c6942ee20cb24b1837f2
software.amazon.awssdk	apigateway	2.17.197		ef90753c7934f3c32991b90706324d42f9732de0
software.amazon.awssdk	apigateway	2.17.198		f425c8d562c2a0949a793ed076da485a046ed79a
software.amazon.awssdk	apigateway	2.17.199		92cda63d8d15e31a532971ce681b19b4638102b2
software.amazon.awssdk	apigateway	2.17.2		54fde79c9ce1b364cac1cb6ed6a86313b25e69de
software.amazon.awssdk	apigateway	2.17.20		52de2b146f78c846b4471b747fca32402caebaf4
software.amazon.awssdk	apigateway	2.17.200		483998c58330c09497881e0c64a309d1d50f0b65
software.amazon.awssdk	apigateway	2.17.201		610a397b1ed1c7466b9977e450a85a0ef50e61e3
software.amazon.awssdk	apigateway	2.17.202		55dbd2c7a043f77da755bce69b68b96fe769dba7
software.amazon.awssdk	apigateway	2.17.203		3d2bac6233de84368a998c9385d7dd88e8111032
software.amazon.awssdk	apigateway	2.17.204		c3e1df7325ac347955b562cd97b6299b62fd3a7a
software.amazon.awssdk	apigateway	2.17.205		f4bef52d5b285691bee0a61af26fdeb92846c3d7
software.amazon.awssdk	apigateway	2.17.206		1b7c384fce2a9140b7838512deb0ad0832980a95
software.amazon.awssdk	apigateway	2.17.207		c8702c4350da7dcf8e19fa0471af3a23e89fe34b
software.amazon.awssdk	apigateway	2.17.208		77c5a8577e311c07f9027b4c70137d798777dcb8
software.amazon.awssdk	apigateway	2.17.209		b0b914410ba8b31a8ffda89b535e07d799f5225d
software.amazon.awssdk	apigateway	2.17.21		5126fd10715ebbf764a37aad9e5799c930f4ef07
software.amazon.awssdk	apigateway	2.17.210		fb662e1b5ca5835c862582f7d3a4dc5a7bd89f58
software.amazon.awssdk	apigateway	2.17.211		c081160775de10f7cb920726d16b15d1862e043e
software.amazon.awssdk	apigateway	2.17.212		cba6ce6035be835f5fb2fc8cfb20f481489384a9
software.amazon.awssdk	apigateway	2.17.213		a5968830eb99b274b8494f166c7b4328fff7929e
software.amazon.awssdk	apigateway	2.17.214		795ba4698adeb9a629b2bfa33b20b50fd543d2b6
software.amazon.awssdk	apigateway	2.17.215		9d025ae1b87bd64933370b084c088a550689f5e6
software.amazon.awssdk	apigateway	2.17.216		6b75fb145bebd26341848e654e7e4f353f9eec63
software.amazon.awssdk	apigateway	2.17.217		b7e8f55c9573bd0c4c98072c501a16d0b9b2e8c3
software.amazon.awssdk	apigateway	2.17.218		0d34fac8b5b0c42ed198b0795af16eac8f3476ea
software.amazon.awssdk	apigateway	2.17.219		5f897ca2688bee6e7c946b29213f914c3e14c3a2
software.amazon.awssdk	apigateway	2.17.22		1b6b665dae67fc0fb6f5daf2ccf3fa48e18429af
software.amazon.awssdk	apigateway	2.17.220		c3a5cf40d7b0836db5507721e0c099bc92ebdfdd
software.amazon.awssdk	apigateway	2.17.221		d1d37939837b8dce46aad9b2d79efd5184bd7938
software.amazon.awssdk	apigateway	2.17.222		741e4e7fd1134232a7e363da27c62e5bffe7ce97
software.amazon.awssdk	apigateway	2.17.223		47fdd6279eaeb416644f85443fa349686844b80e
software.amazon.awssdk	apigateway	2.17.224		ab176b24c25c21eff922bd12eff80a0da2ec5cf6
software.amazon.awssdk	apigateway	2.17.225		65faa488460c45943413cb744445aed011bd7729
software.amazon.awssdk	apigateway	2.17.226		f6ac68937cd8c54434263d98ccb4a0f1be6c4fb5
software.amazon.awssdk	apigateway	2.17.227		8e7e6a21aa4159b576aaf640b2683351f27d8070
software.amazon.awssdk	apigateway	2.17.228		29a65c284bfb7c9185c8774c22d1ba93bbd25d29
software.amazon.awssdk	apigateway	2.17.229		6d83fffc71831bab9e8933415dac556384321cc7
software.amazon.awssdk	apigateway	2.17.23		a990858ace878dc992a09eea531d4ae4edabb28f
software.amazon.awssdk	apigateway	2.17.230		9f31e9a9fa5f4fec7d944756a0263ee1167dd6fc
software.amazon.awssdk	apigateway	2.17.231		4403d6e6b8d191fa86d4ce95eba8177c34769ba8
software.amazon.awssdk	apigateway	2.17.232		4b9e8caa9dba0dcd306e140c6d5f7987877e11da
software.amazon.awssdk	apigateway	2.17.233		39a53afb10170b4242adcd26cfa476dbdd479cfb
software.amazon.awssdk	apigateway	2.17.234		f68abffcdea6775511901372aef9656618456382
software.amazon.awssdk	apigateway	2.17.235		dd2f948c35e5fc7b6057380bba05c199a14365c0
software.amazon.awssdk	apigateway	2.17.236		ce098d5fda891fea97e7955afd4ef463824d6532
software.amazon.awssdk	apigateway	2.17.237		1730eba0f1de27b6f9fd14fcf990519b583426ec
software.amazon.awssdk	apigateway	2.17.238		5b3be7ee3be9eddb7c69d38a6d7e079284a8a066
software.amazon.awssdk	apigateway	2.17.239		3ff5d8e638c56b6ae721f2375faeb7ea32ee6cf3
