be.yildiz-games	module-compression	1.0.0		86121283bbf7d7b708b1b27e4dbac8df18b42398
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.17		801be05ccb0af17cff2128f69be2f529da21e922
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.18		6719168d5590e6031193231a4f728547ea69dbe4
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.19		6b2657e6e428cde529e772381c8586237d1c7717
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.2		6f42a8d10feaf5227ec4cda4aca880a99e6fd421
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.20		ad469764e80dd0280994d745276cbbab45dbeaee
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.21		2b32729d112e69aa012099cfc85ebe1e1daf41f7
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.3		729d4c54a322552a543f9f80d621202b1d606582
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.4		0181914abcd4e6ef0bfa60e16f6d80a41ef5b9e9
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.5		e95440e0deed4f864c0906de4bca880fc0fb919f
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.6		207e5b6f6c9119576e4ace4757d3db0bd78447ca
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.7		6ee0c63cb717b972f5b08d7234385873b6ed22be
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.8		2c4cc559c04c8a25a6798de7154d82262ece0eeb
io.gravitee.am.certificate	gravitee-am-certificate-api	3.18.9		954de5835bcfaa39c1b89a091997c014c36b3e4b
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.0		3da9e9bac95175aeae6ef0b16b0df21d5f41a5c7
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.0-RC1		ab09d250feb1e3c029f26042cfdb6a5d3efdec8b
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.1		0e8255c80effe2f7cb39518cafd49241dd5f041d
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.10		213e0a067f49b52ff754a5bdd9b594d7b1f273fa
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.11		8208f67d58c3e1824e3157156af2c9fee92c4c63
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.12		d70db63599bcd13b46eafbc22c5862fb72521b98
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.13		1d2212dd28a333015f980458cb9ef911110c2664
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.16		4c66039150b46215e6c06646c2b2e1c26f784655
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.17		67751bc2d8eca2b76d90157469b5e4e400e69406
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.2		6228e28da28b886c97c9642c7f9e81dbef2457d2
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.3		313ef6be9770404f6ce146e6b8ce74e408e2984f
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.4		3f5fafc26eb7934801d2a68d3c016ec778cc588c
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.5		6ca6dc97593239d5b663c576e6de89bb8ca2456c
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.6		f4dfe67efb503e9cb138cad10d712ba733d21554
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.7		cf010aa3ec8d697da02598c66605b6561b265771
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.8		83c68265ee8443e64696f248e606f6269471b448
io.gravitee.am.certificate	gravitee-am-certificate-api	3.19.9		c50890494e9026c1e42a24956b83606998ec10b4
io.gravitee.am.certificate	gravitee-am-certificate-api	3.2.0		d0b14c122471c9fef7d54bc9823dcc44b09f7b31
io.gravitee.am.certificate	gravitee-am-certificate-api	3.2.1		c9652a6f7269c0dd2d27df6ea2c07d8a668f0a2d
io.gravitee.am.certificate	gravitee-am-certificate-api	3.2.2		d06c2a22945aa8cdc0a316941122cc3c259f9126
io.gravitee.am.certificate	gravitee-am-certificate-api	3.2.3		b346542997bdd2b804f21ed7d8795f16525cc0ee
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.0		0d57447f0f341c96bcab7738e84b392480c51820
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.0-alpha.1		b57c5fb9267e8fc7c8120ccee54b87494997d016
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.0-alpha.2		0fb69e3af941285c06732deed85423cdf32b2429
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.1		fd835518166899a7e08f974bf02a9a618d744c24
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.10		74dbc65d987408de6349d30848e7dec699fefbc3
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.11		b561274e45c27ea620be69cfa8eab138811d0b58
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.13		451588fbeaf6f048613daafc1f9c63cfbb09b8d1
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.16		9a7329e67f605b9b4f5c2b1f2c48d12c9f7e61e3
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.18		5806e504ca17d08d512c8db98555d7cd3617947e
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.19		71131fb42653327f96141f631d06bd3ce7565fee
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.2		13041c15862927d9d45dab6013f75fe2d1e48476
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.20		d954558508b8fdb3c838df4ccd3edf876316b2a3
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.21		668b7dd070553798e47f1b99add5e4916d9a275f
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.3		70e8b0372c2440406b523f3e7b6703ac222647aa
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.4		7b2367514e872283a3ad56d155bcde120667f590
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.5		b218fe4f8b40520c0ec1c2e931efc5043abec63f
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.6		273fa2b2b91609ba98c8e3cd18dc54c61cf2a5cb
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.7		64d9aa0f71330e876db2c69a1d00a4717a5d2fcb
io.gravitee.am.certificate	gravitee-am-certificate-api	3.20.8		af5ae3093c4967187bfbf0810e4cc3943307b947
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.0		0f729140c141155ce282a2b1ba1b40447f6c0d0a
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.0-alpha.1		80fa37015614cb6b0893f617fe30cae772324d75
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.0-alpha.2		60793b5422f764516317594393f30637041a7242
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.0-alpha.3		ed2437ddd412cd6952f5914a511d6729d93f55c2
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.0-alpha.4		59ee18350b3f771ac59fef7eca2cc2a55d4f81eb
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.0-alpha.5		e3f22cd349453230ce794a4d1923de4e19b6096a
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.1		9885389377591310162918cd04d04ad115c8c81f
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.12		c25cd0043cfd9bc1eb946c13e097db0b08bea141
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.15		eca75b8ed9520a5b7c5c4b3ff250015eb4d45113
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.17		dd9d67d0603401bfc31c6fb71398d5f8995817ac
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.18		f0a6a10f825efd90ff6138bfa6def041d235ee88
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.19		1eed2205da79d37c1a0a324c1950f74ab20f758b
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.2		bfb34df54d9e7b3a3014209b3491a1401017a28e
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.20		43e4ba57e2c74464386f0bcfe688f3dd9c42b43f
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.21		e4b517f2f0ed95b20db4d9ad7d95e71be2854af7
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.22		89badaebbfb41287b25b9b5fe992e50fa697854e
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.23		8e50c35045a1176065b6bc813665785ca1834828
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.24		3b0701cfbc278bd767ad15551b26e1e0db5c365c
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.25		2cb385551bc4ebc60f4219d4d7673d44fd4f106e
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.26		7bf5e19947d60842ea834d394e2441cbd45c6d32
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.27		67ab6456cb63a2afd8f2a5b33d513eef6f82efef
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.28		de3d6ec8761176fa6564fd39104880999b3b2e0e
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.4		56eefa1e5358ca1f28d555ebc0c38686e5d21afa
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.6		9c9d57b301df6382b9fe0dfdfe7a63e2a413011e
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.8		d749d3f02c0a6537987317ee03f214d51f52097c
io.gravitee.am.certificate	gravitee-am-certificate-api	3.21.9		7901b0f9e5fc6ea5eef97db32c6048bdb31ed02b
io.gravitee.am.certificate	gravitee-am-certificate-api	3.3.0		451e1493ccf15b590738fa3277e04435a8722517
io.gravitee.am.certificate	gravitee-am-certificate-api	3.3.1		90f34102ceb5d05745e0efd728e902a26b73365b
io.gravitee.am.certificate	gravitee-am-certificate-api	3.3.2		6450b2f4258ab6e09048bd073e57889a8c2f8340
io.gravitee.am.certificate	gravitee-am-certificate-api	3.3.3		9b4ca9d0f2f38e491450783a3894d0933acac2c7
io.gravitee.am.certificate	gravitee-am-certificate-api	3.4.0		a82014261354c63557dd7d2b975b1fcca7353fb3
io.gravitee.am.certificate	gravitee-am-certificate-api	3.4.1		170acaf483657cb8fd8da0d5272fac69726a911f
io.gravitee.am.certificate	gravitee-am-certificate-api	3.4.2		6f995d7cdca23541fcc1db263c4b3bf235f57ac8
io.gravitee.am.certificate	gravitee-am-certificate-api	3.4.3		c0967c3b775e57b847b364dbf33b972a2bd340f7
io.gravitee.am.certificate	gravitee-am-certificate-api	3.4.4		ae161ce1c89473dc3ee1fa84b9ea1bf487b62f2c
io.gravitee.am.certificate	gravitee-am-certificate-api	3.4.5		57fbd1639c0277d7b21f4d7e9c323de373c02d63
io.gravitee.am.certificate	gravitee-am-certificate-api	3.4.6		b0172bdfa7ec4ea4afa9074e3b0a8135f0781ab6
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.0		90b11b7a90d70953de2cf5f509144fa21820ef6c
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.1		9c6fc0e074275a7c01bac17be0b0cd980c8ef99a
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.10		848dc1fcfa814b7847669a1c0849a62d01a5d40a
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.11		bce041d0682a1bae231a69aed2b8c6eb94e2d892
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.12		5bf337bd851c636da496fa834f8c716bb53a0745
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.2		53a6fee5f724901172331ba2c1ef51ef55a3a767
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.3		62c5aebd1473688a901cd5d86e93f49b006ce8c0
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.4		5dbcc9cb724b3242d1f16af3103b034c020cc120
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.5		676d6c938e5cd533fefca9f6abe5cb0160fef8fb
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.6		cabcd443aed6e184bc1684b8235e6ae525091760
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.7		bff0145193ee73143b37fbe34fb3747f6db59547
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.8		c3914428ab216e355011a73804c02993a7cba7ab
io.gravitee.am.certificate	gravitee-am-certificate-api	3.5.9		c87ec7074e7abf77efdb934b47992d025102c9f3
io.gravitee.am.certificate	gravitee-am-certificate-api	3.6.0		11aae4e26931f136ae1a734d933aab218694e41a
io.gravitee.am.certificate	gravitee-am-certificate-api	3.6.1		b5df05dc915e3e89fe4e39bf6d92a771d9d6abcc
io.gravitee.am.certificate	gravitee-am-certificate-api	3.6.2		3102be0f1ab66db4125b6fa5eb043ce836b20c0d
io.gravitee.am.certificate	gravitee-am-certificate-api	3.6.3		1b570ea784273f101452d1aa004e35163de13c87
io.gravitee.am.certificate	gravitee-am-certificate-api	3.6.4		93011034bf5c40f8876e5fcf9773159c85203a10
io.gravitee.am.certificate	gravitee-am-certificate-api	3.7.0		f467baed91b68d43361fd4063360e81cbb3924a2
io.gravitee.am.certificate	gravitee-am-certificate-api	3.7.1		080cd91f08678ba6fe41d6503b5aa5214c5b91a8
io.gravitee.am.certificate	gravitee-am-certificate-api	3.7.2		6d7ba3972137a5c9ed067eed7be38cbd38e6afc5
io.gravitee.am.certificate	gravitee-am-certificate-api	3.7.3		b58fd09ef468f7277c79e690360e5d51ef9cfa84
io.gravitee.am.certificate	gravitee-am-certificate-api	3.8.0		7e0b8a8a661efe9dacdfbca74e499bed6ec11ba7
io.gravitee.am.certificate	gravitee-am-certificate-api	3.8.1		46dccf248eae075dc5e5941d2d058451b9169607
io.gravitee.am.certificate	gravitee-am-certificate-api	3.8.2		d74d17f89f9e9253e6bd331413bd527bab30e2a8
io.gravitee.am.certificate	gravitee-am-certificate-api	3.8.3		e71673d1ef4fea3e85bd618cba9a273ffa1ac309
io.gravitee.am.certificate	gravitee-am-certificate-api	3.8.4		ef6eaf682b7c0c158b78b501644ffa172c86a003
io.gravitee.am.certificate	gravitee-am-certificate-api	3.8.5		d4d5b335f936c199ccd98f70915ac311b2f2339b
io.gravitee.am.certificate	gravitee-am-certificate-api	3.8.6		99ffafa6bccc56e94d971d176620bbac7d0fb938
io.gravitee.am.certificate	gravitee-am-certificate-api	3.8.7		d1b5a8f49d7fcd1e60e27c03519a2a6a0ec155c6
io.gravitee.am.certificate	gravitee-am-certificate-api	3.9.0		2e54e7845a4f89fba3cc90a43b854840e8c191b5
io.gravitee.am.certificate	gravitee-am-certificate-api	3.9.1		71347eab8b76b9ce2b7150acd28fc2e22c7394b1
io.gravitee.am.certificate	gravitee-am-certificate-api	3.9.2		4e1b90502a6fa1aeb43db3c05e213e456d238ba7
io.gravitee.am.certificate	gravitee-am-certificate-api	3.9.3		f69f430082519bd7dc0649853cc121bc90333f78
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.0		7db64a428b521ca28b669c0f679cf59ec3f8c6c7
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.0-alpha.1		40e40c5b9f06c1a7e0acc8ea462d667b82b50e3d
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.10		cad1bb478ec936a6f34032c1d6d6b18453e2c104
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.11		a5144de5a700d0b3e262ae36f592e14bc1f84dc1
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.12		9f0c14cb64b2a298dddacf4255773b9f83040291
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.13		dd18cf9dd09924639fa89c592505e16757018660
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.14		29029a5b1f73c17080ee41348886ca5027fc868b
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.15		90ee77b6c2820cd7c6a7f766277185ce0d440341
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.16		16e2f2c428b8957ac55d450e3e820b12645a4941
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.17		4ff4da8f992e90913f7c1b51e1ced6fe927aef04
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.18		fef7c94b1546c0558f2353a261eea299f0eb7ed2
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.19		5e1b067687dc31b6694d589d5feefbc3613ac4c0
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.2		98a5ec567f4c3ae8acd8940345208c24adfb0667
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.20		8db6bc64fa56656a7e34205f6c224d30a4a777c7
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.21		5851924874f0ba58c46abbb1c3a08374e4edb191
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.22		67e7fd845d6b6f7254bd9452819305b22b18896f
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.23		19598a7b7b1997b22052d1bf697f6f13661fee09
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.24		d1eb0f9b9b3159251c720cda71ab70231bd78bac
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.3		3d1090614cdb1b8f0ccf42ab24c82043e726aad0
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.4		20acad4933ce25e9cf8dc3a6d22a1559e0756ddd
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.5		678ecb109338eac8e42cc42545118049fe0c9439
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.6		566eedfa469071283d2dd845c7c4f4b084787f90
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.7		180d767788f701037d1f3216742f199d39affda4
io.gravitee.am.certificate	gravitee-am-certificate-api	4.0.9		53c31188005444b81fc7d56ab9951a08d34dc112
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.0		1f6b8aa979bb705ec3fdf8134478d48e53d4c0dd
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.0-alpha.2		a92faad5f6794996d69afc219eb3c1109f64fe15
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.1		133e75ddc8a32354def709c26b67f71c685d1694
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.10		f7d08d34c88996d3695afd254e50fb3419832c18
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.11		f8534980340f5500eed3ee26310ebd0282bfede4
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.12		038e9fcb09bf0ff90d8343576649b22c70eddd36
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.13		62a28e43066931b1b8bf461866ffb25663e0873e
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.14		d393b1a783b41cb24835bc98ae73e0f5de080c82
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.15		a1abd1e2152f6cc1454e608a16899e1560875441
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.16		a94e86e459bc839ff75d65f8250e69aca4d60b26
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.17		b93960f6c1653b98f82c0f3e7665787b77485829
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.18		817e613ee9b06ee1a95d0920920b3f9fadf4f805
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.19		969c0b94539119e627f9be6aa6535bd76e207094
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.2		c1b6799712568b37119a2b083cded61b6acebf56
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.20		859173d67c38c109a1401b8c006fca2f185cdfc2
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.20-hotfix.1		9a5f65c651d59d7bc07d1faf78fd79e440fd456e
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.21		e8cc3e61d8b99d99eb4abea56c1a598025eeb9ae
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.22		3064fc1f3b32c968ac60e8e3cc4a59bb0c61e3f2
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.23		627c0d9ead89715559fe2116f28de139ae7cb822
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.24		8821639b21bd39272eed4c9b54cbb21037452184
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.25		1404b42bd7c68eca926d2b13c3564ff608486f18
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.26		09e2d81165fd49f69a9f0bc54e57d11393215576
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.27		917a3a869690166afa0c0d34e0b4410e92a498fc
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.28		9571ffaa584e4378827653bd445d0926ac75aaf2
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.29		b5aaffb7ead61d3c74f8be172113ad1e8437ffa2
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.3		7bc49b912f9e89f2b0cb66b2d234939cf00408d7
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.30		b155581615baaf5adb992762dfa4cfa6e8da7833
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.31		427e66dace737d293f833ea53db3d62ca351adbe
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.32		7668a79018db232b230302be88ca1dd5ad1518be
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.33		d85fb7c1240b6795b9f40388e23242477d9a46fc
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.34		102926d353dcb8901e5ae2414d626b7c50bd875c
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.35		fd36f9cc2daf26305e63fc1ad9ee05d6fa5765b3
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.36		74f2adf254eb368c084e5272a753fd2c6d16dd96
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.37		08f1f02c66c6379e1db5287a96c02e721afe272d
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.38		e42ef83e1b5009d2c6cfadae8713b099ebd7778e
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.39		638953426bd2938da0982bcd30fa3a5cf2d65346
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.4		60141ad5cb77099f08875f2f9df63d9119788a22
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.40		065048fc29594e4b48737516f03b962848a289cb
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.5		1c886007964e9577c97693b01781a763f2469279
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.6		8aa37cba472ad5fdd80cc362879711772e999a3f
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.7		ac69950202f2ed7633531a35d30fc17a50e6c8af
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.8		b6723fbf2e15ab2bab3849fafcb1def38162e0bd
io.gravitee.am.certificate	gravitee-am-certificate-api	4.1.9		5922ad0f755a4de625b3afdd958f270b9b5e9589
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.0		a84178691b4169b79f78b5dd03449477c3ceefb5
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.0-alpha.1		41698aa0f790a78255b73c1f5476c4dd3d45a0ec
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.1		479d7ebf415d4a073e14362ce446037af4183547
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.10		b8bd8e5c094d2343197245fb2ced963bfbb06d17
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.11		dfecf0b6b55f4d603debab1c6df94d1d6c6d0d47
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.12		6ea2a71511847e212bf47e34e174585190effd37
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.13		6ba49d1413f2e3a617863f2dc3a252d7c63adf84
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.14		185dbbca3c1cf6eb2004cf670adf54f4166282f5
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.15		68bf214ba52778e330cc8c5ceacf43cf8fc8a0f1
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.16		c06402dcd02d5f2883367e2879b917656831a882
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.17		c4f38a0601a62fdf5c3d9b23e7f580015981d5c6
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.18		0b2b0f653035e7d67957ffd300ef5961f56a0bfd
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.19		7e03f9f91f77015396ea6444b8719e829062796a
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.2		11c07de088444bb731dfc7cb449d3f1a368410a4
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.20		ae6aef9844e8689705115abed8374318448ed607
io.gravitee.am.certificate	gravitee-am-certificate-api	4.2.21		051182c8d25bc93d5e52f2db9d101f1a3f7dd58b
