au.id.tmm.tmm-scala-collections	tmm-scala-collections-core_3	0.2.0		28ba8d47c04a3d75e9cf34e62195ec833df9ac84
dev.zio	zio-aws-rekognition_2.12	5.19.7.2		44cec04b2a87682be868e051b25d2e4287015827
dev.zio	zio-aws-rekognition_2.12	5.19.7.3		6338351a2ba9ca8845bfc53373061a5f5fbea57d
dev.zio	zio-aws-rekognition_2.12	5.19.7.4		91125ab9577ee5803194ff13421ea9d684ae9b43
dev.zio	zio-aws-rekognition_2.12	5.19.7.5		d04f11653e6b9ef36344285773f57c1ccdf4f7e0
dev.zio	zio-aws-rekognition_2.12	5.19.7.6		db93b01751475de337e8e7ce5d5f527c55ceff63
dev.zio	zio-aws-rekognition_2.12	5.19.8.1		241602f0164b83c83c044392144a4ff9eaa6ebc5
dev.zio	zio-aws-rekognition_2.12	5.19.8.2		23bdd152b1f25c2895e8a02b0251da1b7e7e4fb8
dev.zio	zio-aws-rekognition_2.12	5.19.8.3		a880d2ec775c0ab61aa6c9f0f522a77ced630324
dev.zio	zio-aws-rekognition_2.12	5.19.8.4		a957ba6d222837cf23e26a264ca3f6565135ad59
dev.zio	zio-aws-rekognition_2.12	5.20.17.1		9a65614b5ce53fe85cf7ef6f936ddecf72e74631
dev.zio	zio-aws-rekognition_2.12	5.20.17.2		b4d1d18f5dcb6b5ad6131c6cc7754a834cb24810
dev.zio	zio-aws-rekognition_2.12	5.20.22.1		74bf0eb05c4e9d2e73f9785c3a23613c7ab6e6f0
dev.zio	zio-aws-rekognition_2.12	5.20.22.2		68aef8a6e20566538028a126689673b8dd3529f7
dev.zio	zio-aws-rekognition_2.12	5.20.22.3		cc27cd387c9e1c6b27d960fd6107fd4c2e11670e
dev.zio	zio-aws-rekognition_2.12	5.20.32.1		77e67726ff861f2e9885837885763585a11134fd
dev.zio	zio-aws-rekognition_2.12	5.20.32.2		fb1d2ca1f342cbbd358e06a09cdff738f5bdbdce
dev.zio	zio-aws-rekognition_2.12	5.20.37.1		ecb08f8e1bdbe45ffceb2c9bfb1f09aa13bb60d7
dev.zio	zio-aws-rekognition_2.12	5.20.42.1		ad6c5e5c205dec59fa2b60c00184e7cdd4c2a1d8
dev.zio	zio-aws-rekognition_2.12	5.20.7.1		40234d5af866188dca7cc7a05bad67ad4ab7617d
dev.zio	zio-aws-rekognition_2.12	5.20.7.2		f8fc39ff618dacd79e1b9b9331fe6a2c4da10471
dev.zio	zio-aws-rekognition_2.12	5.20.7.3		4263280c099fd5b10f2558b578cf9bd600efac78
dev.zio	zio-aws-rekognition_2.12	6.20.103.1		9685f140be2f4aced940c58a6012e96a58e863c0
dev.zio	zio-aws-rekognition_2.12	6.20.103.2		2422236bac3a7f423bbd5c8d31269d3e9fd2c747
dev.zio	zio-aws-rekognition_2.12	6.20.115.1		6dc7a6f70c4ecd6255223074279bc441a0d6877b
dev.zio	zio-aws-rekognition_2.12	6.20.115.2		14962202bba20ee5a143e3000098ebdec13f3bef
dev.zio	zio-aws-rekognition_2.12	6.20.120.1		ac7dea1c5015a302b9393e03d34dfaeff3382595
dev.zio	zio-aws-rekognition_2.12	6.20.149.1		dbcbaf6245907d6b611d596fce31922c1c0ec1b5
dev.zio	zio-aws-rekognition_2.12	6.20.149.2		76b56ce8cba5599459463dfd1331a5a6ad72244c
dev.zio	zio-aws-rekognition_2.12	6.20.162.1		e6aa3532d1837642a86baba158d8ce7698d6e304
dev.zio	zio-aws-rekognition_2.12	6.20.162.2		1d3139ccd7e90c6819c0ebd5b790fe8fb79bd9ec
dev.zio	zio-aws-rekognition_2.12	6.20.42.1		3b1297d241deaff9b25b9f244b5aaac302eb3ee3
dev.zio	zio-aws-rekognition_2.12	6.20.42.2		ec1a74bf6d3d4b8d232dce6f1ccb578ee0ebdff9
dev.zio	zio-aws-rekognition_2.12	6.20.47.1		79234e8db3dbbe3ef79714e9459ad4252150dc4c
dev.zio	zio-aws-rekognition_2.12	6.20.56.2		d0207e4b23ef766c227eb14fe5dfed6d3607c435
dev.zio	zio-aws-rekognition_2.12	6.20.58.1		d423e917cffdea532e36f58368814056291210ef
dev.zio	zio-aws-rekognition_2.12	6.20.58.2		a88ef70056d0fa5f0720f86fdec402347b44f5b1
dev.zio	zio-aws-rekognition_2.12	6.20.58.3		866b14b1bac41be2c367ff934edda9a4bad7757c
dev.zio	zio-aws-rekognition_2.12	6.20.61.1		1c1f06dea73b55d2a2e76098fdd2c6d743b58b08
dev.zio	zio-aws-rekognition_2.12	6.20.69.1		d2766b1c0dcbab312545412f8fbb6b8bfdfd16a8
dev.zio	zio-aws-rekognition_2.12	6.20.69.2		251af71b59a9cc70fb7aa2d79072d8b478f4cd14
dev.zio	zio-aws-rekognition_2.12	6.20.74.1		063aff6fac9770723fae33d5a5b80940c6a52bb4
dev.zio	zio-aws-rekognition_2.12	6.20.74.2		b0b6b4d12e9767a62a117537851c5bef742ab339
dev.zio	zio-aws-rekognition_2.12	6.20.78.1		5afbc33600d496bc22ae6c641c249453913512fd
dev.zio	zio-aws-rekognition_2.12	6.20.78.2		2e93ab469545e3e3b023efcd08427123bc4f0eb2
dev.zio	zio-aws-rekognition_2.12	6.20.78.3		00ca1e21f8d20b2eb1453c7ee89e84e6b2f869d4
dev.zio	zio-aws-rekognition_2.12	6.20.83.1		74c53f81e4c5badcd1ed0f9cc04fc323f8347380
dev.zio	zio-aws-rekognition_2.12	6.20.83.2		ee6781ac315e8413600fc0945042bed319f27d03
dev.zio	zio-aws-rekognition_2.12	6.20.97.2		6954cc00e7fbb9b23e32f0e86051de7673615a44
dev.zio	zio-aws-rekognition_2.12	7.21.15.1		5c023a67178f2ba88988b33709c42d6c18a9bdcb
dev.zio	zio-aws-rekognition_2.12	7.21.15.10		927c9efe53309c1590fc9203d12adb8c7d5ddf81
dev.zio	zio-aws-rekognition_2.12	7.21.15.11		7dbec1695b0e72405d3a0141d9c6e14b635f4344
dev.zio	zio-aws-rekognition_2.12	7.21.15.12		bd5049670c6087d1f88978e6c6a449fe65cb02fb
dev.zio	zio-aws-rekognition_2.12	7.21.15.13		0f7f995e5ae4bb58b0ce38776c6f566a98665bf3
dev.zio	zio-aws-rekognition_2.12	7.21.15.15		3edc21bea715e05a7cb1fa9ff030f603fc133f8b
dev.zio	zio-aws-rekognition_2.12	7.21.15.2		7019978179d5a5105678afbf11e53b2a52e3896a
dev.zio	zio-aws-rekognition_2.12	7.21.15.3		287921809d5efb755e5fc08aebf7271e73015fa8
dev.zio	zio-aws-rekognition_2.12	7.21.15.4		f4514194f369c6b937403af83975ab4e720d18b7
dev.zio	zio-aws-rekognition_2.12	7.21.15.5		d855e748c899a8963496ff8b43c1f8ee5c29e016
dev.zio	zio-aws-rekognition_2.12	7.21.15.7		0d36e328227b06a1bd0d8a863ebbabf09f53ede4
dev.zio	zio-aws-rekognition_2.12	7.21.15.8		9ce6bbd68a53a473898dea0ea057e5f89a702569
dev.zio	zio-aws-rekognition_2.12	7.21.15.9		ad6732e090fdedebb15606485ba901c3bec1ac2e
dev.zio	zio-aws-rekognition_2.12	7.28.24.2		394de578da81e39bb870810543ad7d6a3b322d08
dev.zio	zio-aws-rekognition_2.12	7.28.26.1		99b95af14099d1aa0dbda17350cfc5b717adf970
dev.zio	zio-aws-rekognition_2.12	7.28.29.1		780375add6da6eab1c02dda380d58830a19bd086
dev.zio	zio-aws-rekognition_2.12	7.28.29.10		86d83d6286a82b9ca1000934e4807671d1187cd3
dev.zio	zio-aws-rekognition_2.12	7.28.29.11		cadd9e4f9550523fb780c0634fcd3bca3508e6c7
dev.zio	zio-aws-rekognition_2.12	7.28.29.12		d082e2eaab214817f22a2135fbf5958288b37070
dev.zio	zio-aws-rekognition_2.12	7.28.29.13		6939d55224cea4da1d25bf8f17922b085b61ee16
dev.zio	zio-aws-rekognition_2.12	7.28.29.14		1eee341e74c7178364de46501cda0201a3793af1
dev.zio	zio-aws-rekognition_2.12	7.28.29.15		f9f31556e73ce582992edf8e902ed4fa495fe490
dev.zio	zio-aws-rekognition_2.12	7.28.29.16		46d94a5c58d041b1bb4a94b4b92ca70d79cc775e
dev.zio	zio-aws-rekognition_2.12	7.28.29.17		e390f975e5133ee968a7240f05f1dfeffb24aacd
dev.zio	zio-aws-rekognition_2.12	7.28.29.18		7ff819a1de34c7fe86b16056b638ac5f622d3c50
dev.zio	zio-aws-rekognition_2.12	7.28.29.19		3498325dc1d8107e9cd7795f24442e5312d2fb1f
dev.zio	zio-aws-rekognition_2.12	7.28.29.2		e0ca88fb7a5b02819fd1f818448eaa57a7d98c6c
dev.zio	zio-aws-rekognition_2.12	7.28.29.3		90732f15c8e2c0c3d600159ddb5390d665a398b9
dev.zio	zio-aws-rekognition_2.12	7.28.29.4		eee92652911670767e9e762c3e338f16ba168d9a
dev.zio	zio-aws-rekognition_2.12	7.28.29.5		6467fad7ef0936170d4dc0e2c7ead7cef8e17176
dev.zio	zio-aws-rekognition_2.12	7.28.29.6		8b74c68fb75a0a2935fa2827bdcbac05ab341456
dev.zio	zio-aws-rekognition_2.12	7.28.29.7		b7d433d5ca354da6e18451050f2497ca415beba4
dev.zio	zio-aws-rekognition_2.12	7.28.29.8		c5cf943eb40572726b34b6698205b3fcd959739b
dev.zio	zio-aws-rekognition_2.12	7.28.29.9		ee17ec90634fe566fb33fe8146b302e2927487ba
dev.zio	zio-aws-rekognition_2.12	7.30.15.1		c41929853c91934200ce85bcf658844549103658
dev.zio	zio-aws-rekognition_2.12	7.30.15.2		fffd414d65f3f1f262e8eece2b7b271c10109dec
dev.zio	zio-aws-rekognition_2.12	7.30.16.1		2048370c4fef55a11327a8d15f203af7020bef3f
dev.zio	zio-aws-rekognition_2.12	7.30.16.2		3f8f4d1cd05d0ddb48a509b408743540822e8f8b
dev.zio	zio-aws-rekognition_2.12	7.30.16.3		dae13c2af12930a5899b7f38134d7b79e8621c91
dev.zio	zio-aws-rekognition_2.12	7.30.16.4		c82907900adbb5d03113f0ecd20002e1e4e35354
dev.zio	zio-aws-rekognition_2.12	7.30.20.1		165f5c835375a0dc69cdd75a7c0286769261a1d5
dev.zio	zio-aws-rekognition_2.12	7.30.22.1		d91e93da5936d203c9eadd8918111b3813c2a558
dev.zio	zio-aws-rekognition_2.12	7.30.22.2		848bd7ac9dfd4e1b150814edc7cac11199dd7451
dev.zio	zio-aws-rekognition_2.12	7.30.23.1		448e0f308c86b9e91fb31d0a15f35663dc54d2fb
dev.zio	zio-aws-rekognition_2.12	7.30.24.1		8c448be90804273244b09ca8e2015fc4169f25f6
dev.zio	zio-aws-rekognition_2.12	7.30.24.2		fac3693b8c8a31115152f67798e315ec671caddb
dev.zio	zio-aws-rekognition_2.12	7.30.25.1		e0ddcda91af06f6258bbcfc2cbca863ea2cc214c
dev.zio	zio-aws-rekognition_2.12	7.30.26.1		83b33568d82caae692d4cb2004f6650f654d04ef
dev.zio	zio-aws-rekognition_2.12	7.30.27.1		a9ef4028342a82f1be1600c13439a76d1ef66090
dev.zio	zio-aws-rekognition_2.12	7.30.27.2		a83c2ec9bfb5a3af150dc8a258683c0960e2d8dc
dev.zio	zio-aws-rekognition_2.12	7.30.29.1		b4dd9bee16c3a7471fddc4e04ac9632aba25f5cd
dev.zio	zio-aws-rekognition_2.12	7.30.30.1		f66c4e41af8da6b5dde5c6f7b0db664f74e04567
dev.zio	zio-aws-rekognition_2.12	7.30.31.1		2aa415b7cdcd65cbe5e2d4d8273f55a3a5ea05e0
dev.zio	zio-aws-rekognition_2.12	7.30.31.2		0838f3b954cc38fb8125d2424ce3fea91d1f35aa
dev.zio	zio-aws-rekognition_2.12	7.30.32.1		44706c17f25f68bcd6c11f75e314b113dbff409f
dev.zio	zio-aws-rekognition_2.12	7.30.33.1		67cb9856c8c61cc41e1960322b1ac99852a65d8a
dev.zio	zio-aws-rekognition_2.12	7.30.34.1		ca222bf3e91b7d82cf26f04b5c385137151e0e81
dev.zio	zio-aws-rekognition_2.12	7.30.34.2		4a448e3175c833a52ebcf5dbc03c61df40350c9a
dev.zio	zio-aws-rekognition_2.12	7.30.35.1		a7e093265d812776e4c06a3a300f45e84d5d90ed
dev.zio	zio-aws-rekognition_2.12	7.30.36.1		6d490446de5d312e3810a6b71cbff3de892383ab
dev.zio	zio-aws-rekognition_2.12	7.30.37.1		b7e0e73fa3a5fe59bd0c320ad55dd1e190d7988e
dev.zio	zio-aws-rekognition_2.12	7.30.38.1		d5226f8ecc7196624ea4577b48f267829a60cb9b
dev.zio	zio-aws-rekognition_2.12	7.30.38.2		a4d7879992e83fc8ae6ce3d4d8b2c08d3eb30143
dev.zio	zio-aws-rekognition_2.12	7.31.0.1		416fbdab244621d8a73fb670cf0804840760f364
dev.zio	zio-aws-rekognition_2.12	7.31.1.1		1c85ab48a29343ce731b073e6ec1cd6080c1ebe3
dev.zio	zio-aws-rekognition_2.12	7.31.1.3		b2a06476f556249b7357c3ad4559861abe7eebec
dev.zio	zio-aws-rekognition_2.12	7.31.1.4		5fd3c3cd2cc29221452367157aa5403df424f220
dev.zio	zio-aws-rekognition_2.12	7.31.1.5		8a2884a0ba44eccb545b745c6c422c4a1bd36774
dev.zio	zio-aws-rekognition_2.12	7.31.10.1		6ea81bb74c1cb20640108d8d6588a2e6235febce
dev.zio	zio-aws-rekognition_2.12	7.31.11.1		990726663706567732ce470acf3d1d622440078e
dev.zio	zio-aws-rekognition_2.12	7.31.13.1		705aa6be86de4922391406f4e81f907f93ee6df2
dev.zio	zio-aws-rekognition_2.12	7.31.14.1		4b18cfd381191513155ad7154dff596587df79d2
dev.zio	zio-aws-rekognition_2.12	7.31.15.1		674cc5484902472e79145b4878520d8760875db2
dev.zio	zio-aws-rekognition_2.12	7.31.16.1		65a3f7a5b63e1b37491b4a406cc7e946b7460e1b
dev.zio	zio-aws-rekognition_2.12	7.31.16.2		cfc725ba7e3cb69f0fe6f0d14196254c9f9faa5c
dev.zio	zio-aws-rekognition_2.12	7.31.17.1		a5049c6775c138c27b4c44b363cd28023959a9aa
dev.zio	zio-aws-rekognition_2.12	7.31.18.1		dbc9aa5382e5aa440387ab86fa8ffcc4efc64bfa
dev.zio	zio-aws-rekognition_2.12	7.31.19.1		ec24962c62fab5f45534e61dba08801133e8aad7
dev.zio	zio-aws-rekognition_2.12	7.31.2.1		0891dff9dd746f935f152d3aa35c597224664d61
dev.zio	zio-aws-rekognition_2.12	7.31.20.1		024fdae4a0bfe4a77f1444f7fd463a8787eafa3e
dev.zio	zio-aws-rekognition_2.12	7.31.21.1		03525363fd9203f26172d07020bc08e0757adf63
dev.zio	zio-aws-rekognition_2.12	7.31.22.1		dcae6a4be00db4e514a3c6cb8df5ce7c35604de6
dev.zio	zio-aws-rekognition_2.12	7.31.22.2		488a53d511b801f5a9c10e6efb0d20dd131ecc01
dev.zio	zio-aws-rekognition_2.12	7.31.24.1		c6050bd74eecfdfd84a9389efb436a1208e04e70
dev.zio	zio-aws-rekognition_2.12	7.31.25.1		128e48abbf57aea81ad37faccba64df434bd7ed3
dev.zio	zio-aws-rekognition_2.12	7.31.26.1		a26b01e734864781010ad7b1253ab41537fe1a22
dev.zio	zio-aws-rekognition_2.12	7.31.26.2		1ce783fef8454629608d22b3a9319e05d182f87c
dev.zio	zio-aws-rekognition_2.12	7.31.27.1		a11042157942917bdb113d01f1f6bb8c4eb708d5
dev.zio	zio-aws-rekognition_2.12	7.31.28.1		1d9160801c0adccda1d08ae0d92e99fc52f00276
dev.zio	zio-aws-rekognition_2.12	7.31.3.1		444368e8f2c3329dff436adafb60003649d123e1
dev.zio	zio-aws-rekognition_2.12	7.31.30.1		2c83d5482c5bb4184d72defd4ceb94290d0a6cdc
dev.zio	zio-aws-rekognition_2.12	7.31.30.2		a6f9b0944dee3459fe5c6a24708d79846cd55e9a
dev.zio	zio-aws-rekognition_2.12	7.31.4.1		93c6e39a2c96d59c728e4e6b6cd864722e20f797
dev.zio	zio-aws-rekognition_2.12	7.31.6.1		6eed880bf260e1b8623019bac818fbc5dad1f9a4
dev.zio	zio-aws-rekognition_2.12	7.31.6.2		52b9c84e6e7e004bea6e9d7d99f947812dd57a0c
dev.zio	zio-aws-rekognition_2.12	7.31.6.3		42be0c0bd10824ab8947782bbab64acfbaf6998b
dev.zio	zio-aws-rekognition_2.12	7.31.7.1		5772c855220e7cc3749420083895b9cb240caa1c
dev.zio	zio-aws-rekognition_2.12	7.31.8.1		2cedfea89a10c36cd916d3c2e03b6fd1c10b492a
dev.zio	zio-aws-rekognition_2.12	7.31.9.1		3345fb453015c59abfb300885dcddfc5162ae4dc
es.nitaur.markdown	txtmark	0.15		f51e98fc60c5a765526c635acde40fee59848959
es.nitaur.markdown	txtmark	0.16		03b51485b8d80fd4a3650d2b5d83127d0fa002e0
io.automatiko.quarkus	automatiko-quarkus-integration-test-hot-reload	0.1.0		22f613ffb6daa10998694de8dc7a02f0d1b62633
io.automatiko.quarkus	automatiko-quarkus-integration-test-hot-reload	0.2.0		22a86c245bc4aeb5b55c3443b90803ecc4d74b62
io.automatiko.quarkus	automatiko-quarkus-integration-test-hot-reload	0.3.0		dff905f76c57d32b8e94e1f77b40c694ff74943b
io.automatiko.quarkus	automatiko-quarkus-integration-test-hot-reload	0.4.0		ca832c9e03e30d7c178fd208cb73cf24b09976f1
io.automatiko.quarkus	automatiko-quarkus-integration-test-hot-reload	0.5.0		a2332f99718e97085b55e9fea5a185cafebbfd93
io.bfil	scalext-testkit_2.11	0.4.0		7bbd51e61e93ac7900673f3764f93e4f785be5aa
io.gitee.benming110	flood-spring-cloud-starter-uid	2.0.0		6b5fccfd48cc03a87b58e0fa8c3002b2d147042b
io.gitee.benming110	flood-spring-cloud-starter-uid	2.5.2		5bda18c903133eb9d050b9a36f7f665674da7c1a
io.github.ackeecz	extensions-epoxy2	1.5.0		N/A
io.github.ackeecz	extensions-epoxy2	2.0.0		N/A
io.github.ackeecz	extensions-epoxy2	2.0.1		N/A
io.github.ackeecz	extensions-epoxy2	2.0.2		N/A
io.github.ackeecz	extensions-epoxy2	2.0.3		N/A
io.github.bergturing	point-enhance	0.0.2-RELEASE		0d57f38bda7cc1b1f17d469dbaca3498be4f2cfd
io.github.expatiat.jambalaya	jambalaya-graphql	0.2.0		c2222ff4cc57a68192d3b8bf0b3539037512cca4
io.github.expatiat.jambalaya	jambalaya-graphql	0.3.0		ba22315830e2ca246920295df2c81cacecc63a48
io.github.expatiat.jambalaya	jambalaya-graphql	0.4.0		6e6ecf7be24b3d97a7ae99f7b217a9a2298530d3
io.github.expatiat.jambalaya	jambalaya-graphql	0.5.0		c10fa26b386aa546c25ac97a84226e1050d14136
io.github.expatiat.jambalaya	jambalaya-graphql	0.5.1		0d40c5e842a706e066343418bb102d27dd4e90cc
io.github.expatiat.jambalaya	jambalaya-graphql	0.6.0		d8857a3d00dc9feb9b8ab5dfa141b9bc4c374dab
io.github.gianluigip	spectacle-dsl-bdd	2.4.0		c9139d91973dcf25f71c3ad5a350918f471a2605
io.github.gianluigip	spectacle-dsl-bdd	2.5.0		c9139d91973dcf25f71c3ad5a350918f471a2605
io.github.gianluigip	spectacle-dsl-bdd	2.6.0		82fd864f76554b64bb245d52381c3563c409e3b6
io.github.luidmidev	spring-web-problem-details	0.0.1		e0111ae02b2fae172dfb78de60e0adeb9ed97dfe
io.github.luidmidev	spring-web-problem-details	0.0.2		21f5cb7cf30914a38a057d8fb0893165119c09a4
io.github.luidmidev	spring-web-problem-details	0.0.3		6ac5f5977941349460e9bc1cc9a25e1dacb3cd1f
io.github.luidmidev	spring-web-problem-details	0.0.4		c4bb19fe905e0029677c35aa880f39458f183d34
io.github.luidmidev	spring-web-problem-details	0.0.5		91f48338db616ebc09062635fc70a4edfa0fdeb6
io.github.luidmidev	spring-web-problem-details	0.0.6		b3319acc55be69c32b4a12b10edbd3b727ee7a43
io.github.luidmidev	spring-web-problem-details	0.0.7		40f3c8be40554d84cd7643ae33353204bf521e5b
io.github.luidmidev	spring-web-problem-details	0.0.8		afaef8d4c8dd31babade447b07fa450f299ae97b
io.github.luidmidev	spring-web-problem-details	0.0.9		b4fe377169ca64671d642d101a0a506a998f245d
io.github.luidmidev	spring-web-problem-details	1.0.0		67afd5b04e17336cac944927e517a417ff127476
io.github.luidmidev	spring-web-problem-details	1.0.1		7b8f43ece6a11731d107988e6ea2b2f87301c5e8
io.github.luidmidev	spring-web-problem-details	1.0.2		396b6d65fd29c31e55aff802676eae146cb70ef6
io.github.luidmidev	spring-web-problem-details	1.0.3		5ffff8d376fcf502687fbf26dd2070b423eabe3a
io.github.matts	java-timelinesai	0.0.3		2a8809eb3f5f350a368569956fb1539346f171e8
io.github.matts	java-timelinesai	0.0.4		e9f9922c6efcef433b669746b57d5a8a5de4ca4c
io.github.matts	java-timelinesai	0.0.5		8dbffcda1126a07498a8eebfc5d5910adbbc02ce
io.github.matts	java-timelinesai	0.0.9		4680cd812d2c46cc6321982403434af41f2d989b
io.github.project-openubl	quarkus-freemarker-deployment	1.1.0.Beta2		1a1459a7685023337c29e626a26d7bb27e71f549
io.github.project-openubl	quarkus-freemarker-deployment	1.1.0.RC1		59bc546f03c9fdfaae4f569e9c0c1c9aa17fa445
io.github.project-openubl	quarkus-freemarker-deployment	1.2.0.Final		4499c22627a3ca9e1955b8184e956423812c9904
io.github.project-openubl	quarkus-freemarker-deployment	1.2.0.RC1		87b63ae94ad9a36aaa09b1dda5825f15e60e0885
io.github.project-openubl	quarkus-freemarker-deployment	1.2.1.Final		e82906c918f64021ed296abcf6b1595f77c52735
io.github.project-openubl	quarkus-freemarker-deployment	1.2.2.Final		cb4b2fe91cdbef4ab29796fcf74c9f0abd870fc6
io.github.spring-cattle	cattle-cloud-discovery-starter-nacos	1.0.0-M1		6c3e249fbefebbbfa0a2c6449952f2ceb8db0f09
io.github.spring-cattle	cattle-cloud-discovery-starter-nacos	1.0.0-M2		4a6fb082231049454215480cfa70f45c89d2e085
io.github.spring-cattle	cattle-cloud-discovery-starter-nacos	1.0.0-M3		70fb86dd8bb8adf534691b40bbbc053c6b18f083
io.github.spring-cattle	cattle-cloud-discovery-starter-nacos	1.0.0-M4		93fcfd67973b43607ddf9dd030f5978784c15d9a
io.github.stephanomehawej	gitinteractions	0.1.0		84a176dc658341dc286eb1a119064d50322821e6
io.github.vigoo	zio-aws-appflow_2.12	2.14.7.0		9f536f26c671b2c0b266727fec408a038fb805c1
io.github.vigoo	zio-aws-appflow_2.12	3.15.16.3		82b3988a1fd68ef844dff3a6a813ae14764b7463
io.github.vigoo	zio-aws-appflow_2.12	3.15.16.5		eecd4661ab2f19a6cbdf6678a182727562850b60
io.github.vigoo	zio-aws-appflow_2.12	3.15.16.7		8eefd8eda76b05033db53104b8c298c27a034acc
io.github.vigoo	zio-aws-appflow_2.12	3.15.16.8		4bcfc9d10bf1953e6fcdbb61ac700490626f9e2e
io.github.vigoo	zio-aws-appflow_2.12	3.15.19.1		4203f5e541c63b9b8a547d92de708aa28c538aad
io.github.vigoo	zio-aws-appflow_2.12	3.15.19.10		03319c74075d7ff39023a64dca9fd7e450729786
io.github.vigoo	zio-aws-appflow_2.12	3.15.19.11		57388511517231919a8cc01d0dc625ee9df8345b
io.github.vigoo	zio-aws-appflow_2.12	3.15.19.2		326f42d3bcb8cc2d97cef2ca74993d8cc89060bb
io.github.vigoo	zio-aws-appflow_2.12	3.15.19.3		42ae2a6898366b37374c2c3a02acfe6a7f5e2148
io.github.vigoo	zio-aws-appflow_2.12	3.15.19.6		b8b6eb0de9a715c84ef712af55d200e07dda7167
io.github.vigoo	zio-aws-appflow_2.12	3.15.19.7		bb13d885a91b53d70292f76c00bb1c259b6d2ad7
io.github.vigoo	zio-aws-appflow_2.12	3.15.19.8		0e82951734d4e56b8af3865a0fff17c41ab15be3
io.github.vigoo	zio-aws-appflow_2.12	3.15.19.9		ef51eee659ad6bce013a043cd489f5929260f95b
io.github.vigoo	zio-aws-appflow_2.12	3.15.31.3		8483eddc46e83a7519f2086799481be879453c8a
io.github.vigoo	zio-aws-appflow_2.12	3.15.32.1		131b505665a28eb650efb5215dde25e0a97d3765
io.github.vigoo	zio-aws-appflow_2.12	3.15.32.2		0ef804de6933eadd3d2c8b45dbbeff3f7e0e1858
io.github.vigoo	zio-aws-appflow_2.12	3.15.33.2		3d6dcbaabb24b30744df33c2d18ddffe1ca5fe28
io.github.vigoo	zio-aws-appflow_2.12	3.15.33.3		f89f7c78f0371c1e27c3fdc6856946ef5dd60afe
io.github.vigoo	zio-aws-appflow_2.12	3.15.33.4		6ebc5a088429c27f476093ac889fdd4e2a311398
io.github.vigoo	zio-aws-appflow_2.12	3.15.34.1		9d33df2142dfd24668b06ebb6a664406d54faa65
io.github.vigoo	zio-aws-appflow_2.12	3.15.34.2		c3ef9535df448d0b47d68fa8d4ec04390d58a1b9
io.github.vigoo	zio-aws-appflow_2.12	3.15.34.3		3c23c59288be3391bba25649d6f47fe06849d2ac
io.github.vigoo	zio-aws-appflow_2.12	3.15.35.1		5c831c04fd8322b5bdcc995f94a6dd86608cd9e5
io.github.vigoo	zio-aws-appflow_2.12	3.15.35.2		f8f8884e1faab198393962ae52ba69fb604ddd1e
io.github.vigoo	zio-aws-appflow_2.12	3.15.35.3		6f502f92d8a1682a3d085ea00715451f5682ea50
io.github.vigoo	zio-aws-appflow_2.12	3.15.35.4		df8ce80a552a79ab4c4335b80f485888fe1e9dd7
io.github.vigoo	zio-aws-appflow_2.12	3.15.35.5		cebd4ad3f358cbc683af54b0bffea08a26cba253
io.github.vigoo	zio-aws-appflow_2.12	3.15.38.1		c0688e7d1ce386d77f0bc47df266f19ff68b32e7
io.github.vigoo	zio-aws-appflow_2.12	3.15.40.1		cb1c06116ada2d2f8dd39e47f4d4ec02012ab679
io.github.vigoo	zio-aws-appflow_2.12	3.15.40.2		2d98548f3baec4413b1ef1354279e251b5af7845
io.github.vigoo	zio-aws-appflow_2.12	3.15.40.3		13eb2fb97fed7e10f28eb68302afb56ca1f4984a
io.github.vigoo	zio-aws-appflow_2.12	3.15.42.1		cb0a41f509c8dd6317003934474cf2325e4f5a2f
io.github.vigoo	zio-aws-appflow_2.12	3.15.42.12		c0cdfeea7a53a7b3909a67896a1337d32f9f41db
io.github.vigoo	zio-aws-appflow_2.12	3.15.42.2		74dab7ad8984e6759f2b14f52d75bc556c50c81f
io.github.vigoo	zio-aws-appflow_2.12	3.15.42.3		f029c5bc694db29d8735b2411183af33e5803b76
io.github.vigoo	zio-aws-appflow_2.12	3.15.45.1		96be9f12d1d7920abadaecb1a0d7dd1105e329e3
io.github.vigoo	zio-aws-appflow_2.12	3.15.45.2		4dd5c40607ffaaefe158c51653122f6565ce28fd
io.github.vigoo	zio-aws-appflow_2.12	3.15.45.3		efb1bc192c5549e8ce719238cfd02c45da1e0a28
io.github.vigoo	zio-aws-appflow_2.12	3.15.48.1		ef368b132aa4f6376551b729578717ac5543baf4
io.github.vigoo	zio-aws-appflow_2.12	3.15.48.2		e89ec54842547b52d43bdde48bde67d84df7e967
io.github.vigoo	zio-aws-appflow_2.12	3.15.49.1		5374ae3badbe8e9b4569ef7db405226c137afccf
io.github.vigoo	zio-aws-appflow_2.12	3.15.49.2		33d05713bb63cbdc4629979631ca726b9f688ee0
io.github.vigoo	zio-aws-appflow_2.12	3.15.50.2		3147d8aab742a9aa1286dfec8a1ebee6caf845e4
io.github.vigoo	zio-aws-appflow_2.12	3.15.51.1		96c6af1da69884cf513c99678e7e0d6f981b462d
io.github.vigoo	zio-aws-appflow_2.12	3.15.51.2		625d1f3c7813bcf9cccca20038aa4738a653c3d2
io.github.vigoo	zio-aws-appflow_2.12	3.15.53.1		b15c1865ecec39971970780fda806530007dd257
