br.com.objectos.finos	cvm-cia	0.1.0		3ad60b83e67beb2d1fa9a7d6f6ad6c120c3c2920
dev.zio	zio-aws-globalaccelerator_2.13	7.28.29.9		7a77b8a16b37a9cef0216dd666f27c87a3e93c4f
dev.zio	zio-aws-globalaccelerator_2.13	7.30.15.1		e7e643a79e2315c3a96131149bf1f03b299fd0dd
dev.zio	zio-aws-globalaccelerator_2.13	7.30.15.2		620052885b12ddf3e901c7265c16f7f7d90aacfb
dev.zio	zio-aws-globalaccelerator_2.13	7.30.16.1		c6efd2c0b9ff585c0156c500bf9835aba81bb33f
dev.zio	zio-aws-globalaccelerator_2.13	7.30.16.2		aab206c6cc27d3ac184841176238bd9ed95cd034
dev.zio	zio-aws-globalaccelerator_2.13	7.30.16.3		2c202aaca15bfcc8f9b4c0738dd4f2d71d9c71d8
dev.zio	zio-aws-globalaccelerator_2.13	7.30.16.4		02f330a14bf9b6d8a92fa84359f908886d3b63a6
dev.zio	zio-aws-globalaccelerator_2.13	7.30.20.1		f64f46f9528156ceb7d54006da34a07cae4924d3
dev.zio	zio-aws-globalaccelerator_2.13	7.30.22.1		26e892a528dd9f9afbd3fa9ba5980f8eaf3da7e8
dev.zio	zio-aws-globalaccelerator_2.13	7.30.22.2		85e84f4b217c34cbaeb08af0dba2ced34a410603
dev.zio	zio-aws-globalaccelerator_2.13	7.30.23.1		55f2c7a8308e96b4fdfe591f352c46b6db43d0a1
dev.zio	zio-aws-globalaccelerator_2.13	7.30.24.1		3b6b9de85bc2cc1cdb3adbd16f5a678cbc503f86
dev.zio	zio-aws-globalaccelerator_2.13	7.30.24.2		ff7df62ee1c6ef6fca0a64b7f40a025896fb6ced
dev.zio	zio-aws-globalaccelerator_2.13	7.30.25.1		1cbe9ece4c6ac9cce0ccf1b1d86078d356f97f9d
dev.zio	zio-aws-globalaccelerator_2.13	7.30.26.1		e36b05c329fa5654f6d9e92584c2f006355f81bb
dev.zio	zio-aws-globalaccelerator_2.13	7.30.27.1		7ab246e4fa57f4e4c4bc37d6217bdb3d85f72a39
dev.zio	zio-aws-globalaccelerator_2.13	7.30.27.2		8f42c88f31a74fe9f6279705d67a162f8c441389
dev.zio	zio-aws-globalaccelerator_2.13	7.30.29.1		f5a8e0cca8b623d3c8b1cec4aea25a66e00ad115
dev.zio	zio-aws-globalaccelerator_2.13	7.30.30.1		d958742a7954f4d05213658d1f385a536086a383
dev.zio	zio-aws-globalaccelerator_2.13	7.30.31.1		990291205bb361787704cc0f649cb299c5e3cd2a
dev.zio	zio-aws-globalaccelerator_2.13	7.30.31.2		dc0f979f8b13238efb76d3901e3de0c70cbe3005
dev.zio	zio-aws-globalaccelerator_2.13	7.30.32.1		9b169a83140545df96aad11c6250d570491f4fc8
dev.zio	zio-aws-globalaccelerator_2.13	7.30.33.1		9dea5f65d1cf6cb13d0d76d5a60d9aaae3f35c05
dev.zio	zio-aws-globalaccelerator_2.13	7.30.34.1		634487ce13d4d7f9c6c9bbb12a74dc62c7306755
dev.zio	zio-aws-globalaccelerator_2.13	7.30.34.2		aef6ea5f6ab3926a35250e877a30520b13baedf6
dev.zio	zio-aws-globalaccelerator_2.13	7.30.35.1		bb0c768882b0bbbc1b74d030527d20b20b87cb87
dev.zio	zio-aws-globalaccelerator_2.13	7.30.36.1		3f4c41becd1d3fcc2c1fa842effb21e466839ad4
dev.zio	zio-aws-globalaccelerator_2.13	7.30.37.1		bb41e75928e5ea88cc7bf83fa5fa00152037b2c1
dev.zio	zio-aws-globalaccelerator_2.13	7.30.38.1		1aa9338bd88b3ff50acbc4796e724da2414eda60
dev.zio	zio-aws-globalaccelerator_2.13	7.30.38.2		2390f680ca44b46fc1e0e8c0f5e2bd33baf2d629
dev.zio	zio-aws-globalaccelerator_2.13	7.31.0.1		b6969ca11664d95d2dcaa772e06ad5deff92d436
dev.zio	zio-aws-globalaccelerator_2.13	7.31.1.1		badd02d264e975094d8075047ae92e225812d6f3
dev.zio	zio-aws-globalaccelerator_2.13	7.31.1.3		c761d15c365b0e290a643964df184aff6fdac711
dev.zio	zio-aws-globalaccelerator_2.13	7.31.1.4		306741f0e762e68128478a40b04308c31379b1c1
dev.zio	zio-aws-globalaccelerator_2.13	7.31.1.5		6e2d12112a21e13b491004b0096e4a8caa65f2dc
dev.zio	zio-aws-globalaccelerator_2.13	7.31.10.1		526b5ecfeef91551201901d35eed0673d80d1a1a
dev.zio	zio-aws-globalaccelerator_2.13	7.31.11.1		667bf085f142857e080e335e6410587ffd8c5e15
dev.zio	zio-aws-globalaccelerator_2.13	7.31.13.1		701f934f41494e426c7c40219ff5a8f3a33dbcbd
dev.zio	zio-aws-globalaccelerator_2.13	7.31.14.1		19ee79721c51c67f57d73ad220e007466b7738e0
dev.zio	zio-aws-globalaccelerator_2.13	7.31.15.1		66cdad14574e50aeb454e6c5887bc00ddbb374ab
dev.zio	zio-aws-globalaccelerator_2.13	7.31.16.1		8d264013292913b106e2210bfc20ec46c5b67f06
dev.zio	zio-aws-globalaccelerator_2.13	7.31.16.2		3990786034eb64c2f64403f18cc1c302f5c4ee4c
dev.zio	zio-aws-globalaccelerator_2.13	7.31.17.1		3252fc00f7908df1ca9bad1c9a0090cfcc375b57
dev.zio	zio-aws-globalaccelerator_2.13	7.31.18.1		09a9b3745abd2451b2e93a5a0ed780afc936eae3
dev.zio	zio-aws-globalaccelerator_2.13	7.31.19.1		deb03d7cbd4b1f7dfe4cf618888867fa443be921
dev.zio	zio-aws-globalaccelerator_2.13	7.31.2.1		a4babcfa525e8c15b71a83ad06b0490623fe0707
dev.zio	zio-aws-globalaccelerator_2.13	7.31.20.1		e59d3a47b877607ca1a549ac1ccb0844ee633485
dev.zio	zio-aws-globalaccelerator_2.13	7.31.21.1		1181e5c1e5a7ee2da475d7c49f20dd54de39c541
dev.zio	zio-aws-globalaccelerator_2.13	7.31.22.1		8dd640be17cc166799492325e875e902ec77adf1
dev.zio	zio-aws-globalaccelerator_2.13	7.31.22.2		4e1454cefb0e147ff6a27d61bb9afdb166fe7e5f
dev.zio	zio-aws-globalaccelerator_2.13	7.31.24.1		65aec0b18992590e50c8b0d38ba8ff787739fb35
dev.zio	zio-aws-globalaccelerator_2.13	7.31.25.1		46582aa6c6f6ddf33886c41f16a51db6e4d35994
dev.zio	zio-aws-globalaccelerator_2.13	7.31.26.1		c2b7d2d8625927bb2684424ba0a06074ab972266
dev.zio	zio-aws-globalaccelerator_2.13	7.31.26.2		71450868b58882b5394a3b514764160ff5821201
dev.zio	zio-aws-globalaccelerator_2.13	7.31.27.1		68be597c89da9a4dee399416de2769458eca11f7
dev.zio	zio-aws-globalaccelerator_2.13	7.31.28.1		7ffa59bf6ca052d27747bccf51bc7ad0b7ffe69d
dev.zio	zio-aws-globalaccelerator_2.13	7.31.3.1		4a4de7a88cc4ef80b857e0b2f60c0881161a6fdc
dev.zio	zio-aws-globalaccelerator_2.13	7.31.30.1		9ee6e692f70065bbdadb3e44ed8a071030f20ef0
dev.zio	zio-aws-globalaccelerator_2.13	7.31.4.1		f63b16e98328ef3601f8de3c39cc90f14804ccd2
dev.zio	zio-aws-globalaccelerator_2.13	7.31.6.1		5b1498d1fca2d4b936665b3bf37ef7ce74d77391
dev.zio	zio-aws-globalaccelerator_2.13	7.31.6.2		b62deb72d5f4d991d94b4d3eca2a10339fb895eb
dev.zio	zio-aws-globalaccelerator_2.13	7.31.6.3		073866ae4819fed19491fad306c2e5689a7f278a
dev.zio	zio-aws-globalaccelerator_2.13	7.31.7.1		f30bb8cbd5f15adb1e6a420cf6e1eec5bdda4fbc
dev.zio	zio-aws-globalaccelerator_2.13	7.31.8.1		1f3abbdc85426fd87046c1fa23bc29a62770a708
dev.zio	zio-aws-globalaccelerator_2.13	7.31.9.1		c0b0dbadabd3b3a0b6aeb3b23c73bfe7d38b01b8
httpcomponents-httpcore	httpcore	4.0-alpha5		28e2aaaca5231e2a42bbe2bf6843acd33ec033de
httpcomponents-httpcore	httpcore	4.0-alpha6		2233eb91f0ca8ed6f81f62217d0e1ea9796e5f99
info.jitcom	jbridge	1.2		d188b1b4f5780d1811f44c19e9c46fa1f375f641
info.jitcom	jbridge	1.2.1		c8ccfb1d933239b9e295e57a2677d0f71a8e3dad
io.atlasmap.examples	camel-example-atlasmap	2.1.0		e6b0a11d66974f2aa331f4bb436fce71e4a7d42b
io.atlasmap.examples	camel-example-atlasmap	2.1.0-M.1		2781f6541344b8162a88bcd9b3291865a496b77e
io.atlasmap.examples	camel-example-atlasmap	2.1.0-M.2		9d9e25aa16fd86561235feb7150b0b3b93536af4
io.atlasmap.examples	camel-example-atlasmap	2.1.0-M.3		e8368f0f62a91a16c8bd53a2c5007ea5b7a9abf6
io.atlasmap.examples	camel-example-atlasmap	2.1.0-M.4		c5199930fcce6cd84f357fbe4e4676758609614b
io.atlasmap.examples	camel-example-atlasmap	2.1.0-M.5		857aff82516f724f411bb662690a312f422574ef
io.atlasmap.examples	camel-example-atlasmap	2.1.0-M.6		f8c73c4a31e932ab530b763fb28a069c8aee41c6
io.atlasmap.examples	camel-example-atlasmap	2.1.1		ba424c12b9238991f28b811ab2ac5a12728dd0fd
io.atlasmap.examples	camel-example-atlasmap	2.1.2		dfcca448b8f7b8a76ac5e127e502b081179b8421
io.atlasmap.examples	camel-example-atlasmap	2.1.3		1cb7aa01e1850d943aad8c27d45f4ea3d9921ece
io.atlasmap.examples	camel-example-atlasmap	2.1.4		1ba96d346275131605758d65971fad8f5444a0da
io.atlasmap.examples	camel-example-atlasmap	2.1.5		bbc8f7411ef34f915f02231bc42afad04ee422db
io.atlasmap.examples	camel-example-atlasmap	2.1.6		afc4f2d13bf158c529e050d076452375846e8aad
io.atlasmap.examples	camel-example-atlasmap	2.2.0		f63af85a389229bb0db2dc10cd7f89e4588d66f0
io.atlasmap.examples	camel-example-atlasmap	2.2.0-M.1		cf1fe5d99092dc7e36516f23a4400870a14ffd4d
io.atlasmap.examples	camel-example-atlasmap	2.2.0-M.3		31a04afc0b4a00830a52f490f7695f81d83c0edb
io.atlasmap.examples	camel-example-atlasmap	2.2.0-M.4		e34d55c9cdc668f4826b0ed5f11a493874574b27
io.atlasmap.examples	camel-example-atlasmap	2.2.0-M.5		b64442c19eca8dd299412af21d0465653269b74c
io.atlasmap.examples	camel-example-atlasmap	2.2.0-M.6		6df03c8f906b14c20b04e7e344640cf540ee3097
io.atlasmap.examples	camel-example-atlasmap	2.2.0-M.7		81de99d61de66ba91cde47a90979482244b531c3
io.atlasmap.examples	camel-example-atlasmap	2.2.1		08ac67f1ad6a05c9938a0996b7cb518cac23094b
io.atlasmap.examples	camel-example-atlasmap	2.2.2		f9f5ec2cf2c8a08d9268635b76fbf1579150c5fd
io.atlasmap.examples	camel-example-atlasmap	2.2.3		8fc45441b31fbc2a3c04c8587d4de8a25f282f38
io.atlasmap.examples	camel-example-atlasmap	2.3.0		06fc0438bed1ec0016ee4a38af9db18744bf53a7
io.atlasmap.examples	camel-example-atlasmap	2.3.0-M.3		215d7485e4296e3ffcb0af7f5075273fb5f3744d
io.atlasmap.examples	camel-example-atlasmap	2.3.0-M.5		0c20267041a6caca9a442016a85bbc1f1b8f5b30
io.atlasmap.examples	camel-example-atlasmap	2.3.1		04156526d742b418e7ad02d26abb9bfb352b76db
io.atlasmap.examples	camel-example-atlasmap	2.3.10		b36b8ce622c92852657caccdfb18d2d906a7f848
io.atlasmap.examples	camel-example-atlasmap	2.3.11		d67e079a5adb9822644821edc20f48dea351c0e3
io.atlasmap.examples	camel-example-atlasmap	2.3.12		367f5d8880535d72c2a1fe4723e50bd86f266acd
io.atlasmap.examples	camel-example-atlasmap	2.3.13		8b945688411f487f21ed6b771f0b40babcb1763e
io.atlasmap.examples	camel-example-atlasmap	2.3.14		d03a7005330ca20c4463c6ebae461fbb97e1fac8
io.atlasmap.examples	camel-example-atlasmap	2.3.15		8e2d4db7a07b0fc40334b294610b24f57acb8d6b
io.atlasmap.examples	camel-example-atlasmap	2.3.16		803822811e730038f5889eae77e2685852660e2f
io.atlasmap.examples	camel-example-atlasmap	2.3.17		ef876294cb178944efaf27a2d46e086a47e43495
io.atlasmap.examples	camel-example-atlasmap	2.3.18		9c31fe52709bed4fb1be8893c916431c1e110b03
io.atlasmap.examples	camel-example-atlasmap	2.3.19		eb596b993dccdbb4559f8499a52640a7c9496c30
io.atlasmap.examples	camel-example-atlasmap	2.3.2		e92bc2ba75f69ad87fa3550632e0e645785da708
io.atlasmap.examples	camel-example-atlasmap	2.3.3		b48bae438a05cf064b8cdd3bcbd95513845b8e12
io.atlasmap.examples	camel-example-atlasmap	2.3.4		7a156069c6375a072dafc26bf43eae6ab954aca4
io.atlasmap.examples	camel-example-atlasmap	2.3.5		b5d644b9508f4bbc28f38bcf06d312547a00c376
io.atlasmap.examples	camel-example-atlasmap	2.3.6		d5378ef18548e29576d0f32bdb229f66df519b1a
io.atlasmap.examples	camel-example-atlasmap	2.3.7		29ad9de5316b6874201813fc61ffb745ec7f0845
io.atlasmap.examples	camel-example-atlasmap	2.3.8		038d8d87431d6300452f44ce5ee368af095f6626
io.atlasmap.examples	camel-example-atlasmap	2.3.9		222d4a1708c80042bd3ab9cf782380138ef950b2
io.atlasmap.examples	camel-example-atlasmap	2.4.0		c3350b451cd553a482089c1548650aaef7a37d0a
io.atlasmap.examples	camel-example-atlasmap	2.4.0-M.1		c25c80a28361d796085d1ab22be6a72fb335628a
io.atlasmap.examples	camel-example-atlasmap	2.4.0-M.2		769f90d1bb4575b4743bc84df529d7e97c1b656c
io.atlasmap.examples	camel-example-atlasmap	2.4.0-M.3		8babc5c62be5345163fe8f71842f895064860ac0
io.atlasmap.examples	camel-example-atlasmap	2.4.0-M.4		61c872f8f0bbaea6320ada8da3f9fd01f04b961e
io.atlasmap.examples	camel-example-atlasmap	2.5.0		e1e91dc6b445b5960308eef86244d3c608da2d21
io.atlasmap.examples	camel-example-atlasmap	2.5.1		6647a4ab7af32d3691d6f293158ae892fa7a4bb2
io.atlasmap.examples	camel-example-atlasmap	2.5.2		b4b4373ad09f6806577c617b0ce69ac73cbea599
io.es4j	es4j-sql	0.13		ce48ba980d23ed440085e1f20f5ee3852d14f45d
io.es4j	es4j-sql	main		38b06be55bfe5390f43166fbbd3261c6a1bc1268
io.es4j	es4j-sql	v0.0.12		d8cda19e05c3c03556919ad04cd548f5e2517b1f
io.gitee.wongchan	http-client-starter	1.0		fb994a8e4b28c12b1b8b10b4557960fa775e1835
io.gitee.wongchan	http-client-starter	2.0		f2a899ee9350511a56c5eacb44aac20e7177bc4e
io.gitee.wongchan	http-client-starter	2.0.1		5711f3bdf3c57bf24b62d8c8f1b4f702c61b559e
io.gitee.wongchan	http-client-starter	2.1		055bc4222b9212c094ef762a9a91fe918dee5947
io.gitee.wongchan	http-client-starter	2.2		cf6b4295854925a9e19be277edf59712d7a6783d
io.gitee.wongchan	http-client-starter	2.2.1		d1683e595cb335cdcbc2db64fd4f50abfdfdb881
io.gitee.wongchan	http-client-starter	2.2.2		7551d3c3237f79ee32cec8bf091b6f968918ace9
io.gitee.wongchan	http-client-starter	2.2.3		fac86af97599fcd3b375f263119c7b5da26c944a
io.gitee.wongchan	http-client-starter	2.2.4		8ba5393153bdb5ddd812dd358ce7a62bf003d534
io.gitee.wongchan	http-client-starter	2.2.5		3f01c4d09e60cdf7d7d42054ce400930aedf3f9d
io.gitee.wongchan	http-client-starter	2.2.6		787552e428f5d470345594517ada5e4733dc768e
io.gitee.wongchan	http-client-starter	2.2.7		d5416d7cd2b42368988b567fc92c6ba1b403cd60
io.gitee.wongchan	http-client-starter	2.2.8		68ffb0caf7a60c5c25c27f6d13116a35fc450382
io.gitee.wongchan	http-client-starter	2.2.9		bdd30a34c779419471c490602cd90f27cb86540a
io.gitee.wongchan	http-client-starter	2.3.0		1a4886afa1da91814ea7e81e8bbb2aae5f048f9b
io.gitee.wongchan	http-client-starter	2.3.1		9339ecd2a0aa514fe1378658c79a033f814a003a
io.gitee.wongchan	http-client-starter	2.3.2		eae9f5b0da2a94f7a2e660f23534ae9bf7cf41fc
io.gitee.wongchan	http-client-starter	2.3.3		87624ddc224e194ad495df125e2b10fc8f073f0f
io.gitee.wongchan	http-client-starter	2.3.4		780d36683f21dae2dd47bc593ead37589aecf686
io.gitee.wongchan	http-client-starter	2.3.5		ba960897cc31ef93d03cdb0eb599c2eb93934246
io.gitee.wongchan	http-client-starter	2.3.6		33b1bcf6d8d80a6b8218cd15d2843c9f027890b0
io.gitee.wongchan	http-client-starter	2.3.7		4b650b58349cad3d8e5f4c2c0fc609fcbd701b1b
io.gitee.wongchan	http-client-starter	2.3.8		e6c0b60078de840923378ab9fe6d1e7b0acd8cb0
io.gitee.wongchan	http-client-starter	2.3.9		b3981fbfe48ede314e8a5f3a1a850d3c3224c72b
io.github.fehu	opentracing-scala-jaeger_3	0.7.0		a9499c4d15da768b11dc449c7cda3d4e5450f2a9
io.github.kzmake	uuid7s_2.12	0.1.2		9943a1bfedccd76c00acaa784daf85ef5656824e
io.github.kzmake	uuid7s_2.12	0.1.3		31db8c7dd6f017eecc5c6c73294ce343baac00cd
io.komune.cccev	cccev-evidence-type-domain-js	0.15.0		N/A
io.komune.cccev	cccev-evidence-type-domain-js	0.16.3		N/A
io.komune.cccev	cccev-evidence-type-domain-js	0.16.4		N/A
io.komune.cccev	cccev-evidence-type-domain-js	0.16.5		N/A
io.komune.cccev	cccev-evidence-type-domain-js	0.17.0		N/A
io.komune.cccev	cccev-evidence-type-domain-js	0.18.0		N/A
io.komune.cccev	cccev-evidence-type-domain-js	0.19.0		N/A
io.komune.cccev	cccev-evidence-type-domain-js	0.20.0		N/A
io.matthewnelson.encoding	base32-linuxarm64	2.0.0		N/A
io.matthewnelson.encoding	base32-linuxarm64	2.1.0		N/A
io.matthewnelson.encoding	base32-linuxarm64	2.2.0		N/A
io.matthewnelson.encoding	base32-linuxarm64	2.2.1		N/A
io.matthewnelson.encoding	base32-linuxarm64	2.2.2		N/A
io.matthewnelson.encoding	base32-linuxarm64	2.3.0		N/A
io.matthewnelson.encoding	base32-linuxarm64	2.3.1		N/A
io.matthewnelson.encoding	base32-linuxarm64	2.4.0		N/A
io.micronaut.micrometer	micronaut-micrometer-annotation	3.4.0		78a27ef0d18261d7758b80a97fdf68cfb8ee576f
io.micronaut.micrometer	micronaut-micrometer-annotation	3.4.1		a4e400dccc4d26be97aaad49e8d9d79895347277
io.micronaut.micrometer	micronaut-micrometer-annotation	4.0.0		f0026bc27dbd7851fdfb58c8f627077b365fac00
io.micronaut.micrometer	micronaut-micrometer-annotation	4.0.0-RC2		ba453ea9223573f98aed6a38a707b86777ce1736
io.micronaut.micrometer	micronaut-micrometer-annotation	4.0.0.RC1		69bfa9f2aded16465ebd79e6639bd83d28b0598d
io.micronaut.micrometer	micronaut-micrometer-annotation	4.0.1		b0b95a50da216077fafec1f6bcd17caf3520d264
io.micronaut.micrometer	micronaut-micrometer-annotation	4.1.0		d13eb694b1dbca854bfc857ecb6f6f93905fda2c
io.micronaut.micrometer	micronaut-micrometer-annotation	4.1.1		5960f3f98ed47d2f2eb3ec401f007199aa323084
io.micronaut.micrometer	micronaut-micrometer-annotation	4.2.0		a95ef0a0ca5d4b5238917b938de220ba76581387
io.micronaut.micrometer	micronaut-micrometer-annotation	4.2.1		8e12bc62efa071dd9e313f19e90282451b7c356f
io.micronaut.micrometer	micronaut-micrometer-annotation	4.3.0		204b4eff896473d33c5f703eeb7d933a5470e64c
io.micronaut.micrometer	micronaut-micrometer-annotation	4.4.0		a1cec750f0f678f78bfad3ac1adeaf18e2c242ab
io.micronaut.micrometer	micronaut-micrometer-annotation	4.5.0		e4dc2bd180fc341362484e7a14a4c7284f284e15
io.micronaut.micrometer	micronaut-micrometer-annotation	4.6.0		1e640bdc0663776c4cd9cc892fae0f5689329998
io.micronaut.micrometer	micronaut-micrometer-annotation	4.6.1		163645ab315decc52d32cbb15bd40405d14e80af
io.micronaut.micrometer	micronaut-micrometer-annotation	4.7.0		52493bf8ef707008b0db2bf743f4d1260a297add
io.micronaut.micrometer	micronaut-micrometer-annotation	4.7.1		624f4437df73e3bdbb627534400bcb1863377818
io.micronaut.micrometer	micronaut-micrometer-annotation	4.7.2		1ad341343434736f0aa11163421433727d409355
io.micronaut.micrometer	micronaut-micrometer-annotation	4.8.0		976bc7af15a4687e2f519c02e696da96bf67ad7e
io.micronaut.micrometer	micronaut-micrometer-annotation	4.8.1		6eda095ab97bba719b63a8c6e91d385b82958376
io.micronaut.micrometer	micronaut-micrometer-annotation	4.8.2		4da816cee2e5b75a5a4ea6dde3cdae38f4c87c6a
io.micronaut.micrometer	micronaut-micrometer-annotation	4.8.3		8913956482e1c5fe31043d46eb211278d4697234
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.0		8ccad82d5ed2f3aa74fe9ce0db86c1daa891d2b9
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.0-M1		2f1094e1ce8a118f9e5bd5ea0fcddeca9fedae0e
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.0-M2		293a26d5fac3cf97133f0aeba074a17b9d31277e
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.0-M3		713c09ee6ea3e6bb9bb3f871f10a8bf4bfb29c4f
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.0-M4		7f03c91f7b01809a92dac7420a32436bacb928db
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.0-M5		8850cf2ecd1f5c449bf8a730cda959583fbe6bac
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.0-M6		6b7acec56ade4f5c9f614f6f9d84317fb8efe742
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.1		a9d40873237f87feff8b07b6e51aa6f74fe19dc1
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.2		51992f02b9e17ed3e56ee52008f3639736f5b2bc
io.micronaut.micrometer	micronaut-micrometer-annotation	5.0.3		396f4499d1fbe6c493f668e1a0f3e0eb1b824101
io.micronaut.micrometer	micronaut-micrometer-annotation	5.1.0		c196812cc0ff85c719b9d68b808368e6eee1c725
io.micronaut.micrometer	micronaut-micrometer-annotation	5.1.1		f344bc0af47f44195bdd328e1cc50b05f35be74c
io.micronaut.micrometer	micronaut-micrometer-annotation	5.1.2		73acda2da2dfe699c696afde53238d550bb4c035
io.micronaut.micrometer	micronaut-micrometer-annotation	5.10.0		4f8a1a87d3339fa7f53a7d88eee59841be312ba1
io.micronaut.micrometer	micronaut-micrometer-annotation	5.10.1		86fc93c337cda910ec1e2d4b9951ef8fe01b0c38
io.micronaut.micrometer	micronaut-micrometer-annotation	5.2.0		19b536bef281e37e12152ef5d3f2af31cc90e745
io.micronaut.micrometer	micronaut-micrometer-annotation	5.3.0		b05391dbc9871a8083865f5b6e9edc7024da764b
io.micronaut.micrometer	micronaut-micrometer-annotation	5.4.0		71246994ba5ae49442516fbe08eb08aaf94e2334
io.micronaut.micrometer	micronaut-micrometer-annotation	5.5.0		c717180cde20ba0c4542206ad68dfaf2d3aa0eff
io.micronaut.micrometer	micronaut-micrometer-annotation	5.6.0		922c8ca8bbb1f61d13338edfa12711d591a14d8c
io.micronaut.micrometer	micronaut-micrometer-annotation	5.7.0		9ecb820dbe9f89c621468c8530a0906523eb03f9
io.micronaut.micrometer	micronaut-micrometer-annotation	5.7.1		0e94ae1d7222b352f4d11558960f9fb398b48d20
io.micronaut.micrometer	micronaut-micrometer-annotation	5.8.0		53aaa016c5e876964b2c48ee67d60b983806ab23
io.micronaut.micrometer	micronaut-micrometer-annotation	5.9.0		27843405ab567c40e35a9aea330fa985b25a8395
io.micronaut.micrometer	micronaut-micrometer-annotation	5.9.1		5dab54468086b14459fc7fdd70fe2ea92f5bd649
io.micronaut.micrometer	micronaut-micrometer-annotation	5.9.2		bfbe099b18d49a701140dc9b21aa904020eb158a
io.micronaut.micrometer	micronaut-micrometer-annotation	5.9.3		ed5216dfb4bfb358c0e93436250ba456863ed6a0
io.micronaut.micrometer	micronaut-micrometer-annotation	5.9.4		1e4325203ccdb94b7bdb8fc8c9f5f4dabfcaa231
io.micronaut.micrometer	micronaut-micrometer-annotation	5.9.5		d38e5736cb2a037be194b433cc1ac8e95caf8851
io.provenance.kafka-coroutine	kafka-coroutines-retry	0.1.0		9d73288a9e1bcaa0eb1a9a5ed729f06f11314fe9
io.provenance.kafka-coroutine	kafka-coroutines-retry	0.2.0		008a23464ad6a8baab83e7198da8e79b5085b897
io.provenance.kafka-coroutine	kafka-coroutines-retry	0.3.0		3211640472ea3c5e0d9ae203511f3e67116125ff
io.reactiverse.es4x	es4x-generator	0.11.0		N/A
io.takari.m2e.discovery.publisher	org.sonatype.m2e.discovery.publisher.p2.impl	0.1.0		ef31fd0b241fdf181b7cc5c0bc951db5bcb6d549
io.takari.m2e.discovery.publisher	org.sonatype.m2e.discovery.publisher.p2.impl	0.1.1		febc81dcdf5b46dfa9eddfa5e1ef84d35cb271a8
io.takari.m2e.discovery.publisher	org.sonatype.m2e.discovery.publisher.p2.impl	0.2.0		1ded7de98b5a6717891526c901c7459ec4989d60
io.takari.m2e.discovery.publisher	org.sonatype.m2e.discovery.publisher.p2.impl	0.3.0		b9d9e1c84fbd845240a3e225304a21a54485326f
io.takari.m2e.discovery.publisher	org.sonatype.m2e.discovery.publisher.p2.impl	0.4.0		ee956fd384e6f91b7e88621a6c0f7514242e62e0
io.takari.m2e.discovery.publisher	org.sonatype.m2e.discovery.publisher.p2.impl	0.4.1		ed25d231ac2d58efe9d1601724abc127f3b9b4ed
io.tmio	tuweni-devp2p-eth	2.4.0		e1ed9c3d148dad3b6b98ca0f33318b0656f67629
io.tmio	tuweni-devp2p-eth	2.4.1		1e148b20b1c0c15d28ba0f03ed5ae2dff751c024
io.tmio	tuweni-devp2p-eth	2.4.2		c6c05a156e58d07e2916ec7809f649b8301e76d8
maven-plugins	maven-news-plugin	1.0		e6f11da07671698ab7d07b30a50260350c27b342
me.gulya.sqldelight	coroutines-extensions-iosarm64	2.0.2-wasm-web-worker-1		N/A
me.gulya.sqldelight	coroutines-extensions-iosarm64	2.0.2-wasm-web-worker-1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
me.gulya.sqldelight	coroutines-extensions-iosarm64	2.0.2-wasm-web-worker-2		N/A
me.gulya.sqldelight	coroutines-extensions-iosarm64	2.0.2-wasm-web-worker-2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
me.gulya.sqldelight	coroutines-extensions-iosarm64	2.0.2-wasm-web-worker-3		N/A
me.gulya.sqldelight	coroutines-extensions-iosarm64	2.0.2-wasm-web-worker-3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
me.gulya.sqldelight	coroutines-extensions-iosarm64	2.1.0-wasm		N/A
me.gulya.sqldelight	coroutines-extensions-iosarm64	2.1.0-wasm	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
net.sf.jped.plugins	jped-xpdl-view	2.0		02cd0e2adb16da2004a9464d4868c80cb42ad820
no.nordicsemi.android.wifi	provisioning-ble	1.1.0		N/A
no.nordicsemi.android.wifi	provisioning-ble	1.1.0	html-docs	2aa0710882b8746ce1ed6e28b92b4fa2b51e0b92
no.nordicsemi.android.wifi	provisioning-ble	1.1.1		N/A
no.nordicsemi.android.wifi	provisioning-ble	1.1.1	html-docs	7b8da334b632daca7fdcf15956a04d6327b5bef1
no.nordicsemi.android.wifi	provisioning-ble	1.2.0		N/A
no.nordicsemi.android.wifi	provisioning-ble	1.2.0	html-docs	ca6c520f8be4a18c0ec486a31f7025b1bbbe3f0f
org.activiti.cloud	activiti-cloud-services-query-model	7-201710-EA		c445beb058f552afe88bcad24654d3898639921a
