ai.preferred	csvpl	1.0		88d15152f9fe75f8b5ad485d377b0f30bec387cc
net.consensys.quorum.tessera	config-cli	21.1.0		db705e348148c5a1b4767a0060c4b20c8f52523f
net.consensys.quorum.tessera	config-cli	21.1.1		8f7801d797511924e34c0cfab9152869dc9caaff
net.consensys.quorum.tessera	config-cli	21.10.0		79da646e7b588f54198c485e673a3902a1c4eddc
net.consensys.quorum.tessera	config-cli	21.4.0		d20dfe2b74e5800f166895c16f9a080cb3ace87b
net.consensys.quorum.tessera	config-cli	21.4.1		6d8014e8b6a574dc9036ae4115ef1a5ed0c4a82f
net.consensys.quorum.tessera	config-cli	21.7.0		bec539730974575e4b5463c7a353f0297fc0a89b
net.consensys.quorum.tessera	config-cli	21.7.1		7270f328e92210c3f9717e62bef30e5914d69b73
net.consensys.quorum.tessera	config-cli	21.7.2		d406e2b8522246879b757427623ef4ed3202ad3d
net.consensys.quorum.tessera	config-cli	21.7.3		c05057d4aa5e2643b07a3e320357cd4227c0bdd1
net.consensys.quorum.tessera	config-cli	22.1.0		19a130301963d02236d88ff33c2e7ec9ff91dcec
net.consensys.quorum.tessera	config-cli	22.1.1		3a695ca4573626f168e71aaa575fc1718bc713dc
net.consensys.quorum.tessera	config-cli	22.1.2		3029cad7984ca7b16f6de28d885f9dd5ccf8ccb6
net.consensys.quorum.tessera	config-cli	22.1.3		f4f07a12fbbd1c84863c3b4ea56c3295a6936b89
net.consensys.quorum.tessera	config-cli	22.1.4		1ef46be7c466ca82b5c36d16b14b500ee36edfb6
net.consensys.quorum.tessera	config-cli	22.1.5		7cf7835ba9eaf480f6d82174571a83db2317dc6b
net.consensys.quorum.tessera	config-cli	22.1.6		5ce8a130afddf32ee604e1376db50079a66cb93c
net.consensys.quorum.tessera	config-cli	22.1.7		3fb553f4f463b3241ebcf33033c3983532d5261d
net.consensys.quorum.tessera	config-cli	22.10.0		6db40f777d4b8ac0fc72e92685da6c4b47260315
net.consensys.quorum.tessera	config-cli	22.10.1		982603184b038595dc44657ab3dd3ba3f19b762f
net.consensys.quorum.tessera	config-cli	23.4.0		d8f56055f4a26abc11f65195885e3243c5e1a7b3
net.consensys.quorum.tessera	config-cli	24.4.0		ed615ea575486da0fb58e06fdb4c1e8e77b7c07b
net.consensys.quorum.tessera	config-cli	24.4.1		5664d451fb2e13e48b00f6813ae4ee6bf1c2fb65
net.consensys.quorum.tessera	config-cli	24.4.2		8225906fe37b86e1486f78f13ecbffc78b82d46d
net.contargo	big-decimal-validator	1.2		d7f47b689a000e0add454b6099d0d356c82404ed
net.contargo	big-decimal-validator	1.2.1		e78b2d2dc3e019740bbc6ba2d7a48fbdec869873
net.contargo	big-decimal-validator	1.3.0		bbf4754c0c6d4dc9e2f126567d7c87f8990558a2
net.dempsy	dempsy-cluster.local	1.0		4f06ecfcbe1301d681a8fe8ebe7e2408ae53cd55
net.dempsy	dempsy-cluster.local	1.1		9f0418b7a327fee0dd9ec2ac17a25caadf682405
net.dempsy	dempsy-cluster.local	2.0.0		a4ed4d0e6ae697a087f81371ee2b77678239ffe9
net.dempsy	dempsy-cluster.local	2.1.0		4ec79fce3bddade252746e5eec7dac355275c352
net.dempsy	dempsy-cluster.local	2.1.1		13a7b7e9770f1e00169d25df8ad5f65607254278
net.dempsy	dempsy-cluster.local	2.4.0		d5b68073f5440def08bacf25d1fd7d1367abfa51
net.di2e.ecdr	parent	0.6.0		N/A
net.di2e.ecdr	parent	0.8.0		N/A
net.di2e.ecdr	parent	0.9.0		N/A
net.di2e.ecdr	parent	1.0.0		N/A
net.di2e.ecdr	parent	1.1.0		N/A
net.di2e.ecdr	parent	1.1.1		N/A
net.di2e.ecdr	parent	1.1.2		N/A
net.di2e.ecdr	parent	1.1.3		N/A
net.di2e.ecdr	parent	1.1.4		N/A
net.di2e.ecdr	parent	1.2.0		N/A
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.1		0bf2a8f58e1a48155b42717cbb73bbaa3a04c915
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.1-M1		99e10841fa84ad202d7247c6821f5e5cf4042130
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.1-RC1		76524c7983a50037c323d5f09fcbd16d944446fc
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.1-RC2		f916ef3a73204a06a7f147e98779152729752643
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.1-RC3		8d42e371f8f4e7fc19916a5a610598500697e32a
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.2		b63d0f13b5d8ce51cd8cb6d40bffb714ed42cef3
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.2-M1		ad4409f5185135065fd4f6c36688f289b736913d
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.2-RC1		c58956ba2df0f3cd4b870e57fd349876da69fef4
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.2-RC2		3d818094a80aca0406efe02207e7f0e4550cbec7
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.2-RC3		299aeabae76c20bcd60ca5bb5b3a22d48294360d
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.2-RC4		b5906d1eb9dfa962149e83c10488847e2818b027
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.2-RC5		0e081c71cdb6f00a16a0b275c5bd5e46332830cf
net.liftweb	lift-archetype-jpa-basic_2.8.0	2.2-RC6		ad92787f058300e42b9d2553ba84e6fd10a27a6b
net.playq	tk-util_2.13	0.1.0		f3bbde0b3cae8405e70752f8a5089c1bcd8e1146
net.playq	tk-util_2.13	1.1.0		553b34d554b78e3690c02e3f8bcbca1c160e9109
net.playq	tk-util_2.13	1.1.1		ddfcfe81c147166810d8304d9064a00ba2f363fd
net.playq	tk-util_2.13	1.1.2		cc8dae3b243449086540ddaacffff7b80d751eea
net.playq	tk-util_2.13	1.1.3		de9765d3f00be240b29bc426097377635d71953e
net.playq	tk-util_2.13	1.1.4		e1359fea6a9d219f376dcde8088e6245653c6101
net.playq	tk-util_2.13	1.1.5		87086c03c06a6feb988ebb41410f3cb999dcdd8b
net.playq	tk-util_2.13	1.1.6		8d15501cafad404377736e29d8a9e6fee5e57284
net.playq	tk-util_2.13	1.1.7		a6fc76d55cc55e563f97ec0d8aa3b68847f9f573
net.risesoft	risenet-y9boot-beta-api	v9.6.6		e6f3133f6feed1be999a37f7490a2c4bdfd358a6
net.risesoft	risenet-y9boot-beta-api	v9.6.6.2		14a910c4c62b1020383fff7256d40028645ff22d
net.risesoft	risenet-y9boot-beta-api	v9.6.7		3acd729f56166e1b7d12c9ed94a287912d660587
org.apache.camel.karaf	camel-crypto	4.10.3		dfab4aaa174754e982ced4f5ebb29a2754414d2d
org.apache.camel.karaf	camel-crypto	4.7.0		4a96ad6d5fcf18643e30d6b87812a56da4f3ffea
org.apache.camel.karaf	camel-crypto	4.8.1		b3507817fdd0a73dd8a2941b61867c073cd9a5e9
org.apache.camel.karaf	camel-crypto	4.8.2		13ad0739364bc4456ecf020edfecddc0f37d58f8
org.apache.camel.karaf	camel-crypto	4.8.5		06c5bd9dfb66d641cc8dbaf71d4477c3bee93d69
org.apache.camel.karaf	camel-crypto	4.8.6		22de7637d51dca943e4f4a14a6e2b85eb4662847
org.apache.camel.karaf	camel-crypto	4.9.0		b01d1a151691ef556ec29c28c3becefbae0382e5
org.apache.camel.quarkus	camel-quarkus-crypto	1.1.0		750e243a1e9020b427889d843ea712da68f6a613
org.apache.camel.quarkus	camel-quarkus-crypto	1.2.0		005c165b152aaa00e9b6ad440ffd8ef1661ab7b1
org.apache.camel.quarkus	camel-quarkus-crypto	1.3.0		8239fb7a42f7e2bb2af06da4592fcb76d4071c95
org.apache.camel.quarkus	camel-quarkus-crypto	1.4.0		4aef541aaeac51242d86f5ae13cfa2759757e8e3
org.apache.camel.quarkus	camel-quarkus-crypto	1.5.0		3d333c0dbea6882ba09bc9824a0142a5904bf746
org.apache.camel.quarkus	camel-quarkus-crypto	1.6.0		3894a3e290b75c2b09ad82eb6df9873084655653
org.apache.camel.quarkus	camel-quarkus-crypto	1.7.0		883134393cbced941aa6bf71dd49780dffec5748
org.apache.camel.quarkus	camel-quarkus-crypto	1.8.0		3d56dd87430c4abced907c7fa382e56a8d1ce3da
org.apache.camel.quarkus	camel-quarkus-crypto	1.8.1		bbe3814367363960d08fc88b5a78bb4a98c19aa7
org.apache.camel.quarkus	camel-quarkus-crypto	2.0.0		0f7c2fc80d36bcac32a4c04b87db54b9e09d645d
org.apache.camel.quarkus	camel-quarkus-crypto	2.0.0-M1		ba99f57cd2b267ce5f3d58e2635f2b156aee5666
org.apache.camel.quarkus	camel-quarkus-crypto	2.0.0-M2		a247eee7695c6789cd8dfd13cb12815645d2ee2e
org.apache.camel.quarkus	camel-quarkus-crypto	2.1.0		93e9d445027c9d43dfda5b993457180fc53f1eb4
org.apache.camel.quarkus	camel-quarkus-crypto	2.10.0		7be0bda4621b6d1e272036efa08d574e38ba63d3
org.apache.camel.quarkus	camel-quarkus-crypto	2.11.0		b31063e96d9646f2802c98aa70da2b7ddd8c81ea
org.apache.camel.quarkus	camel-quarkus-crypto	2.12.0		ac365e2b9e9fc68faaa5d6e009652f620f8bc58c
org.apache.camel.quarkus	camel-quarkus-crypto	2.13.0		a910118336323a0cb11dbc1a373827c56acd7f5a
org.apache.camel.quarkus	camel-quarkus-crypto	2.13.1		5d09ea6402dc4d92f21357f4a72007173f368e30
org.apache.camel.quarkus	camel-quarkus-crypto	2.13.2		c98457c0df9ca1e70cd1c038e2660a3d4ed032ad
org.apache.camel.quarkus	camel-quarkus-crypto	2.13.3		89b5e08ae34f0f777f9150ec9b45bc08306fc7c1
org.apache.camel.quarkus	camel-quarkus-crypto	2.14.0		9527fe46d32220f2ba6c04291e008e34ec3cbf64
org.apache.camel.quarkus	camel-quarkus-crypto	2.15.0		8a81b80d1537bab7539bf28a107fb9a9ab027452
org.apache.camel.quarkus	camel-quarkus-crypto	2.16.0		b44d224cc7a7424b3fcaa469b25272b9c1cc4a88
org.apache.camel.quarkus	camel-quarkus-crypto	2.2.0		c437a412a8a5db9b506803b0905b7b17a19bc5e7
org.apache.camel.quarkus	camel-quarkus-crypto	2.2.1		c52ebaf8c007681caa0c979d8b285c4ebbdefef7
org.apache.camel.quarkus	camel-quarkus-crypto	2.3.0		038678616e6a096fdfb091634b5b2f8a5219d468
org.apache.camel.quarkus	camel-quarkus-crypto	2.4.0		2197888cd72f89b1d1088d7c22d6b5171b75a08d
org.apache.camel.quarkus	camel-quarkus-crypto	2.5.0		9d6a3f728d0bd8f999c08dd9e0139f685205fe4c
org.apache.camel.quarkus	camel-quarkus-crypto	2.6.0		85c880157e5f4021a8d74551b61438810df3fa2c
org.apache.camel.quarkus	camel-quarkus-crypto	2.7.0		eabd35f7a906ec104099f3448868e2c10cfd80d4
org.apache.camel.quarkus	camel-quarkus-crypto	2.7.1		630833fb2906fc34f56498665dca968268ed11fe
org.apache.camel.quarkus	camel-quarkus-crypto	2.7.2		2143a6c4fd401e19aa3845ccdc9c50a52d985d30
org.apache.camel.quarkus	camel-quarkus-crypto	2.8.0		d088a5abf3a07b34df65faf1eaf30b4e86dc3284
org.apache.camel.quarkus	camel-quarkus-crypto	2.8.0-M1		96ae5ac3dd8106cadc2efe7c0a0777175d81aa40
org.apache.camel.quarkus	camel-quarkus-crypto	2.9.0		ee3302076011e151f51760dd128713e14306eae0
org.apache.camel.quarkus	camel-quarkus-crypto	3.0.0-M1		6466dd8b3b3bc2722fdd7c2da50cd8c1c6e2c8eb
org.apache.camel.quarkus	camel-quarkus-crypto	3.0.0-M2		45ecfc5fd882a7f2c93250f3f6682825555312f9
org.apache.camel.quarkus	camel-quarkus-crypto	3.0.0-RC1		c1750bf2da3c3b9852f594eaf283567dbe5743bb
org.apache.camel.quarkus	camel-quarkus-crypto	3.0.0-RC2		e831f6a9da28cf914c59d47189db706be3bd2d65
org.apache.camel.quarkus	camel-quarkus-crypto	3.10.0		cba5eb49c956efd230d456c3d1e5e06122d89939
org.apache.camel.quarkus	camel-quarkus-crypto	3.11.0		5ef357b0eac7a44304572a2a40218a268b027114
org.apache.camel.quarkus	camel-quarkus-crypto	3.12.0		64366f4abe224b676c0d565021c269bb1c79b677
org.apache.camel.quarkus	camel-quarkus-crypto	3.13.0		892161f622dcb601189cc1753114f838535b5aab
org.apache.camel.quarkus	camel-quarkus-crypto	3.14.0		2bd864130023e9e17d6bf218c1a5c0fe4614beed
org.apache.camel.quarkus	camel-quarkus-crypto	3.15.0		cadcee6c7917c353e94e77802347d4e4ba14d747
org.apache.camel.quarkus	camel-quarkus-crypto	3.15.1		6cce3a532b70a6ee05d7aa9c6d5769b671394021
org.apache.camel.quarkus	camel-quarkus-crypto	3.15.2		6c700de1944fa29d1ae00aa83393c92021500d57
org.apache.camel.quarkus	camel-quarkus-crypto	3.15.3		7798dd8a19fde8f6979addad8244081c5e375b69
org.apache.camel.quarkus	camel-quarkus-crypto	3.16.0		c4d4ace047107ce34e4158239e316149e75220ab
org.apache.camel.quarkus	camel-quarkus-crypto	3.17.0		777aa8ec8f30d4712d8a8eaea3453492121a81ee
org.apache.camel.quarkus	camel-quarkus-crypto	3.18.0		33fd1461411b04f0beed98c8090c942e8d0fdc37
org.apache.camel.quarkus	camel-quarkus-crypto	3.19.0		788b27d1c08bfbcb42d2c970d1bfa595d97d9dcc
org.apache.camel.quarkus	camel-quarkus-crypto	3.2.0		53c5e1cfdf254f5e639b57e9e608cc1f9d302385
org.apache.camel.quarkus	camel-quarkus-crypto	3.2.1		aca022174e32141f12086f143b70bb58965c29f5
org.apache.camel.quarkus	camel-quarkus-crypto	3.2.2		ae1ad32aec617fbfbc63195e9de3405862147e33
org.apache.camel.quarkus	camel-quarkus-crypto	3.2.3		04f867a8878812c99f6479bfac20ea7004d7fa54
org.apache.camel.quarkus	camel-quarkus-crypto	3.20.0		aca16457c3a6799d9f89077676110091f44dd22f
org.apache.camel.quarkus	camel-quarkus-crypto	3.20.1		75eb650b41f75d12934f2e870df32ac3f283f7b5
org.apache.camel.quarkus	camel-quarkus-crypto	3.22.0		e17ac5508f9a184027b3bbac5508eb55e2acbacb
org.apache.camel.quarkus	camel-quarkus-crypto	3.4.0		80e7bf078b1fd913235d23f7ce066179ac5d5aab
org.apache.camel.quarkus	camel-quarkus-crypto	3.5.0		74f24206caecb9eafc580a25a84737db42295a35
org.apache.camel.quarkus	camel-quarkus-crypto	3.6.0		df4eb2496e5e735f640db9fa3d4b9129b89d67f2
org.apache.camel.quarkus	camel-quarkus-crypto	3.7.0		8bf9603f1e4902b728bf7e1852ce6b5c18332392
org.apache.camel.quarkus	camel-quarkus-crypto	3.8.0		de237ad73bd5ef76cc19d5b93d58a0e2cbf7261d
org.apache.camel.quarkus	camel-quarkus-crypto	3.8.1		8e2d1267697ec87f39e637d2db94614aa969960f
org.apache.camel.quarkus	camel-quarkus-crypto	3.8.2		3c1f5f829329c61410dba562e1b0496cc23f6bf5
org.apache.camel.quarkus	camel-quarkus-crypto	3.8.3		1c95aea683170cd67c8f053f1ddb56b3ecbd7cad
org.apache.camel.quarkus	camel-quarkus-crypto	3.8.4		d4dadf33e6a721e993dd84963365b98dabbb3104
org.apache.camel.quarkus	camel-quarkus-crypto	3.9.0		732ec75dfd1bd3133eea715428e684f1c8846118
org.apache.geronimo.plugins	geronimo-uddi-server	2.1		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.1.1		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.1.2		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.1.3		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.1.4		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.1.5		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.1.6		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.1.7		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.1.8		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.2		N/A
org.apache.geronimo.plugins	geronimo-uddi-server	2.2.1		N/A
org.apache.shenyu	shenyu-register-server-zookeeper	2.4.0		c74bec77df1ae61ecfe2914d94b8ce52451e2162
org.apache.shenyu	shenyu-register-server-zookeeper	2.4.1		ee1b190c156afc004e31b39c7091710c5c9b0ed8
org.apache.shenyu	shenyu-register-server-zookeeper	2.4.2		b15d96fb00d53222a64d3974059c782b1266a507
org.apache.shenyu	shenyu-register-server-zookeeper	2.4.3		d1360821898a2668d2285ede3e1db40948a112fc
org.apache.spark	spark-parent_2.10	1.3.0		N/A
org.apache.spark	spark-parent_2.10	1.3.1		N/A
org.apache.spark	spark-parent_2.10	1.4.0		N/A
org.apache.spark	spark-parent_2.10	1.4.1		N/A
org.apache.spark	spark-parent_2.10	1.5.0		N/A
org.apache.spark	spark-parent_2.10	1.5.1		N/A
org.apache.spark	spark-parent_2.10	1.5.2		N/A
org.apache.spark	spark-parent_2.10	1.6.0		N/A
org.apache.spark	spark-parent_2.10	1.6.1		N/A
org.apache.spark	spark-parent_2.10	1.6.2		N/A
org.apache.spark	spark-parent_2.10	1.6.3		N/A
org.apache.spark	spark-parent_2.10	2.0.0		N/A
org.apache.spark	spark-parent_2.10	2.0.0-preview		N/A
org.apache.spark	spark-parent_2.10	2.0.1		N/A
org.apache.spark	spark-parent_2.10	2.0.2		N/A
org.apache.spark	spark-parent_2.10	2.1.0		N/A
org.apache.spark	spark-parent_2.10	2.1.1		N/A
org.apache.spark	spark-parent_2.10	2.1.2		N/A
org.apache.spark	spark-parent_2.10	2.1.3		N/A
org.apache.spark	spark-parent_2.10	2.2.0		N/A
org.apache.spark	spark-parent_2.10	2.2.1		N/A
org.apache.spark	spark-parent_2.10	2.2.2		N/A
org.apache.spark	spark-parent_2.10	2.2.3		N/A
org.apache.tez	tez-plugins	0.10.0		N/A
org.apache.tez	tez-plugins	0.10.1		N/A
org.apache.tez	tez-plugins	0.10.2		N/A
org.apache.tez	tez-plugins	0.10.3		N/A
org.apache.tez	tez-plugins	0.10.4		N/A
org.apache.tez	tez-plugins	0.5.0		N/A
org.apache.tez	tez-plugins	0.5.1		N/A
org.apache.tez	tez-plugins	0.5.2		N/A
org.apache.tez	tez-plugins	0.5.3		N/A
org.apache.tez	tez-plugins	0.5.4		N/A
org.apache.tez	tez-plugins	0.6.0		N/A
org.apache.tez	tez-plugins	0.6.1		N/A
org.apache.tez	tez-plugins	0.6.2		N/A
org.apache.tez	tez-plugins	0.7.0		N/A
org.apache.tez	tez-plugins	0.7.1		N/A
org.apache.tez	tez-plugins	0.8.0-alpha		N/A
org.apache.tez	tez-plugins	0.8.1-alpha		N/A
org.apache.tez	tez-plugins	0.8.2		N/A
org.apache.tez	tez-plugins	0.8.3		N/A
org.apache.tez	tez-plugins	0.8.4		N/A
org.apache.tez	tez-plugins	0.8.5		N/A
org.apache.tez	tez-plugins	0.9.0		N/A
org.apache.tez	tez-plugins	0.9.1		N/A
org.apache.tez	tez-plugins	0.9.2		N/A
org.bitbucket.cowwoc.diff-match-patch	diff-match-patch	1.0		8b2ede26e6ad4a7c41c9c145f980ce800e584af1
org.consensusresearch	scorex_2.11	1.0.3		7940ce52518bf85c24fd5376ec1f8982f6daadb4
org.consensusresearch	scorex_2.11	1.2.0		5ab440287fc6519cbab3d2aba8fac7dff1ea709d
org.consensusresearch	scorex_2.11	1.2.0-RC2		abb92b3220e4daaf6ee39e05bf7e2ab461dfb3ef
org.consensusresearch	scorex_2.11	1.2.0-RC4		d30843fbe1d319ae789428fa6e3b961e017820ed
org.consensusresearch	scorex_2.11	1.2.1		4fcb2accf8432982045d7c867281caf2aec144ba
org.consensusresearch	scorex_2.11	1.2.2		db0f413ec1d473174a66a9a3e451a1b2e06a482c
org.consensusresearch	scorex_2.11	1.3.0-M1		27a25cd3f334c71d56b815df773d16c837d82976
org.danbrough.ktor	ktor-client-auth	2.1.1		359733d3ba9755dabb1c61de98db7aa5b50df688
org.danbrough.ktor	ktor-client-auth	2.1.1	all	4e6fca2114324b6724666add61dded6000f21661
org.danbrough.ktor	ktor-client-auth	2.1.1a		aa98bad92d9b952f0c875aba1ec1107ea4e02ddf
org.danbrough.ktor	ktor-client-auth	2.1.1a	all	baff368961439b302bd68f2e860987dea9a8d189
org.danbrough.ktor	ktor-client-auth	2.2.3		e23f4fcd4f081ce051d11946167c928b2a9b9218
org.danbrough.ktor	ktor-client-auth	2.2.3	all	b275be11c888ccf345be96a50b396d3f54d2979c
org.danbrough.ktor	ktor-client-auth	2.2.4		95c4fa97e24e6873afe2aaace0ab314c42f26214
org.danbrough.ktor	ktor-client-auth	2.2.4	all	41c5a9f11e3bd242a1f4e81ca87e9842a7bf3b0f
org.dromara	soul-client-springmvc	2.1.1-RELEASE		7606156f82d5a1e449cdbd041c5a44a011c7075e
org.dromara	soul-client-springmvc	2.1.2-RELEASE		4f25fc51003bbdaea62ce01ec21c73e08a9704d3
org.dromara	soul-client-springmvc	2.2.0		26a24de768bcb04785d1a2f8b01bb15a895dbf14
org.dromara	soul-client-springmvc	2.2.1		d002d77a9cf991656b9bbf25b245a2e79f690d1c
org.dromara	soul-client-springmvc	2.3.0-RELEASE		7496a1233cb12f71138fad0f7d69c7dcc5a5efe2
org.eclipse.edc	contract-agreement-api	0.0.1-20230220.patch1		cb91c4bfd9b4ea8a25d40d22325a66b841d503a7
org.eclipse.edc	contract-agreement-api	0.0.1-milestone-7		f15419d70d21d07ea331dc25a77b4b145773ad36
org.eclipse.edc	contract-agreement-api	0.0.1-milestone-8		64bad0ceabb45957b984653a162bb2f958fc1d97
org.eclipse.edc	contract-agreement-api	0.0.1-milestone-9		eb4be1cce0b3feafb06e3fcb28ad3cf7c9f0ea6e
org.eclipse.edc	contract-agreement-api	0.1.0		b4410225d74dbc235daa4da08b9cfc96af943241
org.eclipse.edc	contract-agreement-api	0.1.1		67f6cdf3ed1bc7696bebd90b78a7fb6447b1d239
org.eclipse.edc	contract-agreement-api	0.1.2		da1cf94c2e1207760beab72fc4f7ccec38d5ab0f
org.eclipse.edc	contract-agreement-api	0.1.3		421544cfc9427b31948796e4d013de2bb799c45a
org.eclipse.edc	contract-agreement-api	0.10.0		cc2ed2f6532ad9b5cd6e8c0d52f59fa3bb3da178
org.eclipse.edc	contract-agreement-api	0.10.1		f7d9d6e370ac5b7f59f051ca4681033e78fe5216
org.eclipse.edc	contract-agreement-api	0.11.0		4349292cb77541db111dcb14a0f2e6e224093c0d
org.eclipse.edc	contract-agreement-api	0.11.1		6cd2b943b4312cf2d1488c358055ebd1babc2059
org.eclipse.edc	contract-agreement-api	0.12.0		a39867bcd80b314a35aeffb3960facbffd8dbf0e
org.eclipse.edc	contract-agreement-api	0.2.0		905417b8b01cafb8761bfdecece79a6c37ece9ae
org.eclipse.edc	contract-agreement-api	0.2.1		edc12f555fb8bdb23d76896ee8a60fd79bbf74a6
org.eclipse.edc	contract-agreement-api	0.3.0		e87704fa817904141bdc29af5fe3127c5931a95b
org.eclipse.edc	contract-agreement-api	0.3.1		3a59dda2d39060c2fb8dbd4d243cfb856c55f564
org.eclipse.edc	contract-agreement-api	0.4.0		c8415636f3ba15fcdd9f71d1db069c51b775c1b0
org.eclipse.edc	contract-agreement-api	0.4.1		615318cc1b600e402fc8f2858f40cda34b84003e
org.eclipse.edc	contract-agreement-api	0.5.0		0f4536619b07aa9065f13bf474545e2242f6c9bc
org.eclipse.edc	contract-agreement-api	0.5.1		46c03227c8ea31f1642cd60f08b6693b2a367927
org.eclipse.edc	contract-agreement-api	0.6.0		42fedb2833f602b97dad8c40f414a76169e4d95d
org.eclipse.edc	contract-agreement-api	0.6.1		7bdce4a19ab64cc5aacfb97b547951ff0a48a749
org.eclipse.edc	contract-agreement-api	0.6.2		e99ca748366ee7e3d480706b84d51245080f4b8b
org.eclipse.edc	contract-agreement-api	0.6.3		46c46949fac4ec2e6f0e50afeddf89235bb3c2a2
org.eclipse.edc	contract-agreement-api	0.6.4		e0ade4a11a83a9ad2df1587d635ecd8a0e0d3b43
org.eclipse.edc	contract-agreement-api	0.7.0		a3f3f84b291c21b98b42218b6fbdc204207be0db
org.eclipse.edc	contract-agreement-api	0.7.1		dc3833ee061a95e99eb4d8cd0a1a35f90dace278
org.eclipse.edc	contract-agreement-api	0.7.2		684f4a8d083ea697710f638f3afb59fd89557100
org.eclipse.edc	contract-agreement-api	0.8.0		d7e51d1f425ba090089341bd0a1b1fd233c12a15
org.eclipse.edc	contract-agreement-api	0.8.1		a12262c4ce20c9d394a902d51b33f54abbb3b9b5
org.eclipse.edc	contract-agreement-api	0.9.0		67ba4cfa882f7a4a22a744e8fafaaa2bc5257d74
org.eclipse.edc	contract-agreement-api	0.9.1		aff2c2c38498f28c0c34109b0c56bddecad7d72f
org.eclipse.golo	golo-maven-plugin	3.0.0-incubation-M1		f5608a79b411be2ed0f2606a51ac678436a943db
org.eclipse.golo	golo-maven-plugin	3.0.0-incubation-M2		e858fc394a80219afad50b870f230ff3d5c3846b
org.eclipse.golo	golo-maven-plugin	3.0.0-incubation-M3		e8d39042fe661a8e85bb79ea6bcea9988541cfa7
org.eclipse.golo	golo-maven-plugin	3.1.0		0f0149d896e1b0600c30393a54427efd0a8a8be5
org.eclipse.golo	golo-maven-plugin	3.1.0-M2		5d3d510e666be7ffef37c99a628f994adb251eb8
org.eclipse.golo	golo-maven-plugin	3.1.0-incubation-M1		e048c7ad25cfcbee4f14583d666d39e7b06c501d
org.eclipse.golo	golo-maven-plugin	3.2.0-M2		8d6081d64841c9805528368733a24b620da9496f
org.eclipse.golo	golo-maven-plugin	3.2.0-M3		ddf79ab6fff6e67fe9d2fcd15aa5d4606e8a592c
org.eclipse.golo	golo-maven-plugin	3.2.0-M4		5fb58839b9f884d74eae29f127d1b0667f0e1e8f
org.eclipse.golo	golo-maven-plugin	3.2.0-M5		a200685232220fc744e314b0ec935abc22a2ac45
org.eclipse.golo	golo-maven-plugin	3.2.0-M6		2ada49db285e6bd9ec75dbfbdef69c39acb76c27
org.eclipse.golo	golo-maven-plugin	3.3.0		93a289a57e468534213aa578b62bf445ec846496
org.endpoints4s	algebra-json-schema_sjs0.6_2.12	1.0.0		cecbf64fe6e7d088b58738faa84c6976ac625b73
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.47.0		2153d9b04781c7995abeedd765cec9e5fa430b01
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.47.2		a51daf49129f197761cd62a595b7bb499745f613
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.48.0		04295d81724769ca9fdb6b07c33b4e7e828193ca
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.49.0		9c0bcd2edc9d961c841b627b9aed89d7ea621a48
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.49.1		62b5a826bbb6601f0b9d4617d1ae010e746e8244
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.49.2		a08a7f14f7dbb42bf21405d9915c0473e3b6377b
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.50.0		d037e5e992f8b7dbc523143bc90513b38198beb7
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.51.0		f9e4c72ccdddf14ba37e68527972be299790334a
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.51.1		fd2927ac28afb3705a016e2b4d1f4c55158c956b
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.52.0		aef56aa7742179d20a110ae0d2a8598114b35292
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.53.0		986ee17653b62b960a710d6e2fb3061528e978a7
org.finos.legend.engine	legend-engine-protocol-external-store-service	2.53.2		6341b18652155d08ca6cd180ec8fc9b86f34f924
