au.com.dius	pact-provider-jvm_2.10	1.0		9a90e289bdd4826975724335663b61e99c4089bd
com.liferay	com.liferay.document.library.web	4.0.62		b3fba4ace6766d0293132333c2d1d93d61ebbca4
com.liferay	com.liferay.document.library.web	4.0.62	jsdoc	8e297262843a6debf8b3c21e0b2d5e34e4aaaed7
com.liferay	com.liferay.document.library.web	4.0.62	jspc	5f4e7be742c66e174f7e461b633d4c70b7d523e3
com.liferay	com.liferay.document.library.web	4.0.63		f14e42b2864df56a49d8429a8a55c553e7265d57
com.liferay	com.liferay.document.library.web	4.0.63	jsdoc	18f750959269a87080c95268aa0446c10feb4137
com.liferay	com.liferay.document.library.web	4.0.63	jspc	018159838e41791309e5449d75615acae01c6d99
com.liferay	com.liferay.document.library.web	4.0.64		c31afa2749d0fa362f3cc1d82c572ad2b147768b
com.liferay	com.liferay.document.library.web	4.0.64	jsdoc	84f72aacb599b8c74bfab7e361e316ab1c13a6ab
com.liferay	com.liferay.document.library.web	4.0.64	jspc	3287f77bf1b76aa537ac9a2ecc630a9f3a674114
com.liferay	com.liferay.document.library.web	4.0.65		2b5da4bb9823c7618b1fa2ee9f7f7909a14b797d
com.liferay	com.liferay.document.library.web	4.0.65	jsdoc	476273802eb3255f3cd40b7d3f062048f459fd38
com.liferay	com.liferay.document.library.web	4.0.65	jspc	6f195277856b59680b884807d5080af5fd799026
com.liferay	com.liferay.document.library.web	4.0.66		b4eec1a8ac1af21cec25bc5c3b716d7a3f338af6
com.liferay	com.liferay.document.library.web	4.0.66	jsdoc	b6c0c98951f709c4881f25359797cd252cea148c
com.liferay	com.liferay.document.library.web	4.0.66	jspc	a70b12d7adc25dc4e7657d563503db290bb46be0
com.liferay	com.liferay.document.library.web	4.0.67		f402c296a58e1774e5918fbdf4e90c68cdac5bc3
com.liferay	com.liferay.document.library.web	4.0.67	jsdoc	deabf98c1c3ba119daf3501cc6cbe9ffbcc513ef
com.liferay	com.liferay.document.library.web	4.0.67	jspc	7332ce00be01faad3346d9578cda5d3319fa94fd
com.liferay	com.liferay.document.library.web	4.0.68		506e88fac77adceb80fd16c9dc78a4b372f7a129
com.liferay	com.liferay.document.library.web	4.0.68	jsdoc	f9634f67aa868f0c999badf8419f195750e795cf
com.liferay	com.liferay.document.library.web	4.0.68	jspc	92b2c66892ab4c741180fe4cdd079ed33b2b5d19
com.liferay	com.liferay.document.library.web	4.0.69		ca9a1ab813b420204e0be153e8b69f9587d7eba5
com.liferay	com.liferay.document.library.web	4.0.69	jsdoc	303e0d85b4d6cdbf26a49735b5aebd059b65c7ae
com.liferay	com.liferay.document.library.web	4.0.69	jspc	ba0b55641670a9a924433f9548f75c884643eb1e
com.liferay	com.liferay.document.library.web	4.0.7		c341cb041f6861b66e022cc14a417bb9116ed845
com.liferay	com.liferay.document.library.web	4.0.7	jsdoc	11946b4b8125a4751b6205115db09edfc4044047
com.liferay	com.liferay.document.library.web	4.0.7	jspc	6ddc6503a3befc06214851dfa345f65c119a0433
com.liferay	com.liferay.document.library.web	4.0.70		489267b9e9280745130baddc83e105b1fbd65cf4
com.liferay	com.liferay.document.library.web	4.0.70	jsdoc	c8a28fb8f6836c2bbfedc9c8e4c27e7018550a1d
com.liferay	com.liferay.document.library.web	4.0.70	jspc	c77611330f1a6d08037c8355628bdd62244f7741
com.liferay	com.liferay.document.library.web	4.0.71		091a5de08b375c00135ae6154a837061456ce6d6
com.liferay	com.liferay.document.library.web	4.0.71	jsdoc	9259d5cc814f18649ef9f9b5335219819ba43e9b
com.liferay	com.liferay.document.library.web	4.0.71	jspc	e183ca709ad039b6535827c7c80899dbdacf19fb
com.liferay	com.liferay.document.library.web	4.0.72		63faaa4d85f8d8518908ba55e4e55ced7b798684
com.liferay	com.liferay.document.library.web	4.0.72	jsdoc	490e595d4a0c19c94f388469ec61fbb03f992e71
com.liferay	com.liferay.document.library.web	4.0.72	jspc	ff013388aac9854a04d80c0c5c7ec896ec1d63e1
com.liferay	com.liferay.document.library.web	4.0.73		fbaa607447fb91bdb31168701bc16b5dbed3922f
com.liferay	com.liferay.document.library.web	4.0.73	jsdoc	4f46d08b2f0c89187359040cbf32b292b9f495d7
com.liferay	com.liferay.document.library.web	4.0.73	jspc	2c8d2e14949a50b9d00f4365f0fbb2e040251c8d
com.liferay	com.liferay.document.library.web	4.0.74		816ec5340392e1d58325b7907d0fb6ef810e583c
com.liferay	com.liferay.document.library.web	4.0.74	jsdoc	60836dea12dc048344f4794c8b37b2ed43e54e6e
com.liferay	com.liferay.document.library.web	4.0.74	jspc	daa6b3b2c104305364ffd5b18b2673e9cbbc2928
com.liferay	com.liferay.document.library.web	4.0.75		4fbce2b1f414748fb76079f2524ddcf5c8a15558
com.liferay	com.liferay.document.library.web	4.0.75	jsdoc	4a9951058e6efcf03ace63912e33c25d344ab405
com.liferay	com.liferay.document.library.web	4.0.75	jspc	fa9fbac472dd0b94667c06365f25bf1389abb19d
com.liferay	com.liferay.document.library.web	4.0.76		07972db00239c8dffdab4c520a5907e9bf88722e
com.liferay	com.liferay.document.library.web	4.0.76	jsdoc	d92aec620a8702957b277151aab3da6bf88c5d4f
com.liferay	com.liferay.document.library.web	4.0.76	jspc	8320f4ca0185db4b76a2c8b6a8be3b6a2b3945c4
com.liferay	com.liferay.document.library.web	4.0.77		80b81e58f494b2d99454fcfacaa4bf515ac610db
com.liferay	com.liferay.document.library.web	4.0.77	jsdoc	f46d9c3bb7703db06ec3bf4744e57900268285ce
com.liferay	com.liferay.document.library.web	4.0.77	jspc	52970df97d15f20e0b3b6d8ea3e81d42c5f4a2a2
com.liferay	com.liferay.document.library.web	4.0.78		9daf7d627ec6d1abaec6f334b13292176f1f3160
com.liferay	com.liferay.document.library.web	4.0.78	jsdoc	10a00d0bbea18dd7c5f29d9024f4d436fc7287f2
com.liferay	com.liferay.document.library.web	4.0.78	jspc	c0d3c39f8aef9602b8c43144ec9a994ece4c6536
com.liferay	com.liferay.document.library.web	4.0.79		521ffaa4110e1d8c47cf6572bca2adb334f57790
com.liferay	com.liferay.document.library.web	4.0.79	jsdoc	7056d90dc3d02540a0a1aab0b8a3e8f76d97e74c
com.liferay	com.liferay.document.library.web	4.0.79	jspc	8ab6a1ad8979d62d00e163fdc56246143329547f
com.liferay	com.liferay.document.library.web	4.0.8		67d14d4015e55ea2c4ff6b121558fa4083cec7dc
com.liferay	com.liferay.document.library.web	4.0.8	jsdoc	805a38df272f128e4845e55093204d935f2f9d9b
com.liferay	com.liferay.document.library.web	4.0.8	jspc	6d58f6198af88cb137408a9124628a5a6db7f756
com.liferay	com.liferay.document.library.web	4.0.80		d8ac79ab3b4185011da974359081d4b5e00aeb4d
com.liferay	com.liferay.document.library.web	4.0.80	jsdoc	9888f5c463c9fe2628db671c071ad1dd7f97beeb
com.liferay	com.liferay.document.library.web	4.0.80	jspc	0fff4ef0fe175768fa177384298ac68959db8659
com.liferay	com.liferay.document.library.web	4.0.81		3b76b8f06c328cc219f327e7f23921bba53d2904
com.liferay	com.liferay.document.library.web	4.0.81	jsdoc	8fa8ab0164f505fa730674fb94a362864ef75043
com.liferay	com.liferay.document.library.web	4.0.81	jspc	ccf63fee253d6739ecde153f69e37d1b676c7e14
com.liferay	com.liferay.document.library.web	4.0.82		90fffef2a9c34337ce5df5ef21c60da7b5dee66d
com.liferay	com.liferay.document.library.web	4.0.82	jsdoc	5c08db8bd30468096d34c15db67c6e64c1123d79
com.liferay	com.liferay.document.library.web	4.0.82	jspc	aeaa6e5a05917dc1f9bb88154968744c4307a78f
com.liferay	com.liferay.document.library.web	4.0.83		9c6deb94ebd8181cf8d36844c78ea4ee10712c78
com.liferay	com.liferay.document.library.web	4.0.83	jsdoc	f302563a085efb8174923763ea09df151402b3c8
com.liferay	com.liferay.document.library.web	4.0.83	jspc	4262fd2baf4a55b437512db88d704a3274da87a0
com.liferay	com.liferay.document.library.web	4.0.84		e880f5e388e2a99cf8c9f861d1421bf90afde5fc
com.liferay	com.liferay.document.library.web	4.0.84	jsdoc	34e63f9c22e2cf2d2a11658832b6c736c74f16cc
com.liferay	com.liferay.document.library.web	4.0.84	jspc	51fce0d9c9c3bd078bffc01c60ade0e3ae2befba
com.liferay	com.liferay.document.library.web	4.0.85		d93509fdbd686ac609e30e27a21afa4d89d1be01
com.liferay	com.liferay.document.library.web	4.0.85	jsdoc	5b13a5b518b28d70b7ca12f4fe30b0da3a43e539
com.liferay	com.liferay.document.library.web	4.0.85	jspc	f3aa9fcdd3321b719f89f825ac13bddefeb7c7b0
com.liferay	com.liferay.document.library.web	4.0.86		3732b16da6160f5a57586059b507a8965aa36ec0
com.liferay	com.liferay.document.library.web	4.0.86	jsdoc	5130ccfefc3606f79b92a31ee9a6827209d1ce5e
com.liferay	com.liferay.document.library.web	4.0.86	jspc	ad462294a08f4f72aa768a03409077f0ab349e3b
com.liferay	com.liferay.document.library.web	4.0.87		eb63446d4ed7f14c0e4b415afd9ba2b7b585b461
com.liferay	com.liferay.document.library.web	4.0.87	jsdoc	f00e84b860c33a9462ddf4fa156ff8210fad1f4f
com.liferay	com.liferay.document.library.web	4.0.87	jspc	d2a61e7ce20f3280e72813596047accd164171a3
com.liferay	com.liferay.document.library.web	4.0.88		8fd551868d467c06e3f77d70eb6ca083a8bee8c6
com.liferay	com.liferay.document.library.web	4.0.88	jsdoc	f5fa4f1fb0630535f7ff93b8a7be3f1bb74b74ea
com.liferay	com.liferay.document.library.web	4.0.88	jspc	cd1f4b05a8826f6c1cfec1787c8e3ddc615c4279
com.liferay	com.liferay.document.library.web	4.0.89		5e25acf924d764abe7e1dafceb6cf84f13e08a89
com.liferay	com.liferay.document.library.web	4.0.89	jsdoc	84ad22c781763eb41a269d227bf961c9f249700d
com.liferay	com.liferay.document.library.web	4.0.89	jspc	2cc1e511d37c8159936511ff2a73f3cb2338b1d7
com.liferay	com.liferay.document.library.web	4.0.9		dd8fb2f9d1cff7b8c227ea0bae41df99eb609687
com.liferay	com.liferay.document.library.web	4.0.9	jsdoc	7706b13956f6421cbc879b0bcd3cced5ed0c3c73
com.liferay	com.liferay.document.library.web	4.0.9	jspc	1c30d94b14f5af669255bfe66baa645ed9d78f37
com.liferay	com.liferay.document.library.web	4.0.90		ea5bf53f1c9b51557b28e599bf5d6dad15c1c269
com.liferay	com.liferay.document.library.web	4.0.90	jsdoc	fdcf94966690806c6d3a0ac84654256df690308b
com.liferay	com.liferay.document.library.web	4.0.90	jspc	c8434a651a8bb0b7380a74481f04eaaff84b301d
com.liferay	com.liferay.document.library.web	4.0.91		bb68233c2fa23cad32f287ae20d9df485b78f85e
com.liferay	com.liferay.document.library.web	4.0.91	jsdoc	bfd60629dff6b7129102307e964563aa13bcf840
com.liferay	com.liferay.document.library.web	4.0.91	jspc	c519e8d758e1a30de240245274e904667be2770c
com.liferay	com.liferay.document.library.web	4.0.92		83fcad7665ed1063161e8b64a54bc58d0d83a3e9
com.liferay	com.liferay.document.library.web	4.0.92	jsdoc	f66f9c501eee4f235196c11481f094beca868dc1
com.liferay	com.liferay.document.library.web	4.0.92	jspc	286d4a430e20ab72e5f8c97952dfc7145543f139
com.liferay	com.liferay.document.library.web	4.0.93		96de0544f4e64fb3d72a92b14c149a01b2bd5f32
com.liferay	com.liferay.document.library.web	4.0.93	jsdoc	58bc8161a8162f36738c9fcce53268c3986b48f7
com.liferay	com.liferay.document.library.web	4.0.93	jspc	3cdc1d3c841997602f1955661585d669156a0d24
com.liferay	com.liferay.document.library.web	4.0.94		d7c28c9eec32fa0fd82d00e0b734a4ae9f2a5849
com.liferay	com.liferay.document.library.web	4.0.94	jsdoc	d20bcd4a2c52d9a790899bb6f16516ca5f3d0f8c
com.liferay	com.liferay.document.library.web	4.0.94	jspc	367fac0f52da6017143d23168dd644c7d3feffdc
com.liferay	com.liferay.document.library.web	4.0.95		b2bc75dc33827a432770343193044cecb5996230
com.liferay	com.liferay.document.library.web	4.0.95	jsdoc	1c756b8b4379b0cdc202659d9517b89bb2211313
com.liferay	com.liferay.document.library.web	4.0.95	jspc	a41526f8371269f7370ed01bd9e42a8ca84cf71d
com.liferay	com.liferay.document.library.web	4.0.96		2bcaacb4b67a642e706351535021ca67bce96bc1
com.liferay	com.liferay.document.library.web	4.0.96	jsdoc	53c3d1141cf749a86618745c83eb000275dc3d9c
com.liferay	com.liferay.document.library.web	4.0.96	jspc	95db62a2832b5b4a1122421fdee61d74a0d1bc6e
com.liferay	com.liferay.document.library.web	4.0.97		988330103612e40b2f5b7c2c1267c28b92142260
com.liferay	com.liferay.document.library.web	4.0.97	jsdoc	478405530b9163a0e03f1d9d11c8c020a6d6fff1
com.liferay	com.liferay.document.library.web	4.0.97	jspc	e7f760ccc4be8155cbed4d5d68eaa0de2b28d646
com.liferay	com.liferay.document.library.web	4.0.98		d77508c4e6e8d71f07a6aceb180ab8fe8b2138c5
com.liferay	com.liferay.document.library.web	4.0.98	jsdoc	10cfeaeb77a2dada44578dfd83886c2e5192a88d
com.liferay	com.liferay.document.library.web	4.0.98	jspc	8d33751326683adea6f3ef01823d8cd4a2612e4b
com.liferay	com.liferay.document.library.web	4.0.99		78d1c16e93936a70d7dc9ec06f456b2090c2aacb
com.liferay	com.liferay.document.library.web	4.0.99	jsdoc	321ddfca9cb52098f1f104e6126db77a08e782f0
com.liferay	com.liferay.document.library.web	4.0.99	jspc	961e614c5ef92416cf3f03b85b3bc6804cbb6420
com.liferay	com.liferay.document.library.web	5.0.0		d32bd04d410b35e57656c9e3e02358255387083e
com.liferay	com.liferay.document.library.web	5.0.0	jsdoc	e743cfff8f473cc982e534c9ea84d1bbf4ba64c2
com.liferay	com.liferay.document.library.web	5.0.0	jspc	eefc3b78ecde3b1016b0cfffcf497db10a48038e
com.liferay	com.liferay.document.library.web	5.0.1		ee5e5c4edf648c8205e94c3f60fb19b240911674
com.liferay	com.liferay.document.library.web	5.0.1	jsdoc	ea577f0700865f0bfb8a8a9e8d3370543777436b
com.liferay	com.liferay.document.library.web	5.0.1	jspc	31f08450b30a78641d45e1c94597fb448f1feae3
com.liferay	com.liferay.document.library.web	5.0.10		65673b81deac196fe6904c55b336a2552ecf0253
com.liferay	com.liferay.document.library.web	5.0.10	jsdoc	5d377935c8ac8add0b29cd39237f297d09518934
com.liferay	com.liferay.document.library.web	5.0.10	jspc	50fae0f294df705cd5ec9cd47d92cf5873760225
com.liferay	com.liferay.document.library.web	5.0.100		da9b5e4979f17d6651c8335d029e505e4f1623be
com.liferay	com.liferay.document.library.web	5.0.100	jsdoc	e411fa3bffa1a4a6af290e7b55a68e971538da77
com.liferay	com.liferay.document.library.web	5.0.100	jspc	a032be7e16dfd3e00de61afa10533eb254c54db4
com.liferay	com.liferay.document.library.web	5.0.101		7753fd52e1630bb7156e7761f3efd47bb0bc6097
com.liferay	com.liferay.document.library.web	5.0.101	jsdoc	7ef8122b466397d2641ba7b89b54b570b17cee18
com.liferay	com.liferay.document.library.web	5.0.101	jspc	b7a334edd77c85426a5b6c7e680fb181552ae6f6
com.liferay	com.liferay.document.library.web	5.0.102		4fc7a3ee774c96af39180965d65d981d06fcf8f4
com.liferay	com.liferay.document.library.web	5.0.102	jsdoc	7590d36ceb0caa2cbcc7770f8101039fe2307128
com.liferay	com.liferay.document.library.web	5.0.102	jspc	866819aea986d920640eeabdb4cb2b10e5c082da
com.liferay	com.liferay.document.library.web	5.0.103		260b3740c8052c04c4f7f6f49d132215fb3a7ed7
com.liferay	com.liferay.document.library.web	5.0.103	jsdoc	b964b7e827ad48dade60da25f580e6721670bb5c
com.liferay	com.liferay.document.library.web	5.0.103	jspc	ad71f681dfffa5f7d4a255849d7adaf7d3f8a3e8
com.liferay	com.liferay.document.library.web	5.0.104		8139a4676900b2402cc8d7852db3328f0a505e14
com.liferay	com.liferay.document.library.web	5.0.104	jsdoc	c13346d9fad446b7de847635188e8c2891532c0b
com.liferay	com.liferay.document.library.web	5.0.104	jspc	43a07562d6f797a1becfaef9b3dd280709e36752
com.liferay	com.liferay.document.library.web	5.0.105		e762e6db11b6861e4b4335c7d5c3f9217771d482
com.liferay	com.liferay.document.library.web	5.0.105	jsdoc	17aa4d3d12998cb42b7e75914359d32b0d00727a
com.liferay	com.liferay.document.library.web	5.0.105	jspc	92d66ef2234bd313c8dc83c586b4a68ecc746e6f
com.liferay	com.liferay.document.library.web	5.0.106		7c967c04300072b61e3cde75c5a7676c804accad
com.liferay	com.liferay.document.library.web	5.0.106	jsdoc	253534271d486147a5a63804e30fa5a4032bfc21
com.liferay	com.liferay.document.library.web	5.0.106	jspc	8471c3ff3a2c2a53078eb4e6f65230a18b4e72ff
com.liferay	com.liferay.document.library.web	5.0.107		8e7a1779cd151c576bfe3e04e339ee12fb5f7f81
com.liferay	com.liferay.document.library.web	5.0.107	jsdoc	aecba41145b0ee1e3936cbd0d3fa8a2cc4123798
com.liferay	com.liferay.document.library.web	5.0.107	jspc	042e7d6aab014c5dad16183407a21702a6af88de
com.liferay	com.liferay.document.library.web	5.0.108		9de4383d459ec15139974586f7bb8337b05def27
com.liferay	com.liferay.document.library.web	5.0.108	jsdoc	533a8423015c000fa6ad7887d100053611ac3427
com.liferay	com.liferay.document.library.web	5.0.108	jspc	b798d7bb82ea8d5f1fc4c25bc34088be8ced784f
com.liferay	com.liferay.document.library.web	5.0.109		33d5736224e8226b047e91eac1ea4e9d3aaf5d4f
com.liferay	com.liferay.document.library.web	5.0.109	jsdoc	ffb1318327e5be07c831134b97df2c1f2cd95535
com.liferay	com.liferay.document.library.web	5.0.109	jspc	c15ab279dca7b0f1a51fea09d738c8e50e7ab950
com.liferay	com.liferay.document.library.web	5.0.11		7a0438265d7260c9fd3d5544f5c43a6e460fa551
com.liferay	com.liferay.document.library.web	5.0.11	jsdoc	af791c390e2f19cc0424c368a340d9249a51c667
com.liferay	com.liferay.document.library.web	5.0.11	jspc	5c7ac3deb16b0e541a9e4611b01551b52ecae322
com.liferay	com.liferay.document.library.web	5.0.110		b9d5d1dfed473365954fd653435875a1a589e3b5
com.liferay	com.liferay.document.library.web	5.0.110	jsdoc	29d1ac225ae991cd53f753540122c0ff5fe1f921
com.liferay	com.liferay.document.library.web	5.0.110	jspc	b573fff032631a140a35737cdff257a6712e570a
com.liferay	com.liferay.document.library.web	5.0.111		6b477c00b13653d8d6f86fcefafce84dee49efa6
com.liferay	com.liferay.document.library.web	5.0.111	jsdoc	06fb3c8081d10cad9dc26a6d101988f90a3d5c8d
com.liferay	com.liferay.document.library.web	5.0.111	jspc	f38145ff4fc748e76832555cc92536725657d6c3
com.liferay	com.liferay.document.library.web	5.0.112		09693495c932288b62905be524a61c034ee6b022
com.liferay	com.liferay.document.library.web	5.0.112	jsdoc	01780303fca306254e74e8b9070add9ae95384ec
com.liferay	com.liferay.document.library.web	5.0.112	jspc	6a8056e5fea9e7da22ba3e56a8164fcaf4899ff3
com.liferay	com.liferay.document.library.web	5.0.113		82201dfb8db3a4134be00436418fce11fd9e9f91
com.liferay	com.liferay.document.library.web	5.0.113	jsdoc	6bb46446a82abb73f028d41a6339a42bb6e64ce9
com.liferay	com.liferay.document.library.web	5.0.113	jspc	bdbad5c107261987d79a3842575ee24116a0e9af
com.liferay	com.liferay.document.library.web	5.0.114		c6977396a22bacf566afd8a591bd2962fb1499b2
com.liferay	com.liferay.document.library.web	5.0.114	jsdoc	140318ec6207999fe7f8e60cee713f4662bcf01e
com.liferay	com.liferay.document.library.web	5.0.114	jspc	0d272f5315bcef9af7bc74d6023d1d9e6f270dfc
com.liferay	com.liferay.document.library.web	5.0.115		a3f86bb6fcf8742d6ce34bd5d353bed31340c9e9
com.liferay	com.liferay.document.library.web	5.0.115	jsdoc	59ac0512aac3de1c329c206714e4cfc141585a2a
com.liferay	com.liferay.document.library.web	5.0.115	jspc	05a17fc553531f9040e3ce7539d7f53d63ac29b0
com.liferay	com.liferay.document.library.web	5.0.116		f51699780d96758cf3b49907ec713997b960ec20
com.liferay	com.liferay.document.library.web	5.0.116	jsdoc	d7a088a00909e06573898e9fc78c0281cc58dc16
com.liferay	com.liferay.document.library.web	5.0.116	jspc	ba534500bfed01448ec538fabc77088dd01e287a
com.liferay	com.liferay.document.library.web	5.0.117		3f3834a00fe671e7fadfed8e8718357f7cc4c4a7
com.liferay	com.liferay.document.library.web	5.0.117	jsdoc	6a2c82021b5fd21aed203be8cdfd8f07a0057078
com.liferay	com.liferay.document.library.web	5.0.117	jspc	15e50e5ab97536a3d6f343729ea89d26361188fa
com.liferay	com.liferay.document.library.web	5.0.118		05d8899c00d593342d82a1e187246c80e810b4a9
com.liferay	com.liferay.document.library.web	5.0.118	jsdoc	8f471fd6f49e5293abeadd7f584f1b70955a9c35
com.liferay	com.liferay.document.library.web	5.0.118	jspc	42de8ae440dbd2aa8c3de22ed43080017666b46b
com.liferay	com.liferay.document.library.web	5.0.119		7cdb093d281e90dcf659089a2344357f68382891
com.liferay	com.liferay.document.library.web	5.0.119	jsdoc	9076af84f3726a3b23d69d05c40014fb718e5299
com.liferay	com.liferay.document.library.web	5.0.119	jspc	f6ae0a8f14283d529a753db7b6ae3250c60e7603
com.liferay	com.liferay.document.library.web	5.0.12		77852dcd55cad96c07ea012f8a023a640db37932
com.liferay	com.liferay.document.library.web	5.0.12	jsdoc	e6e1b47722205b0f503c9f8eb02ad4c529e57909
com.liferay	com.liferay.document.library.web	5.0.12	jspc	cb930cc4818eea21a1fbdc2584995f5c6566e216
com.liferay	com.liferay.document.library.web	5.0.120		16d937e38e754d446e4050816fa5bdb5c481e437
com.liferay	com.liferay.document.library.web	5.0.120	jsdoc	d5bcdbd887bfa308570160070a6df147a1360143
com.liferay	com.liferay.document.library.web	5.0.120	jspc	8d5dd458ac91aa0dfac1b0b59ef8ec2063ca99dd
com.liferay	com.liferay.document.library.web	5.0.121		fd875984c5dfd28414d33c1494da8513e9d1b863
com.liferay	com.liferay.document.library.web	5.0.121	jsdoc	23c0accecbb3efb31070593b05071d6938decc7d
com.liferay	com.liferay.document.library.web	5.0.121	jspc	bde7c2340a7cc0100c14158faf64836d1a0f891d
com.liferay	com.liferay.document.library.web	5.0.122		63b30a38420ac2db7769ff375927be0e39c939f8
com.liferay	com.liferay.document.library.web	5.0.122	jsdoc	625a528ab6f6b9e176a1153bc92ad4f31f8d2ccc
com.liferay	com.liferay.document.library.web	5.0.122	jspc	a4085771f2657ab31660d1bcb3061c344b9285ff
com.liferay	com.liferay.document.library.web	5.0.123		6b4b18cba0c75d6a686f66a4c137bab535d5a46d
