app.tulz	tuplez-apply_sjs1_3.0.0-RC3	0.3.6		5b9f0db45665932a64306f535a0ad7179757acc6
org.noear	mybatis-solon-plugin	1.6.6-m2		b7d6d42bcd35a7684505488f2ac134a95a950288
org.noear	mybatis-solon-plugin	1.6.6-m3		b2ed5f63c78316451ede2b9eac108fb55803ff4d
org.noear	mybatis-solon-plugin	1.6.7-m1		3c65b1d28b53bc922e6bfb5492f3f464042ed439
org.noear	mybatis-solon-plugin	1.6.8		c626c82c600e261a0a6a861c0738be16ec59c4e0
org.noear	mybatis-solon-plugin	1.6.8-m1		eb3e635419625a266ddc6b5517d266b671448ba6
org.noear	mybatis-solon-plugin	1.6.8-m2		495f16549f68dcf0f7868daf1140f5e26371a59c
org.noear	mybatis-solon-plugin	1.6.8-m3		dbb938ada23c5317c437205c5ee984db487c11ea
org.noear	mybatis-solon-plugin	1.6.9		5453d56ca34a611d1d453416e1246160794a3597
org.noear	mybatis-solon-plugin	1.6.9-m1		35b8d27eeaf6bb56fd66964e2d4d735b6bab1dc3
org.noear	mybatis-solon-plugin	1.6.9-m2		d31bc7c63ee82726b3da58c3129138841932e554
org.noear	mybatis-solon-plugin	1.6.9-m3		20f45edc6435bcb4a6fd9d076038ca7bcfa5c725
org.noear	mybatis-solon-plugin	1.6.9-m4		d4aa7dc376afb42b86af3ec3fd7b9e45bb5d9c77
org.noear	mybatis-solon-plugin	1.6.9-m5		2fe884d9caabda09515e7b85748fa772fdd3c4ef
org.noear	mybatis-solon-plugin	1.6.9-m6		a7197c5211f1fe5f93a001511e34c54407b10e3d
org.noear	mybatis-solon-plugin	1.7.0		1097bd5377732d0c91a4aa5de5c2679d2931901d
org.noear	mybatis-solon-plugin	1.7.1		13a4857277d9f81e63297fd9333a80f0243a5a73
org.noear	mybatis-solon-plugin	1.7.2		1f61821cb6ca3439685e88389ced310d6bcf4ebf
org.noear	mybatis-solon-plugin	1.7.2-M1		17e7dea10614935efae21c76543b959d3a8efe32
org.noear	mybatis-solon-plugin	1.7.2-M2		5c58549a9c26713f78e497047d8c211290425f12
org.noear	mybatis-solon-plugin	1.7.3		8890d0d9767165aa26c9d84570755ba6680f8976
org.noear	mybatis-solon-plugin	1.7.3-M1		672a36dc77325578af30ab68c1a9e7ba7520ec70
org.noear	mybatis-solon-plugin	1.7.3-M2		c8c3678ec4b94f9f273eec57e62b80a3769320fd
org.noear	mybatis-solon-plugin	1.7.4		df2404632cff9ab4be41db742be1d33c15716c68
org.noear	mybatis-solon-plugin	1.7.5		b3c42b42ee7ac8e831541380826f971241d3ecd8
org.noear	mybatis-solon-plugin	1.7.5-M1		c673c5a2a9922c30ae5b5964accfba32cf67510d
org.noear	mybatis-solon-plugin	1.7.5-M2		76076cd92ed49b931526d8502885085fdd02e70b
org.noear	mybatis-solon-plugin	1.7.5-M3		e883d0fc880d25b08c99e1afaf3471b6f456b24b
org.noear	mybatis-solon-plugin	1.7.6		719cc7daa6a973cfb47a29beb3b95dc10f4e9d6c
org.noear	mybatis-solon-plugin	1.7.6-M2		79d1ea6798d3ff9cab38fb76f5c8e3379c1c272d
org.noear	mybatis-solon-plugin	1.7.6-M3		fb3fc5403382eb9309dcf80952c7267a79b69e94
org.noear	mybatis-solon-plugin	1.7.7		de3d4e0a54539156546f903e49bfb28a8fc57ed4
org.noear	mybatis-solon-plugin	1.7.7-M1		055e017e2c16955683ea5cd742453cad3f5b2d4d
org.noear	mybatis-solon-plugin	1.7.7-M2		833a7e4940aa621d6b3a12b737454161e9e65bdf
org.noear	mybatis-solon-plugin	1.7.8		aac379093dd5fe358fb6b0c5471c4a36c532e687
org.noear	mybatis-solon-plugin	1.7.9-M1		534e4c195885904abb7539069bc042775cb5f0cf
org.noear	mybatis-solon-plugin	1.7.9-M2		546500509b1f9911634660436e06fd8e84799fed
org.noear	mybatis-solon-plugin	1.7.9-M3		a38d739d637c85846a70552c0216310067513009
org.noear	mybatis-solon-plugin	1.7.9-M4		b815c96487142be6bd7a5bcf6838cde25584b021
org.noear	mybatis-solon-plugin	1.8.0		9d6d0e96a1bd3144322a7cc5fd13070c57f25b49
org.noear	mybatis-solon-plugin	1.8.0-M1		8818227fd43458d2986a00621e29da7480d356f2
org.noear	mybatis-solon-plugin	1.8.0-M2		d6496b4eaf3df2a9ff7f3bae62e36fd8d579a422
org.noear	mybatis-solon-plugin	1.8.0-M3		d1c9351ededca1ec15f78ee6c9c92c00fe2de570
org.noear	mybatis-solon-plugin	1.8.0-M4		fe357d04b87ef6d6ab5e5b2ac5fb7ec842ee4ea6
org.noear	mybatis-solon-plugin	1.8.0-M5		e51d457e87576199ea388a1ced493abf462b671c
org.noear	mybatis-solon-plugin	1.8.0-M6		eb1a95271172df06cdcbfaafee25ab1d1602cb2e
org.noear	mybatis-solon-plugin	1.8.1		39563c59cbc7dc21bc731ef2e20c66f73110f990
org.noear	mybatis-solon-plugin	1.8.1-M1		edf353a0a4eebb047b544aa7f48783827f5acd9b
org.noear	mybatis-solon-plugin	1.8.1-M2		6216ee57f4561ea50d302bf5144e33cf5fee9437
org.noear	mybatis-solon-plugin	1.8.2		b9daea757f7171b60ec314956fce6124cd93547d
org.noear	mybatis-solon-plugin	1.8.3		f1a49d80208815d6cae9a9a3a3733e14d0d33a6e
org.noear	mybatis-solon-plugin	1.8.3-M1		4dc1b281297835dd5c26bc02117a510bdbd9657c
org.noear	mybatis-solon-plugin	1.8.3-M2		8ba659081b6ff15e1be3093fc9e019a6cb7bbf4d
org.noear	mybatis-solon-plugin	1.8.3-M3		cc31df27573f114e199b38d5e5e2011c396b0542
org.noear	mybatis-solon-plugin	1.9.0		47d997f2ec734258a0105f7fcd4e8ab3a6cb3410
org.noear	mybatis-solon-plugin	1.9.0-M1		d69d130153062fb1e51bd3903cb578fa4d09a8fc
org.noear	mybatis-solon-plugin	1.9.1		bbcc508e8f6ad41d9710336165696a289704eaac
org.noear	mybatis-solon-plugin	1.9.1-M1		eaba446d8e11c8969a5a298d5dd3049145b690b1
org.noear	mybatis-solon-plugin	1.9.2		863eea900dde3e7cf7c23257fd2a201e585b8acd
org.noear	mybatis-solon-plugin	1.9.2-M1		d5f49a06a6cf38a7ccf184e8a167300b3098a264
org.noear	mybatis-solon-plugin	1.9.2-M10		bf5eea0a2ce9b1aaa83aa51379e39f300263beff
org.noear	mybatis-solon-plugin	1.9.2-M11		2e0d8300209535da1e5e470254939ca8f51b585e
org.noear	mybatis-solon-plugin	1.9.2-M12		6c2d4bca3ccc5121a89e118477f2ca36006b5e84
org.noear	mybatis-solon-plugin	1.9.2-M13		2a60db0d6df0cd137ba4b6044b822cb980dfa166
org.noear	mybatis-solon-plugin	1.9.2-M14		79808f3d0031b619550e7f568da91de57f122bfb
org.noear	mybatis-solon-plugin	1.9.2-M2		f54b2ae8c1b8641d7c42f084ad3bc37ab0f9bc73
org.noear	mybatis-solon-plugin	1.9.2-M3		b1e0b428fe9ba629435e660e02bfac11c3d5cea1
org.noear	mybatis-solon-plugin	1.9.2-M4		beebf2339cfaf983efe1e1c2723fbbd70d9c0af0
org.noear	mybatis-solon-plugin	1.9.2-M5		ff436f42f44d4e92c069071acdb4e442141f1dac
org.noear	mybatis-solon-plugin	1.9.2-M6		c9dc10273550e071f33e353bfe67d0cdc453e269
org.noear	mybatis-solon-plugin	1.9.2-M7		c581c88a1de575fe95e291c598ae96295e0f13ae
org.noear	mybatis-solon-plugin	1.9.2-M8		28e7fc1674c24e0fb182801a65ab75507081f310
org.noear	mybatis-solon-plugin	1.9.2-M9		55dfe1ef2c84b3354e79e2ac2085f9a5ddd3fc32
org.noear	mybatis-solon-plugin	1.9.3		15f9e4a3f37e3f8e8d9cb32c9fdfa31442ef9b1b
org.noear	mybatis-solon-plugin	1.9.3-M1		a86de91899418bca3a0ea69a7f168b078087d783
org.noear	mybatis-solon-plugin	1.9.3-M2		5763f7675af1157fa4da934d0ab84959492dbc1b
org.noear	mybatis-solon-plugin	1.9.4		5c008dbb3d13656109cc49f49fa9ccad9b5e3189
org.noear	mybatis-solon-plugin	1.9.4-M1		c950fdd381a4f959a8441199f3ccd60362711120
org.noear	mybatis-solon-plugin	1.9.4-M2		73aa8da19d0df094f3a7b7ab8f5e9557e8a93a9e
org.noear	mybatis-solon-plugin	1.9.4-M3		33143ee40de54b231f362613ec72f100debb6755
org.noear	mybatis-solon-plugin	2.0.0		f75743a4446787462ee5cb8c9999b97d1f6ca817
org.noear	mybatis-solon-plugin	2.0.0-M1		f83c7445afc428adb3bff7bc98d341c04f75c4c1
org.noear	mybatis-solon-plugin	2.0.0-RC		84406b0c7c53dbe1636d07ab2c74a97a70474466
org.noear	mybatis-solon-plugin	2.0.1-M1		89cd0f3b7e34a5550aece34e576711d1f491b221
org.noear	mybatis-solon-plugin	2.0.1-M2		ccfcc4ac7d93364571c46fd57eaac832f1d1de34
org.noear	mybatis-solon-plugin	2.1.0		f65d060b64c9a946d7ff780be225d38d20348d0f
org.noear	mybatis-solon-plugin	2.1.1		8661b50e00d6577789b10b21de680824b2a3b2d0
org.noear	mybatis-solon-plugin	2.1.1-M1		fbb25b2fcda2b985b7982fa310d16e97cd12e0bd
org.noear	mybatis-solon-plugin	2.1.2		2f8f131db81e08be2791bba9ec5e6ca5a73af094
org.noear	mybatis-solon-plugin	2.1.3		fa8102aacfb6ac07d07b016eea066cc65d29692a
org.noear	mybatis-solon-plugin	2.1.3-M1		5c91fc46963dab99f5387a13a432e767186a9117
org.noear	mybatis-solon-plugin	2.1.3-M2		61ddea190a1ccc62ebc189db4987cc64a9464548
org.noear	mybatis-solon-plugin	2.1.3-M3		9bd564aba3bcf9621825b07dc99484fb82b51085
org.noear	mybatis-solon-plugin	2.1.4		2e91d17aa539716b8352c6c7aa6dfc858a3a763d
org.noear	mybatis-solon-plugin	2.1.4-M1		fac973dda62a99312aee3ef57c4234cee20b53e8
org.noear	mybatis-solon-plugin	2.1.4-M2		2070ac8118cf47630b143bb7871212212cd41ef1
org.noear	mybatis-solon-plugin	2.2.0		2fd0a9cf9417782dfd149782b48b5d0c266c9695
org.noear	mybatis-solon-plugin	2.2.0-M1		7c9c9713153b919b436ca8d7281793c7aad33e8f
org.noear	mybatis-solon-plugin	2.2.0-M2		3c813db21c33f9f41540bd43c4ace20d446cc252
org.noear	mybatis-solon-plugin	2.2.0-RC		4fdbc8d99659cb3a8528a3128ba2b136fd9b2071
org.noear	mybatis-solon-plugin	2.2.1		c7f29f98322a6f460ed9079357e289a093465e2d
org.noear	mybatis-solon-plugin	2.2.10		13d395f9b52025d71ff90e51a71f58f7b0ed5792
org.noear	mybatis-solon-plugin	2.2.11		24ca079614b97efee3998cf2c1dbcc0f8e7c88a4
org.noear	mybatis-solon-plugin	2.2.11-M1		2e50c183c02d9a29a14d59a6eb2437c7626179df
org.noear	mybatis-solon-plugin	2.2.12		2209a76e8665843f05269d20e37814dc629f3a13
org.noear	mybatis-solon-plugin	2.2.13		dbf995b59300999ed7c3a48a5a64f458b350b8b1
org.noear	mybatis-solon-plugin	2.2.14		4d828a1a2d936b0d7f9326942d383801c222ed4d
org.noear	mybatis-solon-plugin	2.2.15		3b04070aaff0858058807fc34d6a1f5f16ba98a1
org.noear	mybatis-solon-plugin	2.2.16		23ef21047ec26a6bf64644f5a1906d568b92b515
org.noear	mybatis-solon-plugin	2.2.17		284a4e46005bad7bd093395e3a5a435b680b9f7f
org.noear	mybatis-solon-plugin	2.2.18		a37423eaadd22d35eea74707ac253f1db25df9cf
org.noear	mybatis-solon-plugin	2.2.19		155bb67ecc6f902ee820e44f294d6c952502e4b7
org.noear	mybatis-solon-plugin	2.2.2		d7e96803ab70b259f79298b5a513e70c3ad486aa
org.noear	mybatis-solon-plugin	2.2.20		4c1f3a830c48e75abd8450745d6a918f737e3ba8
org.noear	mybatis-solon-plugin	2.2.3		429f08a0744777e08445f77de8ccc76bd3da6a3a
org.noear	mybatis-solon-plugin	2.2.3-M1		3b95ff85cefbaa1e559728beaa61239a31c89c05
org.noear	mybatis-solon-plugin	2.2.4		b6683e7faa48430bb62243e920a35e9931a83308
org.noear	mybatis-solon-plugin	2.2.4-M1		3f9162dd4d2f05fe14436addaafb1350f579424c
org.noear	mybatis-solon-plugin	2.2.5		bd9ad72a719feeac9141c3d4a55276126810eba7
org.noear	mybatis-solon-plugin	2.2.6		f4b6907d7c0aee2d9fbf267c8a5cc9c41f31dbcd
org.noear	mybatis-solon-plugin	2.2.7		bfb6052a9e61d71ec821a8a9a1d191e070d4aa11
org.noear	mybatis-solon-plugin	2.2.8		8fc7677e0ca50a574e427614c1c544cd53ca6b18
org.noear	mybatis-solon-plugin	2.2.9		5b31e13d40b6df29c0e2f0bcae529cbbb2a46b16
org.noear	mybatis-solon-plugin	2.3.0		4775dea0168526d677657cb27e15ab9b4e416324
org.noear	mybatis-solon-plugin	2.3.0-M1		00bd8a9e6c84cbf3f15438abbd5b912e0bcaeecc
org.noear	mybatis-solon-plugin	2.3.0-M2		cfdb38544ad2fe12eeb5c5ead6fdc9afa676b1a2
org.noear	mybatis-solon-plugin	2.3.1		abc1055e6e1704e5f615a21bcbbcedd8975f7e01
org.noear	mybatis-solon-plugin	2.3.1-M1		117719d5ab4f9354b947eeccbadd4cd5521ec4a5
org.noear	mybatis-solon-plugin	2.3.1-M2		b1b961b5c777786e5259e2dd2fdcd5ba2e7287c6
org.noear	mybatis-solon-plugin	2.3.2		315ef9d03b66f72812def4293f1358ceecea0e7f
org.noear	mybatis-solon-plugin	2.3.3		d98685fa47afa851402130a4ad1d237e3bb97c4e
org.noear	mybatis-solon-plugin	2.3.3-M1		79288fa278d530bcd4b0e25644742d6609677dc1
org.noear	mybatis-solon-plugin	2.3.3-M2		a9d2be2d32018d676eb31c4a3344c29b854e09d6
org.noear	mybatis-solon-plugin	2.3.3-M3		e49a28de3f76ee49dbeebfe8510a606284057e81
org.noear	mybatis-solon-plugin	2.3.4		59212c4c678d4c9487add5ea69d4e53c751a35da
org.noear	mybatis-solon-plugin	2.3.4-M1		e948d6a7385fe65b3880ad0720c47c95f51ac49b
org.noear	mybatis-solon-plugin	2.3.4-M2		98888c6ecb504d5aa8a76319b36ab47fec7e6f01
org.noear	mybatis-solon-plugin	2.3.4-M3		8c0760639fbeb0f43d576d5833150d67be595b60
org.noear	mybatis-solon-plugin	2.3.5		3479db318f4aeda473529f749c4e6d4796e08eb0
org.noear	mybatis-solon-plugin	2.3.5-M1		feb356736cd92be02f39c342884537db55d67195
org.noear	mybatis-solon-plugin	2.3.6		669ec5de79e909d6151218662405e0310298db8c
org.noear	mybatis-solon-plugin	2.3.7		2f7f4e4cb2a1bcfa8255870202787222753893c2
org.noear	mybatis-solon-plugin	2.3.7-M1		91341f267ab49d81265377f63761146531064ad3
org.noear	mybatis-solon-plugin	2.3.8		1fbfb74927e65b68634f2e528bc13669def2f64c
org.noear	mybatis-solon-plugin	2.3.8-M1		935f31105bffc32ebd98c412cccab4ff92a0f5cc
org.noear	mybatis-solon-plugin	2.3.8-M2		127f75ac807bc16df8fcf17a9a8ad3935a2253ae
org.noear	mybatis-solon-plugin	2.3.9-M1		4c95960f0657f35f730605065bdabd8f158c6e03
org.noear	mybatis-solon-plugin	2.4.0		29a0fcae55933e709a94447ab13ccd4261ce6fad
org.noear	mybatis-solon-plugin	2.4.0-M1		8f6cd9fcb9a7a45fd77a09cb93a9aa4b428a583a
org.noear	mybatis-solon-plugin	2.4.0-RC		66cdd3431e0dfd77cb17d2b11ea3d676b97489cb
org.noear	mybatis-solon-plugin	2.4.0-RC2		37a341292cda29e1420cfab100f1cf883cbe7a30
org.noear	mybatis-solon-plugin	2.4.1		a81c6b0f7cf5e940f5a67ba727a97282abf6a3eb
org.noear	mybatis-solon-plugin	2.4.1-M1		748f0a95e01a0e22e539c428aa9d20c7d67d9887
org.noear	mybatis-solon-plugin	2.4.1-M2		1799e75327675dea3a13dc1e76beb46fd518af18
org.noear	mybatis-solon-plugin	2.4.2		5769b7d2bf925311c88e0a075dcc8ee0dc2e1729
org.noear	mybatis-solon-plugin	2.4.2-M1		e48060b7ba4d763bd7778e1939c9e100b2cc3db4
org.noear	mybatis-solon-plugin	2.4.2-M2		2a2a66800ce38a9e3b552e85ad4ae65105189a97
org.noear	mybatis-solon-plugin	2.4.2-M3		67402c83cdf7a2aedbbd91c3ec584109bcf65a9f
org.noear	mybatis-solon-plugin	2.4.3		c2f7e006411515c2be16bc20d39769d81c271634
org.noear	mybatis-solon-plugin	2.4.3-M1		82590be5eace9b7634eba0e5049dc5c6f2cfb405
org.noear	mybatis-solon-plugin	2.4.3-M2		d831183d46241cdf9b74bbda2206aa13bb1ff13b
org.noear	mybatis-solon-plugin	2.4.3-M3		beff952221b1df662fb0cc84b2f0c41b006697b3
org.noear	mybatis-solon-plugin	2.4.3-M4		c73d47d73a1b1469f39b8c083fa836d820795112
org.noear	mybatis-solon-plugin	2.4.4		e2eb1be4ecaa7c11be4d2a957248f1de87abc135
org.noear	mybatis-solon-plugin	2.4.4-M1		1d7cea205616f2f1acc7f97f036f989116818642
org.noear	mybatis-solon-plugin	2.4.4-M2		170aae8649cd93b8b3c84d9349ba2f32397b4d3b
org.noear	mybatis-solon-plugin	2.4.4-M3		10ae24df9a9a012bff661fe3557a0c07fba7d1b8
org.noear	mybatis-solon-plugin	2.4.4-M4		36f91b9b090164478528017ec4041e5f5b17748b
org.noear	mybatis-solon-plugin	2.4.4-M5		bba42795cee0f70da94d12789eee465551a40dc3
org.noear	mybatis-solon-plugin	2.4.4-beta1		fa7f0c302d7740f1b6c8ee66abefba9c456e4162
org.noear	mybatis-solon-plugin	2.4.5		0fa2012d53b6646e14604ee1b35201422e2d7d97
org.noear	mybatis-solon-plugin	2.4.6		166e3800b64f8c0066addbcbe164a843700a0fb1
org.noear	mybatis-solon-plugin	2.4.6-M1		20625f46c848bfd0d3260a3d9cf3d0db3978d8fe
org.noear	mybatis-solon-plugin	2.4.6-M2		62802ce2f100a1949bf32cf3456f254bd6065bd6
org.noear	mybatis-solon-plugin	2.4.6-M3		4318c3b1fda54452acf40e61e563165e03a1d1d3
org.noear	mybatis-solon-plugin	2.4.6-M4		6ca36d791ed4bc5a3d4a55e5b0f48dad3c7e92b7
org.noear	mybatis-solon-plugin	2.4.6-M5		fb788ea1f1565b6fb9f0ef8262e4707ca81cf591
org.noear	mybatis-solon-plugin	2.4.6-M6		c2aedb93adb4d3c8fb5030530456b3fc5ff14316
org.noear	mybatis-solon-plugin	2.4.6-M7		f13d74cb1b9e02a595f6207e55ff989d4cc3519b
org.noear	mybatis-solon-plugin	2.4.6-M8		46a380db91bda5a2728c542540a9428fcac65997
org.noear	mybatis-solon-plugin	2.5.0		c0fbc0b38c72bad6c414aecdb8e9854848e9c061
org.noear	mybatis-solon-plugin	2.5.0-M1		d35f26c49fee8801c2fa2789d11775496e2834df
org.noear	mybatis-solon-plugin	2.5.1		6c07e9117c6716f2a0f54925ce5da2a834f99975
org.noear	mybatis-solon-plugin	2.5.10		74304e57b745846842698b4fe71ee1d66134318d
org.noear	mybatis-solon-plugin	2.5.11		5782696b1717d5f89029252c08d54da1b907a826
org.noear	mybatis-solon-plugin	2.5.11-M1		48fd829d23cf857026e731ff9e9c1391e0ff7fe2
org.noear	mybatis-solon-plugin	2.5.11-M2		4e1f6b9bfa6e1a512d28b895a1eb5e97301a64af
org.noear	mybatis-solon-plugin	2.5.11-M3		67ad09ea0f411124c5f8c063f04be55abb96fe78
org.noear	mybatis-solon-plugin	2.5.11-M4		f3ef2141cf75c2d2e6eafada7f18dc3f98a6bee6
org.noear	mybatis-solon-plugin	2.5.12		03eb52abda31d1b666707b87379eb3695eabfcc4
org.noear	mybatis-solon-plugin	2.5.12-M1		71b46bc58f195ebd7085e478298a1cd41a1f8407
org.noear	mybatis-solon-plugin	2.5.12-M2		eb08078d1cd7cd6fab9768bcee51a5a3e2aef10e
org.noear	mybatis-solon-plugin	2.5.12-M3		0092792f85efec21b29597314d7eae6d3abaee38
org.noear	mybatis-solon-plugin	2.5.2		7f5463c73f168b640987688208a0cb6fef1e3ead
org.noear	mybatis-solon-plugin	2.5.3		60f8ee016f3aa10d2bce70b0984972271736fd82
org.noear	mybatis-solon-plugin	2.5.4		89cd8a34ce79f98654a775aee5a55e012a5dc946
org.noear	mybatis-solon-plugin	2.5.4-M1		e7262beafd5f83175c5d90f9ab8edfcbf75099b1
org.noear	mybatis-solon-plugin	2.5.4-M2		ab9386f25becaaf23cc8837391322a300cc496e2
org.noear	mybatis-solon-plugin	2.5.4-r2		7974ecd1b6decebad1410256569489ba182405bd
org.noear	mybatis-solon-plugin	2.5.5		ba876bb0b81b5b31e1afd7e2128c1b88f1345e64
org.noear	mybatis-solon-plugin	2.5.5-M1		f844a422fc16f3ec0380643945d9b5fbe0c699fd
org.noear	mybatis-solon-plugin	2.5.5-M2		078ce462fd19270f94ae5e3ec932155883a753e5
org.noear	mybatis-solon-plugin	2.5.5-M3		11f0d6322f173f88b7520f95c578bab8f2c978c3
org.noear	mybatis-solon-plugin	2.5.5-M4		21d43a912947af398e779f0e8757ba35052e31df
org.noear	mybatis-solon-plugin	2.5.5-M5		d39acf43363faaf8030590b6329e490eb72e2641
org.noear	mybatis-solon-plugin	2.5.5-M6		cc97054f8e785c09a54c365540127be899501007
org.noear	mybatis-solon-plugin	2.5.6		71371a2ba431f73f61dd2e64476f31ef3414c5fa
org.noear	mybatis-solon-plugin	2.5.6-M1		214db6f47731cea81acf15d1c440c0e65fed75d8
org.noear	mybatis-solon-plugin	2.5.7		11943959f2e9f8783d3554513babc416d03241ea
org.noear	mybatis-solon-plugin	2.5.7-M1		7cece9ba29178da17ffd9085d7fafd220a19309d
org.noear	mybatis-solon-plugin	2.5.7-M2		fb5dc995db67d84e2acfa5654e4ef4f37ff009f8
org.noear	mybatis-solon-plugin	2.5.7-M3		3a1c8567ce3c66f78e4811991d603082698b398b
org.noear	mybatis-solon-plugin	2.5.7-M4		eb5e711cff88dfd1ff8f02f7b042c0e67393a6d8
org.noear	mybatis-solon-plugin	2.5.7-M5		7ee33d67d465f26ca6ee14125c892c102a4f5501
org.noear	mybatis-solon-plugin	2.5.7-R1		9452a7fe77bb31a4ab442ffba62a2512f910faf1
org.noear	mybatis-solon-plugin	2.5.8		4d8e689e00f1969e4459f2a93adfea1191d66241
org.noear	mybatis-solon-plugin	2.5.9		85003956fa843a2a6a39d3ccaa553400f41d211a
org.noear	mybatis-solon-plugin	2.5.9-M1		97689df7046888a1a6944a590e15c5455cd8a693
org.noear	mybatis-solon-plugin	2.5.9-M2		9b005b0095a6930fb3c4af8f18516eb8d374d20a
org.noear	mybatis-solon-plugin	2.5.9-M3		bf7056337f9b23fa77c5029a497617d95c4ce229
org.noear	mybatis-solon-plugin	2.5.9-M4		d45a7aac6b3f06dfcd22985a6f8671c60b5097f5
org.noear	mybatis-solon-plugin	2.5.9-M5		fadfbdd9e504c6b0c003db1766f7fa02267c31c4
org.noear	mybatis-solon-plugin	2.5.9-M6		59533b21e4f733fcebca35170093614ad769c9a1
org.noear	mybatis-solon-plugin	2.5.9-M7		efbe84613b2814c8222256683910eee6ef719c52
org.noear	mybatis-solon-plugin	2.6.0		6a8a71e3222699634498b5bd1da30c1ddfd62cee
org.noear	mybatis-solon-plugin	2.6.0-M1		06a258fb506f68471be50619fd9c8394297a5891
org.noear	mybatis-solon-plugin	2.6.0-M2		65183b8e72e7f2af703848eebd034e36bcb191e7
org.noear	mybatis-solon-plugin	2.6.0-M3		7aa59f45da6eead0263d86c442c72e41732b07e1
org.noear	mybatis-solon-plugin	2.6.1		f68678522f1a53bc14fb124c93b199c256808a26
org.noear	mybatis-solon-plugin	2.6.1-M1		cfaa021ba7aeb6f23cf951131227ae3a9c12d841
org.noear	mybatis-solon-plugin	2.6.1-M2		f80ea85d66c906b63afb25f5afebaf0966e92382
org.noear	mybatis-solon-plugin	2.6.1-M3		e0057dc49c9131aa3c7980a94747d2572de61c81
org.noear	mybatis-solon-plugin	2.6.2		36355c4fde73db2a0ab03017b6751cc63ab00bec
org.noear	mybatis-solon-plugin	2.6.3		18ac0ab4572644840992bbf7b3d4afe7635e8850
org.noear	mybatis-solon-plugin	2.6.4		f5c970b4410da01b582662630b5dba3daa277304
org.noear	mybatis-solon-plugin	2.6.5		99f9e2a1e82662ce7bcd9c76d5f8e2cf85c647e9
org.noear	mybatis-solon-plugin	2.6.6		648fb9b7f75d1325730ba809c2cb0b78de1ec31b
org.noear	mybatis-solon-plugin	2.6.6-M2		5cff2a44ea535c52c91fbc2d5fc9bb30ef3fe106
org.noear	mybatis-solon-plugin	2.6.6-M3		d42ae4d33a65d51ca0ce8bcdf776f021370e706d
org.noear	mybatis-solon-plugin	2.7.0		b050e91d46ad4b83609aba92839d451586cade5a
org.noear	mybatis-solon-plugin	2.7.0-M1		a1c70e4e1e50578f013d3c01e77f7d5069dabcb8
org.noear	mybatis-solon-plugin	2.7.0-M2		3b02435cb82f29faf7f0534713eb2bcd55b406dc
org.noear	mybatis-solon-plugin	2.7.1		7b55906cf65c587cb5c1dabe49a688cae89cece3
org.noear	mybatis-solon-plugin	2.7.1-M2		57c863fac0d9bc72f25345ec2fcf9804fc783794
org.noear	mybatis-solon-plugin	2.7.2		ff831a8c95310df486acb012a655bce9a7ca9ae8
org.noear	mybatis-solon-plugin	2.7.2-M2		09cd75b8419a7bc9479638af63adf77a6e137443
org.noear	mybatis-solon-plugin	2.7.3		9c786a22b0f6b206b6172b627a545a1d90fb26d9
org.noear	mybatis-solon-plugin	2.7.3-M2		2ac7d2330c21a9e39d81e74f3d1a09c3e974b4bd
org.noear	mybatis-solon-plugin	2.7.4		74137dc60beaea1b6b8ae74364e6b343852a87da
org.noear	mybatis-solon-plugin	2.7.4-M3		ca68bc24de0ff162ff1332b24653fb115c17c317
org.noear	mybatis-solon-plugin	2.7.4-M4		0a6c848a23f440708074220f45aa7dd64c78702a
org.noear	mybatis-solon-plugin	2.7.5		332de2aa80b64d2eebcec662fbe86cf89fb838e0
org.noear	mybatis-solon-plugin	2.7.6		dd018f9f6b1afc0f89e6be899379394e9301ee55
org.noear	mybatis-solon-plugin	2.7.6-M1		998b22a42db8b9b465101f45942ccaaa9f275a18
org.noear	mybatis-solon-plugin	2.7.6-M2		1ffd92015d8d52fc88bec6ff4f624678eef7ddaf
org.noear	mybatis-solon-plugin	2.7.6-M3		310a2b6738e4fef9203e56852b0361c7b43aaadb
org.noear	mybatis-solon-plugin	2.7.6-M4		09de8819ea9bd77002311adc96c6ae6a899ece15
org.noear	mybatis-solon-plugin	2.7.6-M5		248714932b03bf0fc21b6590ab568552174663db
org.noear	mybatis-solon-plugin	2.7.6-M6		2c95d3ef906c8777810bad1cc3e7e87df4f58da5
org.noear	mybatis-solon-plugin	2.7.6-M7		63fb086a9087cbed0f282e2d43b4aa04650ef926
org.noear	mybatis-solon-plugin	2.8.0		679e3246d9db62f09d1633f1574d0019ad125d54
org.noear	mybatis-solon-plugin	2.8.0-M1		f50909f6d0ceaabf4dcab8f8014b936e11bb6d62
org.noear	mybatis-solon-plugin	2.8.0-M2		a51bbb8c045fc49040ecbd34a27da8b586881bb2
org.noear	mybatis-solon-plugin	2.8.0-M3		97fdf5cf54b9d8e08e0f3153d6c1838f229bd935
org.noear	mybatis-solon-plugin	2.8.0-M4		312d17e50693e848acfb800c13c17db6badfaf58
org.noear	mybatis-solon-plugin	2.8.0-M5		64b4b324bb99e360f348dd255c6be2f20cb7f8bd
org.noear	mybatis-solon-plugin	2.8.0-M6		1f2bf08d1fe9d8283ba9d206b6aa99420bde0b48
org.noear	mybatis-solon-plugin	2.8.0-M7		27f5779fd9afa76e7932c1a86e7a8cab8470ee36
