be.atbash.jakarta.config	config-parent	1.0.0		N/A
org.flowable	flowable-cmmn-rest	6.4.1		8ee5f2300ac6fc19d4ffca37266d8e515eac936f
org.flowable	flowable-cmmn-rest	6.4.2		e0a52a4e2b283cd528fac65080da559413e3881b
org.flowable	flowable-cmmn-rest	6.5.0		e6279f3a0b1fba26aea3a4b68576d96448c40a0c
org.flowable	flowable-cmmn-rest	6.6.0		1f1160742f506d13a626703a7b4ad06714fafe0a
org.flowable	flowable-cmmn-rest	6.7.0		96b4e048f58c34f63c7b9bb46d2323fb06bc1ca9
org.flowable	flowable-cmmn-rest	6.7.1		782c85fd07c740e38631ed5de7b71295f536cfba
org.flowable	flowable-cmmn-rest	6.7.2		f2ae2e4f7518034f490231958539203601493546
org.flowable	flowable-cmmn-rest	6.8.0		1b67a19ad196d56cbb0d61209465740f3638d88b
org.flowable	flowable-cmmn-rest	6.8.1		f7ffa1ec923f96ed6ecc62e4a50a0b2ca73e36e9
org.flowable	flowable-cmmn-rest	7.0.0		3b5174d2b476bd638abe5bbcac0dbc84746614dd
org.flowable	flowable-cmmn-rest	7.0.0.M1		5aecfd3c3b4221efd1122753ef074249aaf1e332
org.flowable	flowable-cmmn-rest	7.0.0.M2		1a1b8f2024b87beaf2ada6a516849685eef90bf9
org.flowable	flowable-cmmn-rest	7.0.1		3dde274b4ef69151833d9bed5c2be0170c64aff5
org.flowable	flowable-cmmn-rest	7.1.0		41e4ede8f27a3088698a000ecc557d03463ffa5a
org.hibernate	hibernate-search-integrationtest-osgi-features	5.0.0.Alpha4		N/A
org.hibernate	hibernate-search-integrationtest-osgi-features	5.0.0.Alpha5		N/A
org.hibernate	hibernate-search-integrationtest-osgi-features	5.0.0.Alpha6		N/A
org.ibissource.ibis-adapterframework-akamai.7.0-RC3.org.ibissource	ibis-adapterframework-webapp	7.0-RC3		N/A
org.itxtech	mirai-console-loader	1.2.0		89400681fb3826e2a8817725b9578c8382ac831b
org.itxtech	mirai-console-loader	1.2.1		2ae2ee5a7d85251a9a22c0fa8436930d7476a1e8
org.itxtech	mirai-console-loader	1.2.2		80cb90fad2339348c7a7298f848fdf5f6550806e
org.itxtech	mirai-console-loader	1.2.3		9f9722c61c289d96a9599662900e3f4b6c030575
org.mobicents.eir.docs	mobicents-eir-docs-sources	1.0.10		9b717fad37b200f65b17f7c86faa975ae081281e
org.mobicents.eir.docs	mobicents-eir-docs-sources	1.0.7		dbe6af92c72f6ae62bd88966e39d4656fcf53a25
org.mobicents.eir.docs	mobicents-eir-docs-sources	1.0.8		fe7daa3e38175119eb03cedb17b7a8aca033a6fa
org.mobicents.eir.docs	mobicents-eir-docs-sources	1.0.9		ae915733101ef8507210fd55a7a8f4befe3068ee
org.mvnpm	os-tmpdir	1.0.2		2f80173b79a3ff55c5b45167e94b4b124ad456ca
org.netbeans.modules	org-netbeans-modules-junit	RELEASE100		09a4808a4f6757f5f935719f86f2af4b103e08cf
org.netbeans.modules	org-netbeans-modules-junit	RELEASE110		895e9f963fe09d53d962e40ab2f1a1c7908a3a99
org.netbeans.modules	org-netbeans-modules-junit	RELEASE111		4f51c9e19bc86fa40297786f4603ab44bde119fd
org.netbeans.modules	org-netbeans-modules-junit	RELEASE112		bc24adfb50dfe151d97873b114e6c4949a66ec82
org.netbeans.modules	org-netbeans-modules-junit	RELEASE113		951bf80847ac74ea0cbce558b1b2f8a76ed0339a
org.netbeans.modules	org-netbeans-modules-junit	RELEASE120		a800ac28846de73c1501d16254d6a8dd3a38a67f
org.netbeans.modules	org-netbeans-modules-junit	RELEASE120-1		6d17709b290a4f9c40dab39d08c4f7d244a3f9db
org.netbeans.modules	org-netbeans-modules-junit	RELEASE120-u1		64cd30982fc297acf8685403262d98487d784959
org.netbeans.modules	org-netbeans-modules-junit	RELEASE121		6739bad404e719aa2ff314a04ca85905c44caa66
org.netbeans.modules	org-netbeans-modules-junit	RELEASE122		ccf93abc10f26216c8d69a2c3e0eb90cf4fd19e5
org.netbeans.modules	org-netbeans-modules-junit	RELEASE123		0b2607f2af87ebffa0887d1ccddb5d8c55c55cf1
org.netbeans.modules	org-netbeans-modules-junit	RELEASE124		175584039d261ce0e31de2866c3019d7b5b7f5c2
org.netbeans.modules	org-netbeans-modules-junit	RELEASE125		e294c071b2a917f21fd8e11d1fb9e305874ba796
org.netbeans.modules	org-netbeans-modules-junit	RELEASE126		71d75c4d5d1072c029e128cda88bb857599efb1b
org.netbeans.modules	org-netbeans-modules-junit	RELEASE130		4ef0de60095d218e16a162416f166a7437c287e2
org.netbeans.modules	org-netbeans-modules-junit	RELEASE140		ee8c44248fe11ece82daffb2ace19a31bb8b1919
org.netbeans.modules	org-netbeans-modules-junit	RELEASE150		7bf1fdb5117cd76e7dc45e0cc522c6dc1e45e302
org.netbeans.modules	org-netbeans-modules-junit	RELEASE160		e33e7711d5f3e79dec177217992a020033f98bcf
org.netbeans.modules	org-netbeans-modules-junit	RELEASE170		5706cb4a7f892a2f65a8dd18540d8e2b3d77a894
org.netbeans.modules	org-netbeans-modules-junit	RELEASE180		d63fcd906b8d01da3c03858417f2de1551c5dca3
org.netbeans.modules	org-netbeans-modules-junit	RELEASE190		833dd749654809c67a0b64733aa5f75c07126709
org.netbeans.modules	org-netbeans-modules-junit	RELEASE200		c3e07822d3b13276cb01b19cba28c76191e80fd6
org.netbeans.modules	org-netbeans-modules-junit	RELEASE210		700353b2ff5e0d44bdef1b0ec34be607edc0ffec
org.netbeans.modules	org-netbeans-modules-junit	RELEASE220		c772ac612d17028e46ec426f64fc5398ba31dec9
org.netbeans.modules	org-netbeans-modules-junit	RELEASE230		f5d4a566bb87291cee8b6657f6ffd9d60d6a7448
org.netbeans.modules	org-netbeans-modules-junit	RELEASE240		db1188323089948c37c3aa65b65ced48609f8bf7
org.netbeans.modules	org-netbeans-modules-junit	RELEASE250		fe53ec58e9c7f2e6694b7373f28d1a17ada8f36e
org.netbeans.modules	org-netbeans-modules-junit	RELEASE90		e1f4a9c483cdc8a3aa681369cb64bb42df7a13da
org.openani.mediamp	mediamp-compose-iosarm64	0.0.10		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.10	metadata	1af52d3dd3751ea6ef0a4dac956c594204c3d265
org.openani.mediamp	mediamp-compose-iosarm64	0.0.11		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.11	metadata	e2a8fc9acf12d5151849851555901db5d575b069
org.openani.mediamp	mediamp-compose-iosarm64	0.0.13		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.13	metadata	f3ff4f98ef84d552194b3c6a2133e2684924530e
org.openani.mediamp	mediamp-compose-iosarm64	0.0.14		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.14	metadata	bc5844891bbd176b2c0a350906e645e1d2d503d2
org.openani.mediamp	mediamp-compose-iosarm64	0.0.15		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.15	metadata	8a4695b4c1cfc77104114bba0b7c21bb3bb3e4ff
org.openani.mediamp	mediamp-compose-iosarm64	0.0.19		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.19	metadata	0d8591bdbc41558ca7453aa312ac849d79739369
org.openani.mediamp	mediamp-compose-iosarm64	0.0.21		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.21	metadata	0d6a069eb9b0c06e4fabd843b8a5ffc546bdea46
org.openani.mediamp	mediamp-compose-iosarm64	0.0.22		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.22	metadata	4887cdefe8f6879040ca93f0b44dfa23ed8d468d
org.openani.mediamp	mediamp-compose-iosarm64	0.0.23		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.23	metadata	a85535a2e299ee1e92a4841a5c45c70acd70bdc2
org.openani.mediamp	mediamp-compose-iosarm64	0.0.24		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.24	metadata	1d06fbffcf2b018c283e110fce0a310001e00e01
org.openani.mediamp	mediamp-compose-iosarm64	0.0.25		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.25	metadata	ea04dfac1c271345b8cf55497d2966bdb812438a
org.openani.mediamp	mediamp-compose-iosarm64	0.0.26		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.26	metadata	f7819e9698272fb0339f912df514bf204628d603
org.openani.mediamp	mediamp-compose-iosarm64	0.0.4		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.4	metadata	c62125d9d8be51c9a8ac14f1669b36a5d29ee42a
org.openani.mediamp	mediamp-compose-iosarm64	0.0.6		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.6	metadata	e14ab6de462f492eab5255055865f4430de0ed29
org.openani.mediamp	mediamp-compose-iosarm64	0.0.9		N/A
org.openani.mediamp	mediamp-compose-iosarm64	0.0.9	metadata	3d141e753d290c8c4caa609f008860922eec954f
org.opencms.modules	org.opencms.frontend.templateone.form	8.0.1		18615b5d907778546368e134dca79346dc426a36
org.opendaylight.nic	utils	1.1.0-Beryllium		c94817fa58207c17c25e4d0ccf4cccdc004b955f
org.opendaylight.nic	utils	1.1.1-Beryllium-SR1		b8c125a727eb290c752d58435a8565c746a32b2c
org.opendaylight.nic	utils	1.1.2-Beryllium-SR2		0eb5f4b86d2763263c9c0b6399c65c25d81349b1
org.opendaylight.nic	utils	1.1.3-Beryllium-SR3		730d7279361a5a885d93dac8d7a1a4a70a7ae988
org.opendaylight.nic	utils	1.1.4-Beryllium-SR4		e5ef01ce919616edd49bc362c0f23eab27bc44f4
org.opendaylight.nic	utils	1.2.0-Boron		beb1ad9445b2bf25cc090477376df61f90ef5bf5
org.opendaylight.nic	utils	1.2.1-Boron-SR1		60ed0f4c94cea9be8d3ed72fa5f67bbbb5b51984
org.opendaylight.nic	utils	1.2.2-Boron-SR2		a46dfb502ad8c7f40826e3859dd9c251dbde41ab
org.opendaylight.nic	utils	1.2.3-Boron-SR3		e5e4f53ebc04b4e33f4730987f4942918e591ace
org.opendaylight.nic	utils	1.2.4-Boron-SR4		d0e7bcef97dc43c77ce4dc976dc0b75d28226828
org.opendaylight.nic	utils	1.3.0-Carbon		6f786759ed15bc29d5f0080c16f18b47fdf4183c
org.opendaylight.nic	utils	1.3.1-Carbon		5ded8a7e42c812261373b824c7d99391d1fb4231
org.opendaylight.nic	utils	1.3.2-Carbon		453053c271d96946a6e3027ec5c9e688a7bf5328
org.opendaylight.nic	utils	1.3.3-Carbon		bb4695b437c5921a44861908421cdc14d63d19c5
org.opendaylight.nic	utils	1.3.4-Carbon		278307a8808cde44af14ff2683528537740283fc
org.opendaylight.nic	utils	1.4.0		e01862f40b1cb29e9d15b1b7813168a17fcf678a
org.opendaylight.nic	utils	1.4.1		5fe0a5006397d90e6265e63d787741a1407bce3e
org.opendaylight.nic	utils	1.4.2		2ea205c5f2a62ff7be9e30a08d8927772876f9a7
org.opendaylight.nic	utils	1.4.3		0540304ce9b87fb2fa4c276a3991fc6261858cce
org.openrndr.extra	orx-time-operators	0.3.57		2e98eb32f468cc536753f34a96f3ecf72bb8330b
org.openrndr.extra	orx-time-operators	0.3.58		c0e2252cf18b3a900d11e9fd65be7d6702a68e6e
org.openrndr.extra	orx-time-operators	0.4.0		bb3481e36138517afe9fb9ab12be5274cee60e8c
org.openrndr.extra	orx-time-operators	0.4.0-1		9d287987af9dfd9454d1226abf2409a99d95b723
org.openrndr.extra	orx-time-operators	0.4.0-rc.3		7439189a923de375b6bca8d602e970cb2a82e06c
org.openrndr.extra	orx-time-operators	0.4.0-rc.4		4cf2184fc929fb3d7dcef80b2680832f94ee2054
org.openrndr.extra	orx-time-operators	0.4.0-rc.5		48820703c88c287fe35b786a3c2d09de999a7c88
org.openrndr.extra	orx-time-operators	0.4.0-rc.6		808bb7e8e42abacd9886770ea330b830f52d544a
org.openrndr.extra	orx-time-operators	0.4.0-rc.7		9e21c1b86f418fa8534de2e1c7287f62d52ef573
org.openrndr.extra	orx-time-operators	0.4.0-rc.8		f9ec4ec5821a107ac651fe1c8d80a27647fe0a84
org.openrndr.extra	orx-time-operators	0.4.0-rc.9		5252c6703dcd6d913dc83b4313e7bfd67033a465
org.openrndr.extra	orx-time-operators	0.4.1		6ecb3f208e75aff0d0f8f91a1bd23b8adaa9380e
org.openrndr.extra	orx-time-operators	0.4.1-rc.1		1e930cca75716d1207f32f3bb9c8cc8153b38b87
org.openrndr.extra	orx-time-operators	0.4.1-rc.2		53c0ff2ffabb82478bc8fd03232368875f19c063
org.openrndr.extra	orx-time-operators	0.4.2		8f9a7816f228f0794d0ebfac8ff9550c783bef64
org.openrndr.extra	orx-time-operators	0.4.2-rc.1		2794567d09177fcf835980b5f4932c89997843eb
org.openrndr.extra	orx-time-operators	0.4.2-rc.2		2d9fcb1ea75583e2f2fa0486dd217dab2a32e685
org.openrndr.extra	orx-time-operators	0.4.2-rc.3		3d61fa23154c0b1371d37c489c9c3eae5ad5d41b
org.openrndr.extra	orx-time-operators	0.4.3		2b9151ebb9109ee2d45a9f122f7a8936429e6259
org.openrndr.extra	orx-time-operators	0.4.3-alpha1		c5fd4c7dfc293f4c5361d5c1ce5682d722f08ebd
org.openrndr.extra	orx-time-operators	0.4.3-alpha2		38f6f1e34a37888aa17813666407a89d66aa6f34
org.openrndr.extra	orx-time-operators	0.4.3-alpha3		2ce89c66c50ff7c3c190413336ae1caff46a5b01
org.openrndr.extra	orx-time-operators	0.4.3-alpha4		8c6cf0f998e0d75d564ee70bd53a2625d447a0ca
org.openrndr.extra	orx-time-operators	0.4.3-alpha5		fba1fa65627e47c0345b554223aea39773ef4136
org.openrndr.extra	orx-time-operators	0.4.3-alpha6		8a324859c47f59d59ee62f4cccfb37236d63e4c4
org.openrndr.extra	orx-time-operators	0.4.3-alpha7		cd9e9895b26ffada191e139659a04b7fddb59c2b
org.openrndr.extra	orx-time-operators	0.4.3-alpha8		c14d7bfca237edaf0581b24ac12be5f03f9460fc
org.openrndr.extra	orx-time-operators	0.4.3-alpha9		f8342b8c8e96ae055a904a470ee366e79816b576
org.openrndr.extra	orx-time-operators	0.4.4		018d70085b7fda7ea4df88ca302a87b9027aa84a
org.openrndr.extra	orx-time-operators	0.4.4-alpha1		ecf09cb3922dbef4d8a2145e92d94d96883d5b78
org.openrndr.extra	orx-time-operators	0.4.4-alpha2		98a7319b8b9720530bc1f27755754694e694b451
org.openrndr.extra	orx-time-operators	0.4.4-alpha3		3d7b984ce30e734f00a561e7b36358e4aaa5fe0e
org.openrndr.extra	orx-time-operators	0.4.4-alpha4		b8159fc18c61c582d38594db0e3578ecee92cf1f
org.openrndr.extra	orx-time-operators	0.4.4-alpha5		d3d0c306ba2a17415736c970e2a5ceedabb19e1d
org.openrndr.extra	orx-time-operators	0.4.4-alpha6		1843e0f6f21f21b11e50bb673eae71927d9f38e4
org.openrndr.extra	orx-time-operators	0.4.4-alpha7		f63507fa67cc15a063899bf8f100b413316fbdc3
org.openrndr.extra	orx-time-operators	0.4.5-alpha1		7e1f4df590476dfef5a9ce69d92f2b1028d90df9
org.openrndr.extra	orx-time-operators	0.4.5-alpha2		0266c91a2d5ce4a2f3075f63f095da752cbdf3af
org.openrndr.extra	orx-time-operators	0.4.5-alpha3		cd16c41266eaff726c8a40d7da0771b2f9918df8
org.openrndr.extra	orx-time-operators	0.4.5-alpha4		ac9b22548945f320ca65d95aa11c90625cabf6d9
org.openrndr.extra	orx-time-operators	0.4.5-alpha5		79182b49dee25d2fd040f543154b521694d4c6af
org.openrndr.extra	orx-time-operators	0.4.5-alpha6		cacbe56255440f94f41904986099e42ff52580fc
org.openrndr.extra	orx-time-operators	0.4.5-alpha7		d2476eded677a56b15f5732f0a31f292dc6a51f6
org.openrndr.extra	orx-time-operators	0.4.5-alpha8		e72440c04ec4cbfce591b2e4ad8c00d51f16572b
org.openrndr.extra	orx-time-operators	0.4.5-alpha9		29d83c9ffa09c46712f412b76aa838d5dab39ad3
org.opentelecoms.ice	ice4j-fork	1.0+f.1		ac4c6a3bd4304912ff5cb18e4a5444462108fc8c
org.opentelecoms.ice	ice4j-fork	1.0+f.4		3b841ba97c9601ec72c7b75a5393894350f3345d
org.pac4j	jee-pac4j	5.0.0		a356445b141118aa7d848668ce122dba8d737e26
org.pac4j	jee-pac4j	6.0.0		1a1f2d78a18d670e76ae1f0d5b4b69b95b12e435
org.pac4j	jee-pac4j	6.0.0-RC1		5542ad55c32682996c3e275075f7731545b4677f
org.pac4j	jee-pac4j	6.0.0-RC2		abf28b76d0beb6065acb96f325756f12d35db024
org.pac4j	jee-pac4j	6.1.0		cc3ed80249ac77b45390c9ff7f2a5245bb8f9f66
org.ttgoss.js	helmet_sjs1_2.13	0.1.0-M7		fdb48ea5d2cea0cd740f43312ed4cf90484bd280
org.typelevel	cats-macros_sjs1.0-RC2_2.12	2.1.0		c4bb24f517750b5e54de6a6ab76a1d5707c6785e
org.virtuslab.scala-cli.java-class-name	java-class-name_3	0.1.1		fe2e122d90af16ab8c27bd178257dd4812fa4699
org.virtuslab.scala-cli.java-class-name	java-class-name_3	0.1.3		7c03e97eba44df51feee8c66ba2f7dbc6e097caa
org.virtuslab.scala-cli.java-class-name	java-class-name_3	0.1.4		d00c6e572d8c19068769560d0a38ad8440224a8c
org.virtuslab.scala-cli.java-class-name	java-class-name_3	0.1.5		3816087fe4bee1ffbee8eca776f5ca97adf07b6c
org.virtuslab.scala-cli.java-class-name	java-class-name_3	0.1.6		556404178060b2fb77a7828d8099b62467ce0d3a
org.webjars	w2ui	1.4.2		f26fd56eeb4f8a44f6648e9984575fc3be0a4186
org.webjars	w2ui	1.5.rc1		8166bda2ada6d504eb40c90c8d8b4d8caeb783b8
org.wso2.msf4j	jwt-sample	2.4.1		c9822390a9203ab5aa26fb60d57ae975291edf99
org.wso2.msf4j	jwt-sample	2.4.2		d6aa6c92964b52e0c6f5f9365970ff2a63f0fc9f
org.wso2.msf4j	jwt-sample	2.4.3		f5c8b53e2076773ea7142d22b93e096884e91f13
org.wso2.msf4j	jwt-sample	2.5.0		24339bec6bbdc34fbf34018b6f5a9e34ae313d05
org.wso2.msf4j	jwt-sample	2.5.0-beta		02ccc1d6b093da6f6f32f7af2243f80d40cae4cf
org.wso2.msf4j	jwt-sample	2.5.0-beta2		dfbce0ac5dcb0abf300de111e4e2dcfccd209cba
org.wso2.msf4j	jwt-sample	2.5.1		0113e8c3a1488382409145fc270622421472da96
org.wso2.msf4j	jwt-sample	2.5.2		1ae9c179c5a34edcee2664b3f85e5ce74ef4378a
org.wso2.msf4j	jwt-sample	2.6.0		c7417e9b3ba75f70d3fbc9428b23b29add20db33
org.wso2.msf4j	jwt-sample	2.6.1		3b147008ea6ba1f9098629a6d608d830fd51f668
org.wso2.msf4j	jwt-sample	2.6.2		a9681ac8db940c148e5dd7e8a702d1a61f5a5f72
org.wso2.msf4j	jwt-sample	2.6.3		0eaa90c72699af2c9b75bfabd789c353c2c51d21
org.wso2.msf4j	jwt-sample	2.6.4		065eef99a35ec6221605fc7fc3065d75891cf2f6
org.wso2.msf4j	jwt-sample	2.7.0		01b9e24f3026613c8ac42cbcb34396803b10ff38
org.wso2.msf4j	jwt-sample	2.7.7		9f58ca0d8f2c5d45ce99fcee758b79733106964d
org.wso2.msf4j	jwt-sample	2.7.8		d797f2cb929bb8d0a682a6291bafa577554c324c
org.wso2.msf4j	jwt-sample	2.8.10		35bb50613104ed9bc545350123104d3cb7b925e0
org.wso2.msf4j	jwt-sample	2.8.11		9e19fe6f4a00825d485610df273601dea467f811
org.wso2.msf4j	jwt-sample	2.8.2		N/A
org.wso2.msf4j	jwt-sample	2.8.3		N/A
org.wso2.msf4j	jwt-sample	2.8.4		91951e31a76532d81ae669a95e41ed49f010e599
org.wso2.msf4j	jwt-sample	2.8.6		2c1de64769da746cf0b83b4c2d0e308a0d3af807
org.wso2.msf4j	jwt-sample	2.8.7		167e3fd59615761013564ec3ecdefa4675f2b02c
org.wso2.msf4j	jwt-sample	2.8.8		d9c47a9aa68eed411655fcd30ddc016eff007da8
pe.devs.kmp	formvalidations-iosx64	1.0.0		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.0	metadata	d37bc337bf99af9be0ec03563bfd11c2df94a16e
pe.devs.kmp	formvalidations-iosx64	1.0.1		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.1	metadata	9519302b88a2ee97e8aebdb08cce643905af75b8
pe.devs.kmp	formvalidations-iosx64	1.0.10		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.10	metadata	a362bbf9a77c9692dbde45fddf6dc57c7cc62270
pe.devs.kmp	formvalidations-iosx64	1.0.11		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.11	metadata	29a639f1559fcbaca1d85fa7336985bd829c24aa
pe.devs.kmp	formvalidations-iosx64	1.0.2		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.2	metadata	9519302b88a2ee97e8aebdb08cce643905af75b8
pe.devs.kmp	formvalidations-iosx64	1.0.3		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.3	metadata	9519302b88a2ee97e8aebdb08cce643905af75b8
pe.devs.kmp	formvalidations-iosx64	1.0.4		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.4	metadata	9519302b88a2ee97e8aebdb08cce643905af75b8
pe.devs.kmp	formvalidations-iosx64	1.0.5		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.5	metadata	a362bbf9a77c9692dbde45fddf6dc57c7cc62270
pe.devs.kmp	formvalidations-iosx64	1.0.6		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.6	metadata	a362bbf9a77c9692dbde45fddf6dc57c7cc62270
pe.devs.kmp	formvalidations-iosx64	1.0.7		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.7	metadata	a362bbf9a77c9692dbde45fddf6dc57c7cc62270
pe.devs.kmp	formvalidations-iosx64	1.0.9		N/A
pe.devs.kmp	formvalidations-iosx64	1.0.9	metadata	a362bbf9a77c9692dbde45fddf6dc57c7cc62270
pl.muninn	scala-simple-validation_sjs1_2.13	0.0.2		f0a4a4ade49799cb36a98c21597ca9f736123f77
pl.muninn	scala-simple-validation_sjs1_2.13	0.0.3		14aabb3b8ccd1371feae8f7d05f10c77f34e74e2
pl.muninn	scala-simple-validation_sjs1_2.13	0.0.4		7215cb9a61dc5185e02427c49fd2486a54322d05
pl.muninn	scala-simple-validation_sjs1_2.13	0.0.5		4d84fabcde4bd17886101d1e6f05052cf1b3fa2d
pl.muninn	scala-simple-validation_sjs1_2.13	0.0.6		83b927a2788115418ecb7c1a2d6040596445cb94
pl.muninn	scala-simple-validation_sjs1_2.13	0.1.0		8d8a086cb78ff68a4d6a16846f6153d8b21f2cf0
pl.muninn	scala-simple-validation_sjs1_2.13	0.1.1		3f637c34b642a0f09c52726f3a14769a8bc73942
pl.muninn	scala-simple-validation_sjs1_2.13	0.1.2		ad871566ac63805adcd9c82d565bb3a185950c94
sk.seges.sesam	sesam-annotation-apis	1.2.0		N/A
sk.seges.sesam	sesam-annotation-apis	1.2.1		N/A
sk.seges.sesam	sesam-annotation-apis	1.2.2		N/A
sk.seges.sesam	sesam-annotation-apis	2.0.0		N/A
top.wu2020	wu-database-click-house-starter	1.2.0-JDK17		f2289d93b129fac3a61524927a98f9a3a0c23ccc
top.wu2020	wu-database-click-house-starter	1.2.1-JDK17		f5d2a31dfe2c3a66c67e3a71a54b0fb51bdc000b
top.wu2020	wu-database-click-house-starter	1.2.2-JDK17		30ada7c8b2f20978d919fac8d483703aaa275a81
top.wu2020	wu-database-click-house-starter	1.2.3-JDK17		da47bc53bd5d0943633c31d90259d917a7cee82f
